,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,A Kelowna resident will face trial by judge-alone this fall in connection with a police chase that ended in a four-car collision last September just hours after he was released from jail.,"Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,156,32,5,12,2,32.0,4.875,0,20.0,0.0,0.0,3.125,28,0,0,0,0,0,1,0,0,28,0,0,1,-21.0,4.0,0.0,0.0,0.0,4.0,-1.45,0.0,20.0,0.0,0.0,-4.02,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.24,0.8,-0.74,0.9,0.37,-3.0,-0.02,-0.02,-1.27,0.0,-0.71,0.69,-0.1,-0.15,0.04,0.08,0.12,0.0,0.05,-0.02,0.0,-0.1,0.0,-0.02,0.05
11,"B.C. Liberal Leader Andrew Wilkinson has admitted he was wrong when he referred to victims of domestic violence as ""people who are in a tough marriage.""","Days before the South Carolina primary, presidential candidates faced questions from voters attending CNN town halls about the primary, their rivals, their policies and their past stances.",1.0,127,26,5,8,4,7.0,4.884615384615385,0,40.0,0.0,3.8461538461538463,3.8461538461538463,24,0,0,0,0,0,2,0,0,24,0,0,2,-35.0,-1.0,3.0,-6.0,2.0,-20.0,-1.12,0.0,40.0,0.0,3.85,3.85,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,-1.0,-3.47,0.16,-0.75,0.45,0.5,-4.31,-0.04,-0.02,1.04,0.0,-0.45,0.67,-0.4,-0.15,0.03,0.07,0.06,0.0,0.13,-0.02,0.0,-0.4,0.0,-0.02,0.13
12,"Joe Biden, Mike Bloomberg, Pete Buttigieg and other Democratic presidential contenders are facing what could be their last chance to halt an ascendant Bernie Sanders at the South Carolina debate.","Based on clinical research and expert advice, massage guns could be the answer to combating muscle soreness for athletes. Here's how they work.",1.0,166,30,5,13,2,30.0,5.533333333333333,0,40.0,0.0,0.0,0.0,30,0,0,0,0,0,1,0,0,30,0,0,1,45.0,7.0,0.0,5.0,-1.0,18.5,0.27,0.0,20.0,0.0,-4.35,-4.35,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,-3.6,-0.08,-0.75,0.46,0.44,-3.65,-0.01,-0.02,2.99,0.0,-0.53,0.36,-0.19,-0.15,0.03,0.06,0.01,0.0,0.13,-0.02,0.0,-0.19,0.0,-0.02,0.13
13,"Multiple armed robberies that appear to be related were reported in the city’s west end Friday, Toronto police say.","It's a cliché no US presidential candidate can resist: ""This election is the most important in our lifetime."" But this year it might be true, because also on the ballot is the destiny of the Supreme Court, which decides where America stands on issues like abo…",1.0,97,19,8,8,2,19.0,5.105263157894737,0,25.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,19,0,0,0,-118.0,-27.0,-1.0,-5.0,0.0,-4.5,0.43,0.0,-8.33,0.0,-6.52,-2.17,-19.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-19.0,0.0,-1.0,-1.0,-8.65,-1.07,-0.54,0.11,0.4,-3.87,-0.02,-0.02,3.6,0.0,-0.6,0.09,-0.8,-0.15,0.02,0.05,-0.04,0.0,0.05,-0.02,0.0,-0.8,0.0,-0.02,0.05
14,"Five people have been arrested following multiple armed robberies, that appear to be related, in the city's west end Friday, Toronto police say.",One of the hardest parts of working out and training consistently is the sore muscles that last for days afterward.,1.0,122,23,8,8,2,23.0,5.304347826086956,0,25.0,0.0,0.0,0.0,23,0,0,0,1,0,0,0,0,23,0,0,0,26.0,3.0,4.0,5.0,0.0,3.0,0.5,0.0,0.0,0.0,-5.0,-5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-11.35,-1.66,-0.36,-0.2,0.36,-3.79,-0.01,-0.02,4.12,0.0,-0.66,-0.14,-1.07,-0.15,0.02,0.04,-0.01,0.0,-0.02,-0.02,0.0,-1.07,0.0,-0.02,-0.02
15,"The Major Crimes Unit investigation has restricted traffic on Barton Street East, between Sherman Avenue North and Birch Avenue, and on Chestnut Avenue between Sherman and Barton.","Two dolphins were found shot and stabbed within a week off the Florida coast, and authorities are now looking for whoever is responsible.",1.0,153,27,2,17,2,27.0,5.666666666666667,0,0.0,0.0,0.0,3.7037037037037033,16,0,0,0,0,0,0,0,0,16,0,0,0,38.0,4.0,-4.0,11.0,0.0,4.0,0.67,0.0,-50.0,0.0,0.0,3.7,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-11.78,-1.93,-0.58,0.1,0.33,-3.47,0.02,-0.02,3.01,0.0,-0.71,-0.11,-1.73,-0.15,0.01,0.03,-0.05,0.0,-0.08,-0.02,0.0,-1.73,0.0,-0.02,-0.08
16,"Starting on Feb. 18, visitors to Toronto's city hall can expect a new screening process to access the main atrium, customer service counters, and both the council chamber and committee rooms — which will include going through a metal detector.","One man was shot and six other people were injured when a gun discharged during a dance at a flea market in Houston Sunday night, according to Harris County Sheriff Ed Gonzalez.",1.0,204,40,6,19,3,20.0,5.1,0,0.0,0.0,0.0,0.0,32,0,0,0,1,0,0,0,0,32,0,0,0,58.0,8.0,1.0,5.0,1.0,-12.0,0.54,0.0,-40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-9.16,-1.4,-0.54,0.48,0.36,-3.61,0.01,-0.02,2.04,0.0,-0.75,-0.3,-1.38,-0.15,0.01,0.02,-0.02,0.0,-0.13,-0.02,0.0,-1.38,0.0,-0.02,-0.13
17,Six people have been arrested following multiple armed robberies in the city's west end and at Yorkdale mall on Friday. Three robberies happened in Etobicoke and police believe they were related.,"Jill Filipovic responds to the recording of Michael Bloomberg, recently surfaced and reportedly from 2015, describing stop-and-frisk and policing in highly racialized terms. If you need proof that Michael Bloomberg is the absolute wrong person to lead the div…",1.0,165,31,8,12,3,15.5,5.32258064516129,0,25.0,0.0,0.0,0.0,25,0,0,0,1,0,0,0,0,25,0,0,0,-57.0,-8.0,0.0,1.0,1.0,-4.0,-0.37,0.0,12.5,0.0,-2.56,-2.56,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,-9.0,-1.43,-0.38,0.43,0.38,-3.97,0.02,-0.02,2.56,0.0,-0.79,-0.48,-1.45,-0.15,0.01,0.01,0.0,0.0,-0.17,-0.02,0.0,-1.45,0.0,-0.02,-0.17
18,"People with mental illness in Canada are being denied a voice as MAID legislation is amended, writes John Scully.","Pro-gun safety organization Brady: United Against Gun Violence endorsed former Vice President Joe Biden for president Sunday, citing his ""deep and consistent commitment to ending gun violence in the United States.""",1.0,95,19,6,8,2,19.0,5.0,0,33.33333333333333,0.0,0.0,10.526315789473683,19,0,0,0,0,0,0,0,0,19,0,0,0,-89.0,-12.0,3.0,-10.0,0.0,3.0,-0.94,0.0,33.33,0.0,-9.68,10.53,-10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,-12.54,-2.08,-0.36,0.17,0.36,-4.12,0.01,-0.02,3.47,0.0,-0.83,-0.08,-1.84,-0.15,0.0,0.01,-0.03,0.0,-0.21,-0.02,0.0,-1.84,0.0,-0.02,-0.21
19,The Assembly of Seven Nations says it's changing the location of its weekly Friday gathering after receiving a death threat over its opposition to the Coastal GasLink pipeline.,"Haiti's biggest celebration of the year, Carnival, has been canceled after deadly protests and gunfire interrupted the first day of festivities in Port-au-Prince, leaving at least one person dead.",1.0,149,28,4,12,2,28.0,5.321428571428571,0,0.0,0.0,0.0,10.714285714285714,22,0,0,0,0,0,2,0,0,22,0,0,2,-19.0,-1.0,-1.0,2.0,0.0,-1.0,-0.47,0.0,-20.0,0.0,-3.45,0.37,-3.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-3.0,0.0,0.0,2.0,-13.02,-2.23,-0.43,0.14,0.33,-3.8,0.01,-0.02,2.61,0.0,-0.86,0.29,-2.03,-0.15,0.0,0.0,-0.06,0.0,-0.15,-0.02,0.0,-2.03,0.0,-0.02,-0.15
20,"After more than 40 years in business, Eira MacDonnell will be locking the doors of the Ottawa chain's last remaining location and putting the playthings away one final time.","Days after former Vice President and current Democratic presidential front-runner Joe Biden said he would partner with former US Rep. Beto O'Rourke to help combat gun violence, Republican congressman Ken Buck dared the duo to come ""take"" the automatic rifle h…",1.0,145,29,4,10,2,29.0,5.0,0,25.0,0.0,0.0,0.0,26,0,0,0,2,0,0,0,0,26,0,0,0,-75.0,-12.0,-2.0,-11.0,0.0,8.5,-0.37,0.0,25.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,-13.65,-2.31,-0.5,0.01,0.31,-3.46,0.0,-0.02,3.03,0.0,-0.89,0.12,-2.02,-0.15,-0.0,-0.0,0.01,0.0,-0.19,-0.02,0.0,-2.02,0.0,-0.02,-0.19
21,"Canada's Indigenous Services Minister asked the Mohawks of Tyendinaga to temporarily halt a demonstration that has shut down one of Canada's most important rail corridors, a leaked recording of the meeting reveals. But a phone call from a a Wet'suwet'en hered…","The girl's mother said the school went too far, but the district said its threat assessment policy requires it calls the police.",1.0,220,41,4,17,2,20.5,5.365853658536586,0,0.0,0.0,2.4390243902439024,2.4390243902439024,29,0,0,1,1,0,0,0,0,29,0,0,0,113.0,19.0,-1.0,9.0,0.0,-1.5,0.5,0.0,0.0,0.0,2.44,-2.11,12.0,0.0,0.0,1.0,1.0,0.0,-2.0,0.0,0.0,12.0,0.0,0.0,-2.0,-10.81,-1.84,-0.56,0.22,0.28,-3.54,0.01,-0.02,2.28,0.0,-0.81,0.07,-1.87,-0.15,-0.0,0.04,0.03,0.0,-0.22,-0.02,0.0,-1.87,0.0,-0.02,-0.22
22,"OPP won’t face charges related to the death of a Hawkesbury, Ont., man who suffered a cardiac arrest after being shocked with a stun gun, Ontario’s Special Investigation Unit (SIU) announced Friday.","Joe Biden is focusing his campaign on gun violence ahead of Saturday's Nevada caucuses, criticizing Bernie Sanders by name and accusing ""cowards"" in Congress of being scared into inaction by the National Rifle Association.",1.0,167,32,7,18,3,16.5,5.21875,0,0.0,0.0,3.125,12.5,29,0,0,0,0,0,0,0,0,29,0,0,0,-22.0,-2.0,0.0,3.0,1.0,-17.5,-0.34,0.0,-14.29,0.0,3.12,0.74,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-10.52,-1.8,-0.48,0.45,0.31,-3.79,0.01,-0.02,1.59,0.0,-0.7,0.46,-1.73,-0.15,-0.01,0.03,-0.0,0.0,-0.26,-0.02,0.0,-1.73,0.0,-0.02,-0.26
23,"Ontario's police watchdog says no charges are warranted in the January 2019 death of Greg Ritchie, a member of the Saugeen First Nation who was fatally shot by two Ottawa Police Service constables.","Four people with alleged ties to a neo-Nazi group known as ""Atomwaffen Division"" have been arrested after authorities said they conspired to harass journalists and people affiliated with the Anti-Defamation League.",1.0,165,33,5,16,2,33.0,5.0,0,40.0,0.0,0.0,6.0606060606060606,29,0,0,0,2,0,0,0,0,29,0,0,0,-19.0,2.0,-3.0,6.0,0.0,2.0,-0.94,0.0,27.5,0.0,0.0,2.83,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-10.34,-1.72,-0.5,0.58,0.29,-3.33,0.0,-0.02,2.63,0.0,-0.73,0.56,-1.61,-0.15,-0.01,0.03,0.06,0.0,-0.28,-0.02,0.0,-1.61,0.0,-0.02,-0.28
24,"CAQ MNA Ian Lafrenière, a former police commander, is downplaying incendiary comments made by Premier François Legault yesterday about the presence of assault rifles in Kahnawake, the Mohawk territory south of Montreal where activists have blocked rail traffi…","Former Vice President Joe Biden's astonishing, Lazarus-like resuscitation on Super Tuesday has already entered the history books.  How'd it happen?  David Gergen explains.",1.0,226,38,5,22,1,38.0,5.868421052631579,0,20.0,0.0,0.0,7.894736842105263,33,0,0,0,0,0,0,0,0,33,0,0,0,79.0,15.0,0.0,10.0,-2.0,30.33,-0.52,-1.0,20.0,0.0,-4.35,7.89,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,-7.74,-1.45,-0.51,0.94,0.23,-2.7,0.03,-0.02,2.78,0.0,-0.76,0.71,-1.33,-0.15,-0.01,0.02,0.03,0.0,-0.31,-0.02,0.0,-1.33,0.0,-0.02,-0.31
25,Edmonton city councilors discussed changes to rules for short-term rentals Tuesday as residents complained the tools don't exist to crack down on problem properties.,"Nathaniel Woods, convicted in 2005 for the killings of three Alabama officers, was executed Thursday night. Hours before his death, the Supreme Court temporarily halted the execution but later denied a stay.",1.0,142,24,5,11,2,24.0,5.916666666666667,0,0.0,0.0,0.0,12.5,22,0,0,0,0,0,0,0,0,22,0,0,0,-34.0,-8.0,0.0,-2.0,-1.0,8.0,0.42,0.0,-20.0,0.0,0.0,6.25,-7.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,-8.57,-1.73,-0.52,0.84,0.21,-2.66,0.05,-0.02,2.15,0.0,-0.79,1.04,-1.5,-0.15,-0.01,0.02,0.01,0.0,-0.34,-0.02,0.0,-1.5,0.0,-0.02,-0.34
26,"It isn't every day that spotting a cyclist pedalling erratically leads to a major bust, but that's what happened last May, when police found the largest cache of homemade guns seen in Winnipeg to date. They seized 86 improvised guns in 2019 — a number that ha…","Democratic presidential candidates are zeroing in on Michael Bloomberg, criticizing the former New York mayor as he rises in the polls.",1.0,214,47,10,13,2,23.5,4.553191489361702,0,0.0,0.0,2.127659574468085,4.25531914893617,36,0,0,0,2,0,1,0,0,36,0,0,1,99.0,26.0,6.0,6.0,0.0,2.5,-0.92,0.0,-25.0,0.0,2.13,-0.51,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-6.66,-1.15,-0.35,0.83,0.2,-2.65,0.03,-0.02,1.57,0.0,-0.74,1.03,-1.14,-0.15,-0.01,0.01,0.06,0.0,-0.32,-0.02,0.0,-1.14,0.0,-0.02,-0.32
27,Three Ontario men are facing firearm and several drug trafficking charges after Winnipeg police raided two homes.,"The 2020 contenders meet on stage on Tuesday with one final chance to halt the momentum of Vermont Sen. Bernie Sanders, days before the South Carolina primary and exactly one week before voters go to the polls in Super Tuesday states.",1.0,97,17,3,9,2,17.0,5.705882352941177,0,33.33333333333333,0.0,0.0,0.0,17,0,0,0,2,0,0,0,0,17,0,0,0,-97.0,-24.0,0.0,-10.0,-1.0,-3.5,0.97,0.0,33.33,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-9.08,-1.68,-0.44,0.68,0.19,-2.86,0.04,-0.02,2.22,0.0,-0.76,0.87,-1.48,-0.15,-0.01,0.01,0.1,0.0,-0.34,-0.02,0.0,-1.48,0.0,-0.02,-0.34
