,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
11,"Broke and facing his home's foreclosure, a Calgary man grabbed a Halloween mask and gun, hopped on his bicycle and pedalled to his drug dealer's apartment, attempting to rob him but leaving him dead on the floor, the prosecution alleged as the trial in a two-…","Nearly 66,000 marijuana convictions in Los Angeles County will be dismissed thanks in part to state laws that paved the way for the action, the county district attorney said Thursday.",1.0,215.0,46.0,8.0,15.0,1.0,46.0,4.673913043478261,0.0,0.0,0.0,0.0,2.1739130434782608,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,5.0,61.0,16.0,3.0,1.0,-1.0,16.0,-0.46,0.0,-20.0,0.0,0.0,2.17,3.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,20.44,5.77,1.09,1.31,0.93,-5.14,-0.13,0.0,-2.13,0.0,0.12,2.07,4.49,0.0,-0.04,0.01,0.23,0.0,0.76,-0.07,0.0,4.49,0.0,0.0,0.76
12,The former Calgary Homeless Foundation board member who sexually preyed upon vulnerable drug-addicted teens has been sentenced to five years in prison.,"An associate of the drug cartel once run by El Chapo was charged with participating in an international drug conspiracy in federal court in Brooklyn, New York, according to a press release from the US Attorney's Office for the Eastern District of New York.",1.0,130.0,22.0,4.0,8.0,2.0,22.0,5.909090909090909,0.0,25.0,0.0,0.0,9.090909090909092,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-83.0,-22.0,-1.0,-12.0,0.0,-22.0,1.07,0.0,5.0,0.0,0.0,6.82,-10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,17.49,4.83,0.93,0.97,0.85,-4.92,-0.06,0.0,-1.16,0.0,0.03,2.44,3.97,0.0,-0.04,0.0,0.25,0.0,0.64,-0.07,0.0,3.97,0.0,0.0,0.64
13,"A common and highly resilient bacterial strain can be eliminated by an element produced by cannabis plants, discover researchers.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,111.0,19.0,4.0,6.0,2.0,19.0,5.842105263157895,0.0,25.0,0.0,5.263157894736842,5.263157894736842,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,56.0,3.0,0.0,2.0,0.0,3.0,2.4,0.0,25.0,0.0,5.26,5.26,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,4.0,0.0,0.0,-1.0,13.61,3.8,0.78,0.53,0.78,-4.95,-0.01,0.0,-0.33,0.0,0.33,2.48,3.17,0.0,-0.04,-0.0,0.2,0.0,0.54,-0.07,0.0,3.17,0.0,0.0,0.54
14,"The Dope Experience is a $1-million, arts-based project that was developed by the territory's Health Department in consultation with youth and elders for the N.W.T.","Smoking weed can do a lot more than ease pain or increase pleasure. It may also affect your memories, and not always in a good way.",1.0,140.0,25.0,3.0,10.0,4.0,9.0,5.6,0.0,66.66666666666666,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,34.0,-1.0,-3.0,3.0,1.0,-4.0,1.52,0.0,66.67,0.0,-11.54,-7.69,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,12.19,3.32,0.59,0.41,0.86,-5.64,0.02,0.0,3.17,0.0,0.23,2.16,2.87,0.0,-0.04,-0.01,0.15,0.0,0.46,-0.07,0.0,2.87,0.0,0.0,0.46
15,"Todd Lambert, 51, has been sentenced to two years less a day in jail and a five-year driving prohibition for dangerous driving causing the death of 43-year old Natalie Hawkins. The mother of two was killed in a May 2016 rear-end collision.","Six presidential candidates will face off Wednesday night in Las Vegas, days before the Nevada caucuses.",1.0,198.0,42.0,7.0,14.0,3.0,21.0,4.714285714285714,0.0,28.57142857142857,0.0,0.0,7.142857142857142,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,109.0,26.0,5.0,5.0,1.0,5.0,-0.85,0.0,28.57,0.0,0.0,7.14,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.56,3.96,0.68,0.56,0.86,-5.5,-0.0,0.0,3.85,0.0,0.15,2.33,3.12,0.0,-0.04,-0.01,0.36,0.0,0.38,-0.07,0.0,3.12,0.0,0.0,0.38
16,"The Montreal Alouettes say they are in the process of gathering information after the arrest of wide receiver Quan Bray. U.S. federal agents say they found 71.21 kilograms of marijuana in a rented vehicle in which Bray, NFL offensive tackle Greg Robinson and …","The Virginia legislative session comes to a close Saturday, as state lawmakers will adjourn their 60-day session.",1.0,217.0,44.0,6.0,18.0,5.0,9.2,4.931818181818182,0.0,16.666666666666664,0.0,0.0,2.272727272727273,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,120.0,27.0,3.0,11.0,3.0,-7.8,-0.77,0.0,16.67,0.0,0.0,2.27,15.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,-1.0,17.77,4.64,0.69,0.93,0.98,-6.06,-0.02,0.0,3.75,0.0,0.08,2.19,3.39,0.0,-0.04,-0.02,0.36,0.0,0.32,-0.07,0.0,3.39,0.0,0.0,0.32
17,The NFL players' union executive committee voted 6-5 Friday to recommend rejecting the terms of a labour deal approved by NFL owners the previous day.,"Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,126.0,25.0,4.0,11.0,2.0,25.0,5.04,0.0,0.0,0.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-51.0,-3.0,-1.0,-1.0,0.0,-3.0,-1.28,0.0,0.0,0.0,4.0,-3.14,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,15.57,4.19,0.59,0.87,0.93,-5.69,-0.02,0.0,2.74,0.0,0.24,2.17,3.02,0.0,-0.04,-0.02,0.31,0.0,0.26,-0.07,0.0,3.02,0.0,0.0,0.26
18,"The Winnipeg Police Service has to pay a man more than $3,500 for purposely damaging equipment he used to grow weed in his home, ruled a judge from the court appeal.","Security experts have long warned that the cannabis industry is susceptible to both cybercriminal and fraudulent activities; and although businesses and regulations have matured, those risks and concerns haven't waned.",1.0,135.0,31.0,5.0,10.0,2.0,31.0,4.354838709677419,0.0,0.0,0.0,3.225806451612903,6.451612903225806,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,-54.0,1.0,-2.0,1.0,0.0,1.0,-1.95,0.0,-14.29,0.0,3.23,-10.22,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,14.08,4.1,0.56,0.76,0.87,-5.04,-0.06,0.0,1.83,0.0,0.34,2.28,3.0,0.0,-0.04,-0.02,0.32,0.0,0.31,-0.07,0.0,3.0,0.0,0.0,0.31
19,"A man from St. Theresa Point was found guilty of manslaughter Thursday in the death of his wife, Kathleen Wood, in what the judge called an “exceptionally monstrous beating.""","New York Governor Andrew Cuomo says this will be the year that his state legalizes recreational cannabis. If those efforts prove successful, New York would become the 12th state to put cannabis laws in place and could quickly become home to the second-biggest…",1.0,146.0,29.0,3.0,13.0,3.0,10.0,5.0344827586206895,0.0,33.33333333333333,0.0,3.4482758620689653,10.344827586206897,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-72.0,-14.0,-7.0,-3.0,1.0,-11.5,-0.04,0.0,23.33,0.0,1.12,10.34,-7.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,13.29,3.92,0.43,0.81,0.88,-5.5,-0.07,0.0,2.68,0.0,0.44,2.57,2.79,0.0,-0.04,-0.02,0.28,0.0,0.31,-0.07,0.0,2.79,0.0,0.0,0.31
20,Check out the companies making headlines in midday trading on Friday.,"Andrew Yang plans to announce he is suspending his presidential campaign during a speech Tuesday night in New Hampshire, two sources tell CNN.",1.0,59.0,11.0,2.0,5.0,2.0,11.0,5.363636363636363,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-61.0,-12.0,-3.0,-5.0,0.0,-12.0,0.15,0.0,-20.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-12.0,0.0,0.0,-2.0,8.42,2.9,0.26,0.48,0.83,-5.87,-0.05,0.0,1.86,0.0,0.37,2.34,2.03,0.0,-0.04,-0.03,0.24,0.0,0.26,-0.07,0.0,2.03,0.0,0.0,0.26
21,"Following incidents of children unknowingly consuming THC-infused food, the Eskasoni First Nation in Nova Scotia says it will open its own cannabis dispensary. The band is concerned with the sale of unregulated cannabis on the reserve.","Independent voters, who make up a larger bloc than both Republicans or Democrats, are front and center in the New Hampshire primary, writes John Avlon",1.0,200.0,36.0,7.0,14.0,3.0,18.0,5.555555555555555,0.0,14.285714285714285,0.0,0.0,2.7777777777777777,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,74.0,11.0,4.0,4.0,2.0,-7.0,0.52,0.0,-19.05,0.0,0.0,2.78,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,10.41,3.11,0.34,0.59,0.84,-5.9,-0.03,0.0,1.77,0.0,0.31,2.25,2.15,0.0,-0.04,-0.03,0.21,0.0,0.3,-0.07,0.0,2.15,0.0,0.0,0.3
22,"Trump, who himself has been accused of racism, appears to have deleted his tweet calling Bloomberg a ""RACIST"" without explanation.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,111.0,20.0,7.0,6.0,2.0,20.0,5.55,0.0,14.285714285714285,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,56.0,4.0,3.0,2.0,0.0,4.0,2.11,0.0,14.29,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.36,2.61,0.4,0.34,0.8,-5.83,-0.01,0.0,1.68,0.0,0.25,2.27,1.87,0.0,-0.04,-0.03,0.18,0.0,0.3,-0.03,0.0,1.87,0.0,0.0,0.3
23,"Canada-based pot firm Tilray reported a bigger quarterly loss on Monday, hurt by an impairment charge related to its assets and higher costs, as oversupply and other challenges weigh on the Canadian marijuana market.","Jill Filipovic responds to the recording of Michael Bloomberg, recently surfaced and reportedly from 2015, describing stop-and-frisk and policing in highly racialized terms. If you need proof that Michael Bloomberg is the absolute wrong person to lead the div…",1.0,183.0,34.0,4.0,12.0,2.0,34.0,5.382352941176471,0.0,0.0,0.0,0.0,5.88235294117647,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,-39.0,-5.0,-4.0,1.0,0.0,14.5,-0.31,0.0,-12.5,0.0,-2.56,3.32,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,2.73,0.34,0.36,0.76,-5.18,-0.0,0.0,1.01,0.0,0.19,2.33,2.03,0.0,-0.04,-0.03,0.15,0.0,0.3,-0.03,0.0,2.03,0.0,0.0,0.3
24,"Donald Trump, Jr. joined Brian Kilmeade in New Hampshire and reacted to resurfaced audio from 2015 of democrat presidential candidate Michael Bloomberg defending his controversial 'Stop and Frisk' policy. Bloomberg is heard on the tape saying, ""One of the uni…","The President uses his powers of clemency not to show mercy to those who he believes have repented for their sins but rather to show favor to those he thinks haven't sinned at all, writes LZ Granderson.",1.0,221.0,40.0,7.0,17.0,3.0,13.333333333333334,5.525,0.0,14.285714285714285,0.0,0.0,2.5,32.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,55.0,3.0,-3.0,9.0,1.0,-23.67,1.04,0.0,14.29,0.0,-5.41,2.5,5.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,5.0,0.0,0.0,-3.0,12.03,3.08,0.41,0.57,0.77,-5.41,0.01,0.0,0.96,0.0,0.14,2.25,2.26,0.0,-0.04,-0.03,0.2,0.0,0.3,-0.03,0.0,2.26,0.0,0.0,0.3
25,"A Michigan man was attacked by his samurai sword-wielding partner last month after he allegedly didn't buy marijuana for the suspect, according to a report on Wednesday.","Trump just granted clemency to 11 people. Here's a look at each. CNN Trump commutes Blagojevich's sentence and grants clemency to 10 others CNN Trump Grants Clemency to Blagojevich, Milken and Kerik The New York Times Column: Blagojevich commutation shows Tru…",1.0,143.0,27.0,5.0,8.0,2.0,27.0,5.296296296296297,0.0,20.0,0.0,0.0,3.7037037037037033,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,-77.0,-14.0,1.0,-17.0,-1.0,13.33,-0.07,0.0,20.0,0.0,0.0,3.7,-2.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,11.38,2.9,0.39,0.43,0.73,-5.1,0.02,0.0,1.13,0.0,0.1,2.22,2.28,0.0,-0.04,-0.04,0.17,0.0,0.34,-0.04,0.0,2.28,0.0,0.0,0.34
