,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
11,"Fears of a potential coronavirus pandemic grew on Monday after sharp rises in new cases reported in Iran, Italy and South Korea, but China relaxed restrictions on movements in several places including Beijing as its rates of new infections eased.","""At last,"" say Democrats who decry the outsized influence that Iowa and New Hampshire have in picking their party's presidential nominee. It's finally time for a Democratic nominating contest -- the Nevada caucuses -- where voters reflect the party's overall …",1.0,207,40,5,16,2,40.0,5.175,0,0.0,0.0,7.5,2.5,31,0,0,0,0,0,1,0,0,31,0,0,1,-13.0,-1.0,-1.0,1.0,0.0,19.5,-0.19,0.0,0.0,0.0,7.5,0.06,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,13.8,0.18,0.22,2.7,0.02,-0.82,0.39,-0.02,-4.88,0.0,0.46,0.25,1.26,-0.02,0.14,0.18,-0.11,-0.03,-0.12,-0.02,0.0,1.26,-0.03,-0.08,-0.12
12,"The coronavirus’s epicentre may be a thousand kilometres south in the province of Hubei, but the nervousness has spread to China's capital, Beijing, and engulfed the whole country, writes Saša Petricic.",Take a look at 31 photos of the week from February 14 through February 20.,1.0,172,31,6,14,2,31.0,5.548387096774194,0,16.666666666666664,0.0,0.0,3.225806451612903,28,0,0,0,1,0,0,0,0,28,0,0,0,112.0,16.0,5.0,9.0,0.0,16.0,1.55,0.0,16.67,0.0,0.0,3.23,15.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,12.8,0.02,0.24,2.68,0.0,-0.35,0.38,-0.02,-4.19,0.0,0.27,0.2,1.24,-0.02,0.12,0.16,-0.07,-0.03,-0.16,-0.02,0.0,1.24,-0.03,-0.08,-0.16
13,"From films to festivals, the entertainment world is seeing a growing list of event cancellations due to the spread of COVID-19 — and it's also affecting the spread of Canadian content.","There are already clusters of infection in several areas of the country. Financial markets are in turmoil, global travel is grinding to a halt, and many people worry about the safety of travel, work, school and meetings. Covid-19 is likely to get a lot worse …",1.0,154,31,5,12,2,31.0,4.967741935483871,0,20.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-61.0,-15.0,-2.0,-5.0,-1.0,15.67,0.29,0.0,-37.14,0.0,-2.17,-8.7,-8.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,10.66,-0.11,0.19,2.51,-0.01,0.05,0.34,-0.02,-3.36,0.0,0.11,-0.07,0.72,-0.02,0.11,0.14,-0.11,-0.03,-0.2,-0.02,0.0,0.72,-0.03,-0.08,-0.2
14,Critics say a lack of widespread testing for COVID-19 in the United States is the biggest failure in the Trump administration's handling of the outbreak. Quick and efficient tests are still not being done in large numbers across the country and many potential…,"How bad will it get? That was the question this week, but it applied to several things: the spread of COVID-19 coronavirus around the world, the resulting stock market plunge and the concern about whether America's political leaders are up to the challenge.",1.0,218,43,6,15,2,21.5,5.069767441860465,0,33.33333333333333,0.0,2.3255813953488373,6.976744186046512,31,0,0,1,0,0,0,0,0,31,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.07,-1.0,0.0,0.0,2.33,2.33,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,13.07,0.57,0.22,2.57,-0.02,-0.23,0.31,-0.02,-1.75,0.0,0.13,0.16,0.93,-0.02,0.1,0.18,-0.14,-0.03,-0.23,-0.02,0.0,0.93,-0.03,-0.08,-0.23
15,"China reported a dramatic drop in new cases in the province at the heart of the coronavirus outbreak. Meanwhile, efforts are underway to bring home Canadians previously quarantined aboard a cruise ship in Japan.","India already has over 500 million internet users, a number that's set to almost double in the next decade.",1.0,178,34,4,13,3,17.0,5.235294117647059,0,25.0,0.0,0.0,2.941176470588235,26,0,0,0,0,0,0,0,0,26,0,0,0,89.0,15.0,0.0,8.0,1.0,-2.0,0.55,0.0,25.0,0.0,0.0,2.94,7.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.68,0.6,0.11,2.5,0.04,-0.77,0.29,-0.02,-0.86,0.0,-0.0,0.11,0.81,-0.02,0.1,0.16,-0.17,-0.03,-0.26,-0.02,0.0,0.81,-0.03,-0.08,-0.26
16,A World Health Organization expert stresses the importance of keeping politics out of discussions about the coronavirus outbreak.,This nursing home is at the center of Washington's coronavirus. Here's what one first responder saw there CNN Nursing Home at Center of Washington Coronavirus Outbreak Target of Criticism The Wall Street Journal Opinion: 1 Unfathomable Toll Of The Coronavirus…,1.0,112,18,2,9,2,18.0,6.222222222222222,0,0.0,0.0,0.0,11.11111111111111,14,0,0,0,0,0,0,0,0,14,0,0,0,-109.0,-22.0,0.0,-13.0,0.0,-2.0,0.7,0.0,-50.0,0.0,0.0,11.11,-19.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,8.45,-0.31,-0.1,2.19,0.03,-1.18,0.33,-0.02,-1.55,0.0,-0.12,0.55,-0.01,-0.02,0.09,0.14,-0.2,-0.03,-0.29,-0.02,0.0,-0.01,-0.03,-0.08,-0.29
17,The U.S. department of justice hit telecommunications giant Huawei with new charges Thursday of stealing trade secrets and breaking sanctions by doing business with North Korea.,"It has been three weeks since Wu Chen went into self-enforced quarantine in his Wuhan apartment, with only his cat, Baozi, for company.",1.0,152,26,4,13,4,9.0,5.846153846153846,0,0.0,0.0,0.0,7.6923076923076925,22,0,0,0,0,0,0,0,0,22,0,0,0,39.0,3.0,1.0,4.0,2.0,-14.0,0.93,0.0,-33.33,0.0,0.0,7.69,1.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,6.91,-0.68,-0.17,2.15,0.13,-2.04,0.35,-0.02,-2.16,0.0,-0.22,0.75,-0.29,-0.02,0.08,0.13,-0.22,-0.03,-0.31,-0.02,0.0,-0.29,-0.03,-0.08,-0.31
18,"Nearly two months after Prince Harry and Meghan said they want to step back as senior members of the Royal Family, the Duke and Duchess of Sussex are back in London for what some are calling their ""farewell tour."" But there is no guarantee their new life will…",Visitors to the famously liberal Dutch capital could be restricted from accessing coffee shops after a survey reveals many young visitors only come to Amsterdam to experience its drug culture.,1.0,213,48,8,15,2,24.5,4.4375,0,37.5,0.0,2.083333333333333,0.0,36,0,0,1,1,0,2,0,0,36,0,0,2,50.0,18.0,1.0,5.0,0.0,-5.5,-1.0,0.0,23.21,0.0,-1.25,-3.33,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,8.75,0.15,-0.03,2.21,0.11,-2.0,0.29,-0.02,-0.73,0.0,-0.2,0.52,0.19,-0.02,0.08,0.17,-0.19,-0.03,-0.23,-0.02,0.0,0.19,-0.03,-0.08,-0.23
19,"Iran confirmed 13 new coronavirus cases and two deaths among the group of new cases, Health Ministry spokesperson Kianush Jahanpur said in a tweet on Friday.","The number of novel coronavirus cases has risen to more than 64,000 worldwide, after China reported another major increase at the epicenter of the outbreak following a change in how authorities there diagnose cases.",1.0,132,26,2,13,2,26.0,5.076923076923077,0,0.0,0.0,0.0,0.0,24,0,0,0,2,0,0,0,0,24,0,0,0,-50.0,-8.0,-2.0,2.0,0.0,-8.0,-0.28,0.0,0.0,0.0,0.0,-2.94,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,6.35,-0.2,-0.2,2.17,0.1,-1.89,0.27,-0.02,-1.32,0.0,-0.29,0.31,0.03,-0.02,0.07,0.15,-0.11,-0.03,-0.25,-0.02,0.0,0.03,-0.03,-0.08,-0.25
20,"An Iranian refugee who is trying to cross the border from Turkey into Greece described babies and the elderly waiting in freezing conditions, and Greek officials firing tear gas at refugees.","The death toll from the novel coronavirus has passed 3,000 worldwide, as outbreaks in Italy and Iran continue to worsen and dozens of countries reported their first cases of the highly infectious illness.",1.0,160,31,6,10,2,31.0,5.161290322580645,0,16.666666666666664,0.0,0.0,3.225806451612903,27,0,0,0,0,0,0,0,0,27,0,0,0,-12.0,-2.0,1.0,-1.0,0.0,-2.0,-0.05,0.0,16.67,0.0,0.0,-8.9,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.51,-0.28,-0.16,1.99,0.09,-1.55,0.25,-0.02,-1.06,0.0,-0.37,0.28,0.03,-0.02,0.07,0.14,-0.13,-0.03,-0.27,-0.02,0.0,0.03,-0.03,-0.08,-0.27
21,"Amid suggestions that Quebec aerospace giant Bombardier may be poised to announce the sale of its rail division, Quebec Economy Minister Pierre Fitzgibbon was tight-lipped Wednesday about what’s in store.","The number of cases of the novel coronavirus has risen to over 69,000 worldwide, with the first death from Covid-19 reported in Europe.",1.0,175,30,5,18,2,30.0,5.833333333333333,0,40.0,0.0,3.3333333333333335,3.3333333333333335,28,0,0,0,0,0,1,0,0,28,0,0,1,62.0,7.0,2.0,10.0,0.0,7.0,0.92,0.0,40.0,0.0,3.33,-1.01,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,5.44,-0.4,-0.18,2.19,0.08,-1.28,0.27,-0.02,0.23,0.0,-0.29,0.26,0.07,-0.02,0.06,0.12,-0.16,-0.03,-0.25,-0.02,0.0,0.07,-0.03,-0.08,-0.25
22,"China reported a rise in new virus cases Monday, possibly denting optimism that disease control measures including isolating major cities might be working, while the operator of a cruise ship in Japan reported dozens of new cases.","Several migrants attempting to cross from Turkey to Greece told CNN over the past week that Greek security forces took their documents, money, phones and clothes before sending them back to Turkey in their underwear.",1.0,194,37,9,15,2,37.0,5.243243243243243,0,11.11111111111111,0.0,2.7027027027027026,2.7027027027027026,27,0,0,0,0,0,0,0,0,27,0,0,0,12.0,2.0,4.0,2.0,0.0,2.0,0.04,0.0,11.11,0.0,2.7,2.7,-1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-1.0,0.0,0.0,-3.0,6.19,-0.2,-0.02,2.24,0.07,-0.74,0.26,-0.02,0.16,0.0,-0.24,0.21,0.06,-0.02,0.06,0.11,-0.18,-0.03,-0.27,-0.02,0.0,0.06,-0.03,-0.08,-0.27
23,"Bombardier Inc. has reached a deal to sell its rail-building unit to French train giant Alstom SA, which executives say will bring an end to a frantic period that saw the Quebec company sell off several key assets in order to deal with crippling debt.","As the novel coronavirus outbreak continues to batter China, the country's central bank has implemented a new strategy to contain the virus -- deep cleaning and destroying potentially infected cash.",1.0,207,45,9,15,3,22.5,4.6,0,0.0,0.0,0.0,6.666666666666667,35,0,0,0,0,0,1,0,0,35,0,0,1,38.0,15.0,3.0,6.0,1.0,-7.5,-1.03,0.0,0.0,0.0,0.0,-3.33,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,7.42,0.31,0.13,2.29,0.1,-0.84,0.22,-0.02,-0.37,0.0,-0.32,0.33,0.39,-0.02,0.05,0.1,-0.19,-0.03,-0.24,-0.02,0.0,0.39,-0.03,-0.08,-0.24
24,"Hosni Mubarak, the Egyptian leader who for nearly 30 years was the resolute face of stability in the Mideast before being forced by the military to resign after nationwide protests that were part of the Arab world's 2011 pro-democracy upheaval, died on Tuesda…","A Hong Kong tycoon known for his outspoken support of the city's pro-democracy movement and criticism of China was arrested Friday, along with two other prominent pro-democracy figures.",1.0,218,43,6,14,1,43.0,5.069767441860465,0,33.33333333333333,0.0,4.651162790697675,6.976744186046512,36,0,0,0,2,0,0,0,0,36,0,0,0,60.0,15.0,3.0,3.0,-1.0,15.0,-0.57,0.0,0.0,0.0,-2.49,3.41,12.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,12.0,0.0,0.0,-1.0,9.0,0.7,0.15,2.29,0.05,-0.12,0.2,-0.02,0.48,0.0,-0.2,0.45,0.73,-0.02,0.05,0.09,-0.13,-0.03,-0.26,-0.02,0.0,0.73,-0.03,-0.08,-0.26
25,Canada's response to the deadly novel coronavirus outbreak is winning unusual praise in China — a development that federal government sources here say is part of a broader re-engagement strategy aimed at repairing strained relations between the two countries.,"Concerns are growing in Japan that the number of coronavirus cases could be higher than reported, with experts questioning the country's approach to testing as infection rates continue to climb.",1.0,221,39,7,13,2,39.0,5.666666666666667,0,28.57142857142857,0.0,5.128205128205128,10.256410256410255,33,0,0,0,1,0,0,0,0,33,0,0,0,56.0,9.0,-2.0,3.0,0.0,9.0,0.17,0.0,6.35,0.0,5.13,6.92,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.57,0.91,0.2,2.25,0.04,0.4,0.21,-0.02,1.07,0.0,-0.07,0.69,0.93,-0.02,0.05,0.08,-0.11,-0.03,-0.28,-0.02,0.0,0.93,-0.03,-0.08,-0.28
26,"In this week's issue of our environment newsletter, we examine the concept of 'in-pipe hydro' and visualize just how many people worldwide live in cities.","Italians who attempt to flee the lockdown in the country's north, set up to try and stop the spread of the novel coronavirus, may face three months' imprisonment, Italy's interior minister has said.",1.0,130,25,3,8,2,25.0,5.2,0,0.0,0.0,0.0,4.0,23,0,0,1,0,1,0,0,0,23,0,2,0,-36.0,-8.0,-6.0,-1.0,0.0,-8.0,0.17,0.0,0.0,0.0,0.0,-2.06,-4.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-4.0,0.0,2.0,0.0,8.65,0.58,0.11,2.04,0.04,0.35,0.21,-0.02,0.57,0.0,-0.14,0.68,0.74,-0.02,0.04,0.11,-0.13,0.01,-0.29,-0.02,0.0,0.74,-0.03,-0.01,-0.29
27,"Amid fears about where the next outbreak of a fast-spreading new virus would appear, infections and deaths continued to rise across the globe Sunday, emptying streets of tourists and workers, shaking economies and rewriting the realities of daily life.","When a group of politicians in Prague decided to honor the murdered Russian dissident Boris Nemtsov by naming a square after him, there was just one location they had in mind: The plaza in front of the Russian embassy.",1.0,214,39,7,14,2,39.0,5.487179487179487,0,0.0,0.0,0.0,10.256410256410255,30,0,0,0,0,0,0,0,0,30,0,0,0,34.0,0.0,2.0,2.0,0.0,0.0,0.87,0.0,-20.0,0.0,-2.56,7.69,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.87,0.78,0.16,2.05,0.03,0.81,0.21,-0.02,0.1,0.0,-0.2,0.9,0.82,-0.02,0.04,0.1,-0.15,0.01,-0.31,-0.02,0.0,0.82,-0.03,-0.01,-0.31
