,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"No cases of the coronavirus have yet emerged in elementary or secondary schools in Canada, but it's certainly possible that a student or teacher could become infected. CBC News looks at the ramifications if a case of COVID-19 materializes in a Canadian school.","As the novel coronavirus outbreak continues to batter China, the country's central bank has implemented a new strategy to contain the virus -- deep cleaning and destroying potentially infected cash.",1.0,218.0,43.0,6.0,13.0,3.0,21.5,5.069767441860465,0.0,0.0,0.0,0.0,2.3255813953488373,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,49.0,13.0,0.0,4.0,1.0,-8.5,-0.56,0.0,0.0,0.0,0.0,-7.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-16.57,-3.91,-0.62,-1.48,-0.05,-6.89,0.15,0.17,11.8,0.0,-1.5,0.17,-3.25,-0.02,0.06,0.02,-0.39,-0.04,0.18,-0.01,0.0,-3.25,-0.03,-0.07,0.18
11,"As the Conservative Party rebuilds and seeks a new leader, Preston Manning urges fellow conservatives not to seek out a single saviour but to develop a competent team with a range of skills. And to be careful with social media.","Russia's influence campaign is driven by a desire to ""watch us tear ourselves apart,"" a senior FBI official said Monday, comments that come after details of a classified briefing to lawmakers became public in news reports, including a claim by the intelligenc…",1.0,188.0,40.0,6.0,13.0,3.0,20.0,4.7,0.0,16.666666666666664,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,-31.0,-2.0,-2.0,-2.0,2.0,-22.0,-0.51,0.0,4.17,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-1.0,0.0,-14.1,-3.03,-0.55,-1.26,0.02,-6.78,0.09,0.16,11.18,0.0,-1.56,-0.09,-2.68,-0.02,0.05,0.0,-0.39,-0.04,0.09,-0.01,0.0,-2.68,-0.03,-0.07,0.09
12,"As a boy in tiny Eston, Sask., Frederick Mulder played hockey and curled. Today he is one of the world's foremost experts in the field of 19th- and 20th-century European prints.","The new Russia drama is a shady tale of secret briefings, compromised trust, mysterious intelligence, improbable characters with hidden agendas and purges of American spy chiefs. But most importantly, this dark new revival of a saga that has ravaged US politi…",1.0,147.0,31.0,3.0,12.0,4.0,10.666666666666666,4.741935483870968,0.0,33.33333333333333,0.0,3.225806451612903,0.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-73.0,-10.0,-1.0,-3.0,2.0,-9.83,-0.62,0.0,8.33,0.0,-4.09,-9.76,-11.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,-11.0,0.0,0.0,1.0,-15.16,-2.98,-0.72,-1.15,0.15,-7.41,0.04,0.14,11.94,0.0,-1.37,-0.31,-2.81,-0.02,0.04,-0.01,-0.32,-0.04,0.1,-0.01,0.0,-2.81,-0.03,-0.07,0.1
13,"Deputy Prime Minister Chrystia Freeland insists a robust climate change plan can live alongside a thriving energy sector. But while the debate has become mired in blame-tossing, businesses are calling for less carping and more consensus.","In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",1.0,202.0,36.0,8.0,16.0,3.0,18.0,5.611111111111111,0.0,12.5,0.0,5.555555555555555,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,39.0,8.0,2.0,8.0,0.0,4.0,-0.21,0.0,-37.5,0.0,5.56,-3.57,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-12.15,-2.58,-0.51,-0.77,0.2,-7.42,0.06,0.13,11.1,0.0,-1.04,-0.5,-2.13,-0.02,0.04,-0.02,-0.33,-0.04,0.03,-0.01,0.0,-2.13,-0.03,-0.07,0.03
14,"The fallout from Teck's decision to pull the plug on the Frontier oilsands project in northern Alberta has significant political, economic and environmental ramifications. We take a look at who benefits from the decision and who could take a hit.","More and more people face 14-day quarantines as health officials around the world try to stem the tide of the coronavirus outbreak, which has killed more than 700 people and infected more than 34,000.",1.0,207.0,40.0,5.0,13.0,3.0,20.0,5.175,0.0,0.0,0.0,5.0,2.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,40.0,6.0,0.0,3.0,1.0,-14.0,0.26,0.0,0.0,0.0,5.0,-6.32,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-9.2,-1.97,-0.53,-0.64,0.23,-7.3,0.05,0.12,9.54,0.0,-0.78,-0.5,-2.14,-0.02,0.03,-0.03,-0.34,-0.04,-0.02,-0.01,0.0,-2.14,-0.03,-0.07,-0.02
15,"A Marketplace survey finds that Canadians seeking appliance repairs experience complications, whether it's an inability to access prompt service, diagnose the problem, find a part, or the expense associated with repairs and replacement. But advocates say righ…","Republican Sen. John Cornyn Wednesday blasted the socialist vision of Democratic presidential candidate Bernie Sanders and said it's critical Republicans keep control of the Senate to be a ""firewall"" against the Vermont senator's policies in case he's elected.",1.0,224.0,37.0,7.0,17.0,2.0,18.5,6.054054054054054,0.0,0.0,0.0,5.405405405405405,5.405405405405405,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-0.5,0.19,0.0,-14.29,0.0,5.41,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.56,-1.62,-0.42,-0.28,0.2,-7.28,0.1,0.11,8.18,0.0,-0.54,-0.31,-1.66,-0.02,0.03,-0.04,-0.35,-0.04,-0.07,-0.01,0.0,-1.66,-0.03,-0.07,-0.07
16,"This week, Justin Trudeau’s cabinet had a tough decision on the docket: approve the Teck Frontier oilsands mine in Alberta, or turn it down? Turns out, they never had to make the call, as the company announced on Sunday they were pulling the project. Teck’s C…","Nearly a dozen Republicans in Oregon's Democratically-controlled state Senate walked out during a floor vote on an environmental bill on Monday, the latest skirmish in a long-running inter-party fight that's roiled the statehouse.",1.0,215.0,46.0,11.0,18.0,2.0,15.333333333333334,4.673913043478261,1.0,9.090909090909092,0.0,4.3478260869565215,0.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,1.0,17.0,13.0,8.0,6.0,0.0,-17.67,-1.33,1.0,9.09,0.0,4.35,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,-2.87,-0.78,-0.09,0.1,0.18,-7.46,0.06,0.17,7.51,0.0,-0.38,-0.47,-1.11,-0.02,0.03,0.01,-0.36,-0.04,-0.06,-0.01,0.0,-1.11,0.03,-0.07,-0.06
17,"In this week's issue of our environment newsletter, we examine the concept of 'in-pipe hydro' and visualize just how many people worldwide live in cities.","Max Schachter didn't set out to become a political activist, but this week, he found himself on Capitol Hill and in the Oval Office, where he joined the administration in discussing new steps toward making US schools safer.",1.0,130.0,25.0,3.0,8.0,2.0,25.0,5.2,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,-56.0,-13.0,-4.0,-5.0,0.0,-13.0,0.31,0.0,0.0,0.0,0.0,4.0,-9.0,0.0,0.0,1.0,0.0,1.0,-2.0,0.0,0.0,-9.0,0.0,2.0,-2.0,-5.21,-1.2,-0.24,-0.12,0.16,-7.07,0.05,0.16,6.41,0.0,-0.49,-0.38,-1.29,-0.02,0.02,0.06,-0.37,0.01,-0.1,-0.01,0.0,-1.29,0.02,0.04,-0.1
18,"In this week's issue of our environment newsletter, we try a week of zero-waste grocery shopping and look at how climate change is likely to affect the farmable parts of Canada.","Oil and gas companies give more in campaign contributions to members of Congress with voting records against the environment, according to a new study.",1.0,147.0,31.0,3.0,12.0,2.0,31.0,4.741935483870968,0.0,33.33333333333333,0.0,0.0,3.225806451612903,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,19.0,7.0,1.0,1.0,0.0,7.0,-0.59,0.0,33.33,0.0,0.0,3.23,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,-6.41,-1.26,-0.38,-0.11,0.14,-6.42,0.02,0.15,7.18,0.0,-0.58,-0.35,-1.19,-0.02,0.02,0.04,-0.37,0.06,-0.14,-0.01,0.0,-1.19,0.02,0.14,-0.14
19,"MPs in the House of Commons are tonight debating a decision by Teck Resources Ltd. to withdraw its application to build a massive oilsands project in northern Alberta, citing the ongoing debate over climate policy in Canada.","In selecting judges for top US courts, President Donald Trump has searched for reliable conservatives who would reduce federal regulatory power over the environment and energy, worker safety and consumer affairs.",1.0,188.0,37.0,5.0,15.0,3.0,18.5,5.081081081081081,0.0,20.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,-12.5,-0.79,0.0,20.0,0.0,-6.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-5.43,-1.02,-0.4,0.06,0.17,-6.45,0.01,0.14,7.2,0.0,-0.67,-0.48,-1.09,-0.02,0.02,0.03,-0.38,0.06,-0.12,-0.01,0.0,-1.09,0.02,0.13,-0.12
20,Rivers across Britain burst their banks and a number of severe flood warnings remained in place as authorities strove to get people to safety and to protect homes and businesses in the wake of storm Dennis.,"Canadian miner Teck Resources announced it will drop plans for its controversial Frontier oil sands project in Alberta, Canada. The project gripped the Canadian public for months, sparking a heated debate about the economy and the environment.",1.0,171.0,36.0,6.0,15.0,2.0,36.0,4.75,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,-36.0,-1.0,1.0,-2.0,-1.0,17.5,-0.84,0.0,0.0,0.0,2.78,0.08,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-5.36,-0.84,-0.37,0.2,0.15,-5.64,-0.02,0.13,6.28,0.0,-0.61,-0.46,-1.11,-0.02,0.01,0.02,-0.38,0.05,-0.11,-0.01,0.0,-1.11,0.01,0.12,-0.11
21,"The captain of a cruise ship hit by the new coronavirus has informed the passengers, which include 237 Canadians, that the vessel is now headed to the port of Oakland, Calif.","New research from Yale University suggests that blood that coursed through their giant frames would have been warm, rather than cold-blooded, as the creatures had traditionally been assumed to be.",1.0,144.0,31.0,6.0,10.0,2.0,31.0,4.645161290322581,0.0,16.666666666666664,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-23.0,1.0,-3.0,3.0,0.0,1.0,-0.92,0.0,-5.56,0.0,-3.33,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-6.52,-0.91,-0.35,0.11,0.13,-5.14,-0.05,0.13,6.19,0.0,-0.69,-0.57,-1.16,-0.02,0.01,0.02,-0.34,0.05,-0.14,-0.01,0.0,-1.16,0.01,0.12,-0.14
22,"The prime minister’s point man for the Prairies said today the fate of the proposed Teck Frontier oilsands mine will be decided next week, setting the table for another potential showdown over an oil and gas project in this country.","The family of deceased TV presenter Caroline Flack has released an unpublished message written by the star, as an inquest into her death began on Wednesday.",1.0,193.0,40.0,8.0,17.0,2.0,40.0,4.825,0.0,12.5,0.0,0.0,2.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,62.0,14.0,4.0,7.0,0.0,14.0,-0.21,0.0,12.5,0.0,0.0,-1.35,10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,10.0,1.0,0.0,-2.0,-5.46,-0.58,-0.23,0.33,0.11,-4.29,-0.06,0.12,5.93,0.0,-0.76,-0.57,-0.82,-0.02,0.01,0.01,-0.35,0.04,-0.17,-0.01,0.0,-0.82,0.05,0.11,-0.17
23,"With little fanfare, the Senate of Canada voted today to suspend Lynn Beyak for the remainder of this parliamentary session because she failed to complete the anti-racism training she was directed to undergo the last time she was temporarily kicked out of the…","For the second time in as many weeks, a professor at the University of Oklahoma has been accused of using the N-word.",1.0,218.0,43.0,9.0,12.0,1.0,43.0,5.069767441860465,0.0,22.22222222222222,0.0,2.3255813953488373,2.3255813953488373,28.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,3.0,122.0,21.0,5.0,6.0,-1.0,21.0,0.71,0.0,-2.78,0.0,2.33,2.33,11.0,0.0,1.0,-1.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,3.0,-3.43,-0.16,-0.09,0.32,0.06,-3.38,-0.07,0.11,6.1,0.0,-0.72,-0.57,-0.76,-0.02,0.05,0.0,-0.35,0.04,-0.07,-0.01,0.0,-0.76,0.05,0.1,-0.07
24,Members of the Mohawk First Nation are to meet Saturday with Federal Indigenous Services Minister Marc Miller at a CN rail crossing in Ontario.,"Southwest Airlines has started including a request in their pre-flight briefings to report ""unwelcome behavior"" on their aircraft to the flight attendants on duty.",1.0,120.0,24.0,2.0,15.0,2.0,24.0,5.0,0.0,50.0,0.0,0.0,4.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-20.0,0.0,-2.0,6.0,0.0,0.0,-0.83,0.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,6.0,0.0,0.0,-2.0,-5.49,-0.53,-0.24,0.44,0.05,-3.31,-0.08,0.11,7.36,0.0,-0.78,-0.5,-0.86,-0.02,0.05,-0.01,-0.36,0.04,-0.1,-0.01,0.0,-0.86,0.05,0.09,-0.1
