,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"This story contains disturbing details. Ten women filed a civil class-action lawsuit Thursday accusing one of Canada’s wealthiest businessmen and clothing manufacturers, Peter Nygard, of raping them at his seaside mansion in the Bahamas, and operating what th…","It's been weeks since a newborn baby in Florida went missing. Officials are now offering an $8,000 reward to locate the infant boy.",1.0,223.0,38.0,6.0,17.0,2.0,19.0,5.868421052631579,0.0,0.0,0.0,0.0,7.894736842105263,34.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,114.0,15.0,-1.0,10.0,-1.0,7.5,1.13,0.0,-28.57,0.0,-4.35,7.89,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,14.07,1.73,1.34,0.27,0.0,-0.64,0.08,-0.06,5.37,0.0,1.02,0.47,1.59,-2.24,0.05,0.13,1.27,0.08,0.32,0.0,-0.01,1.59,0.18,-0.03,0.32
11,Women who died inside Mercedes that rolled off Florida ferry were found embracing: report Fox News 2 Women Killed After Their Car on Ferry Goes Overboard Inside Edition Car That Plunged Off of Ferry in Miami Might Not Have Been Put in 'Park' Newser Woman may …,Two men and a dog are reportedly uninjured after their small plane crash-landed into a tree in a neighborhood near the Destin Airport in Florida.,1.0,214.0,47.0,7.0,28.0,1.0,47.0,4.553191489361702,0.0,14.285714285714285,0.0,0.0,2.127659574468085,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,93.0,22.0,6.0,20.0,-1.0,22.0,-0.29,0.0,-85.71,0.0,0.0,2.13,19.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,19.0,0.0,0.0,-1.0,17.09,2.85,1.5,1.33,-0.1,1.34,0.02,-0.06,5.31,0.0,0.87,0.46,2.52,-2.24,0.04,0.12,1.2,0.07,0.25,0.0,-0.01,2.52,0.17,-0.03,0.25
12,"What a setting for a socialist revolution: Las Vegas. Bernie Sanders swept Sin City on Saturday, dominating the Nevada caucuses in a victory that makes the senator the unequivocal 2020 Democratic presidential front-runner.","A 6-year-old girl in Florida was involuntarily committed to a mental health facility because she was ""out of control"" at school, according to a Jacksonville Sheriff's Office incident report.",1.0,190.0,33.0,4.0,13.0,3.0,16.5,5.757575757575758,0.0,0.0,0.0,6.0606060606060606,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,28.0,4.0,0.0,2.0,1.0,-12.5,0.17,0.0,-50.0,0.0,6.06,-3.45,4.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,-1.0,17.8,2.72,1.4,1.06,-0.04,0.67,0.07,-0.06,4.16,0.0,1.2,0.28,2.39,-2.24,0.04,0.1,1.14,0.07,0.19,0.0,-0.01,2.39,0.15,-0.03,0.19
13,"What a setting for a socialist revolution: Las Vegas. Bernie Sanders swept Sin City on Saturday, dominating the Nevada caucuses in a victory that makes the senator the unequivocal 2020 Democratic presidential frontrunner.",The Florida Atlantic University Student Government created posters to hang in local bars and restaurants to give women a secret way to alert bartenders if they're in danger or on an uncomfortable date.,1.0,189.0,33.0,4.0,13.0,3.0,16.5,5.7272727272727275,0.0,0.0,0.0,6.0606060606060606,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0,0.0,-1.0,0.0,1.0,-16.5,0.61,0.0,0.0,0.0,6.06,-9.09,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,18.34,2.61,1.32,0.84,0.02,0.1,0.1,-0.06,3.18,0.0,1.48,0.13,2.27,-2.24,0.03,0.09,1.09,0.06,0.14,0.0,-0.01,2.27,0.14,-0.03,0.14
14,"Federal authorities announced an investigation of the Seattle-area nursing home at the centre of an outbreak of the new coronavirus as the U.S. death toll climbed to 11, including the first fatality outside Washington state.","Fred Guttenberg, the father of a victim in the 2018 mass school shooting in Parkland, Florida, tells CNN's Brianna Keilar about what caused the outburst during President Donald Trump's State of the Union address that resulted in  him being escorted out of the…",1.0,190.0,35.0,3.0,14.0,4.0,12.0,5.428571428571429,0.0,0.0,0.0,0.0,8.571428571428571,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-27.0,-8.0,-3.0,-4.0,3.0,-31.0,0.38,0.0,0.0,0.0,0.0,6.25,-9.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,18.87,2.65,1.18,0.71,0.13,-0.7,0.11,-0.06,2.32,0.0,1.33,0.57,2.04,-2.24,0.03,0.08,1.05,0.06,0.1,0.0,-0.01,2.04,0.13,-0.03,0.1
15,"Fifteen Americans have been quarantined in a hotel in Bethlehem as part of precautions against the coronavirus, a Palestinian government spokesperson said on Saturday.","Ryan Newman, leading the final lap of NASCAR's Daytona 500, was involved in a fiery crash Monday that saw his car spin and go airborne, flipping several times.",1.0,144.0,24.0,4.0,9.0,2.0,24.0,6.0,0.0,25.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,-4.0,-2.0,-2.0,0.0,-4.0,1.29,0.0,8.33,0.0,-7.14,-3.57,-8.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-8.0,0.0,0.0,-1.0,16.46,1.99,1.12,0.28,0.1,-0.65,0.16,-0.06,3.14,0.0,1.19,0.42,1.52,-2.24,0.02,0.07,0.95,0.05,0.06,0.0,-0.01,1.52,0.12,-0.03,0.06
16,"The number of daily new COVID-19 cases outside China exceeded those inside the country for the first time, the WHO announced Wednesday.","The total number of novel coronavirus cases in the United States jumped by two dozen over the weekend, as the first two deaths from the outbreak were confirmed.",1.0,114.0,22.0,2.0,7.0,2.0,22.0,5.181818181818182,0.0,0.0,0.0,4.545454545454546,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-19.0,-6.0,-1.0,-2.0,0.0,-6.0,0.43,0.0,-33.33,0.0,4.55,-3.57,-3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,12.58,1.3,0.96,-0.21,0.08,-0.72,0.15,-0.06,2.39,0.0,1.34,0.29,1.01,-2.24,0.02,0.07,0.86,0.05,0.03,0.0,-0.01,1.01,0.12,-0.03,0.03
17,"Built in 1863, the five bedroom and three-and-a-half bathroom house has a kitchen designed by Dale Earnhardt Jr. himself, made to resemble a pirate ship.","Viewers should expect to see more than race cars on the Daytona 500 track today. A portion of the presidential motorcade, including President Donald Trump and first lady Melania Trump will be taking a lap around the Daytona 500 speedway before the start of th…",1.0,129.0,25.0,5.0,9.0,3.0,12.5,5.16,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-87.0,-20.0,-2.0,-10.0,1.0,-10.0,0.36,0.0,-14.29,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,9.95,0.85,0.97,-0.53,0.12,-1.31,0.14,-0.06,1.72,0.0,1.22,0.17,0.77,-2.24,0.02,0.06,0.89,0.05,0.0,0.0,-0.01,0.77,0.11,-0.03,0.0
18,"Personal finance website WalletHub ranked all 50 U.S. states in terms of optimal conditions for retirees, comparing 47 key indicators of retirement-friendliness. Click the map to see how each state measures up.","A Mexican national has been arrested and charged with acting as a Russian agent within the United States, the Justice Department said Tuesday.",1.0,179.0,32.0,5.0,12.0,5.0,8.25,5.59375,0.0,0.0,0.0,3.125,0.0,30.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,59.0,9.0,-1.0,6.0,3.0,-14.75,0.38,0.0,-16.67,0.0,3.12,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.23,0.81,0.99,-0.67,0.26,-2.06,0.16,-0.06,1.12,0.0,1.27,0.07,0.93,-2.24,0.01,0.11,0.92,0.04,-0.03,0.0,-0.01,0.93,0.11,-0.03,-0.03
19,"The cost of renting has risen each year since 2011. In 16 of the largest U.S. cities, minimum wage workers do not make enough money to cover rent, according to MagnifyMoney.","Ivanka Trump on Wednesday commemorated the first anniversary of her signature policy, the Women's Global Development and Prosperity Initiative, with the unveiling of bipartisan legislation to support her efforts. However, the initiative drew criticism from ad…",1.0,143.0,31.0,7.0,9.0,5.0,8.0,4.612903225806452,0.0,0.0,0.0,3.225806451612903,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-82.0,-5.0,4.0,-8.0,3.0,-10.0,-1.64,0.0,0.0,0.0,0.45,-2.78,-1.0,0.0,0.0,0.0,2.0,0.0,-4.0,0.0,0.0,-1.0,0.0,0.0,-4.0,8.69,0.73,1.1,-0.94,0.38,-2.75,0.12,-0.06,0.58,0.0,1.33,-0.03,0.92,-2.24,0.01,0.1,0.95,0.04,-0.05,0.0,-0.01,0.92,0.1,-0.03,-0.05
20,Gold is coming off its best week since 2016 as coronavirus fears lead investors to seek out an alternative to stocks. Financial advisors say this is probably a bad idea for many investors.,Take a look at 27 amazing sports photos from February 9 through February 16.,1.0,156.0,33.0,6.0,9.0,3.0,16.5,4.7272727272727275,0.0,33.33333333333333,0.0,6.0606060606060606,6.0606060606060606,29.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,93.0,19.0,5.0,4.0,1.0,2.5,0.23,0.0,33.33,0.0,-1.08,6.06,17.0,0.0,0.0,1.0,-2.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,7.91,0.75,1.15,-1.19,0.4,-2.97,0.1,-0.06,1.68,0.0,1.51,0.18,1.01,-2.24,0.01,0.14,0.93,0.04,-0.02,0.0,-0.01,1.01,0.1,-0.03,-0.02
21,"In the 1990s, a former police officer working for a McDonald's vendor managed to steal more than $24 million worth of cash and prizes from the fast-food giant's promotional games, including Monopoly.","First lady Melania Trump received a Palm Beach society award on Wednesday at a luncheon held at The Breakers, a local luxury resort.",1.0,168.0,32.0,4.0,11.0,2.0,32.0,5.25,0.0,0.0,0.0,3.125,3.125,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,58.0,9.0,2.0,-2.0,0.0,9.0,0.47,0.0,0.0,0.0,-5.57,3.12,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.75,0.73,1.11,-1.32,0.37,-2.47,0.1,-0.06,1.17,0.0,1.55,0.23,1.04,-2.24,0.01,0.13,1.0,0.04,-0.05,0.0,-0.01,1.04,0.09,-0.03,-0.05
22,"Disney-obsessed brides-to-be can buy gowns inspired by the dresses that princesses wear in classic Disney films like ""The Little Mermaid"" and ""Beauty and the Beast."" The dresses from Allure Bridals will be available to purchase in May 2020, and range in price…",Take a look at 24 amazing sports photos from February 17-24.,1.0,219.0,42.0,8.0,15.0,2.0,21.5,5.214285714285714,0.0,12.5,0.0,7.142857142857142,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,169.0,31.0,7.0,11.0,0.0,10.5,0.67,0.0,12.5,0.0,-1.95,0.0,21.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.82,1.14,1.25,-1.26,0.34,-2.46,0.09,-0.06,1.24,0.0,1.75,0.14,1.25,-2.24,0.0,0.12,0.97,0.03,-0.07,0.0,-0.01,1.25,0.09,-0.03,-0.07
23,"Elon Musk: ""I have zero doubt that if the United States doesn't seek innovation in space it will be second in space.""","A Facebook account impersonating the Swain County board of elections in North Carolina. Unfounded rumors that Tarrant County, Texas, doesn't have former Vice President Joe Biden on the ballot. Wrong claims in Maine that Election Day is on different days for R…",1.0,96.0,22.0,5.0,8.0,2.0,11.5,4.363636363636363,0.0,20.0,0.0,4.545454545454546,4.545454545454546,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-123.0,-20.0,0.0,-15.0,-1.0,-2.5,-0.85,0.0,0.0,0.0,4.55,2.16,-14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-14.0,0.0,0.0,1.0,6.59,0.68,1.25,-1.51,0.31,-2.88,0.06,-0.06,1.62,0.0,1.83,0.25,0.94,-2.24,0.0,0.12,0.95,0.03,-0.04,0.0,-0.01,0.94,0.08,-0.03,-0.04
24,"With coronavirus concerns still very much in the mix, U.S. stock futures are pointing to more losses for Wall Street following a Friday sell-off.","American universities from California to New York have canceled classes as the novel coronavirus has affected more than 100,000 people and transformed into what CNN is calling a pandemic.",1.0,122.0,24.0,3.0,11.0,4.0,8.333333333333334,5.083333333333333,0.0,33.33333333333333,0.0,0.0,8.333333333333332,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-37.0,-5.0,-4.0,1.0,2.0,-20.67,-0.4,0.0,19.05,0.0,0.0,8.33,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,4.66,0.34,1.17,-1.61,0.37,-3.38,0.05,-0.06,2.51,0.0,1.72,0.5,0.81,-2.24,0.0,0.11,0.89,0.03,-0.06,0.0,-0.01,0.81,0.08,-0.03,-0.06
25,"On Tuesday, The Home Depot announced plans to hire 80,000 people for their busy spring season. In order to recruit such a large volume of workers, Home Depot is highlighting its tuition assistance program. This emphasis on education benefits has become an inc…",The Houston Astros are cheaters. That is the conclusion of an investigation by Major League Baseball: Its players had concocted a scheme to tip off its hitters in real time as to precisely which pitches they would be receiving from the opposing pitchers.,1.0,218.0,43.0,7.0,19.0,3.0,14.333333333333334,5.069767441860465,0.0,14.285714285714285,0.0,2.3255813953488373,0.0,37.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,6.0,0.0,-3.0,6.0,0.0,-7.17,0.14,0.0,-15.71,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,6.57,0.76,1.25,-1.4,0.38,-3.62,0.05,-0.06,2.59,0.0,1.71,0.41,1.19,-2.24,-0.0,0.1,0.87,0.03,0.0,0.0,-0.01,1.19,0.08,-0.03,0.0
