,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Facebook doesn't have enough women, black and Hispanic workers—here's what the company's global chief diversity officer says about that","These Oscars felt like the long-awaited arrival of an inflection point for an institution that lacked diversity, writes Jeff Yang",1.0,117.0,19.0,4.0,6.0,1.0,19.0,6.157894736842105,0.0,0.0,0.0,5.263157894736842,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,-1.0,1.0,-2.0,0.0,-1.0,0.66,0.0,0.0,0.0,0.26,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.81,-2.48,-0.01,0.92,0.01,-1.35,0.33,0.0,11.05,0.0,0.81,-1.53,-0.07,0.0,-0.05,-0.12,0.04,-0.1,0.07,-0.03,0.0,-0.07,-0.05,-0.17,0.07
11,"Cynthia ""Cynt"" Marshall was the first black cheerleader at the University of California, Berkeley in the late 1970s. She spent nearly four decades climbing the corporate ladder at AT&T. And today she is the first black, female CEO in the NBA. But Marshall tel…",Lewis Hamilton highlighted gender inequality in motorsport as he was crowned Laureus Sportsman of the Year jointly with Barcelona star Lionel Messi Monday.,1.0,217.0,44.0,5.0,16.0,4.0,11.0,4.931818181818182,0.0,40.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,84.0,21.0,2.0,3.0,2.0,-12.0,-0.85,0.0,6.67,0.0,0.0,-4.35,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-0.07,-1.3,-0.02,1.18,0.16,-2.39,0.28,0.0,12.58,0.0,0.56,-1.67,0.17,0.0,-0.05,-0.12,0.09,-0.1,0.08,-0.03,0.0,0.17,-0.05,-0.17,0.08
12,"A survey, released today, of 500 employees across the United States by research firm Gartner finds that 78% of people talk about politics at work, and 47% of people say the 2020 presidential election has impacted their ability to get work done.","Lack of diversity can lead to a kind of crony capitalism in which insiders favor other insiders, surround themselves with people who look and think like them and rarely hear other points of view, writes Rosabeth Moss Kanter, the Arbuckle Professor at Harvard …",1.0,203.0,42.0,8.0,17.0,2.0,42.0,4.833333333333333,0.0,0.0,0.0,4.761904761904762,0.0,35.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,-14.0,-2.0,0.0,0.0,1.0,-2.0,-0.1,0.0,0.0,0.0,-2.06,0.0,-2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.87,-0.45,0.21,1.48,0.13,-0.9,0.24,0.0,10.8,0.0,0.71,-1.79,0.77,0.0,-0.05,-0.12,0.37,-0.1,0.1,-0.03,0.0,0.77,-0.05,-0.17,0.1
13,"""I don't mind a president who has made mistakes because all human beings have made mistakes,"" Bridgewater Associates founder Ray Dalio said on LinkedIn. ""On the contrary, I want a president who has made mistakes, owns up to them, and has learned from them.""","For the second time in as many weeks, a professor at the University of Oklahoma has been accused of using the N-word.",1.0,214.0,44.0,13.0,12.0,3.0,15.0,4.863636363636363,0.0,0.0,0.0,0.0,6.8181818181818175,32.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,118.0,22.0,9.0,6.0,1.0,-7.0,0.5,0.0,-25.0,0.0,0.0,6.82,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6.17,0.41,0.76,1.39,0.18,-1.54,0.2,0.0,9.27,0.0,0.51,-1.4,1.07,0.0,0.02,-0.05,0.32,-0.03,0.04,-0.03,0.0,1.07,0.02,-0.17,0.04
14,"In the U.S., 54% of women say they are ""very ambitious"" in their career, according to a new survey released by CNBC and Survey Monkey. But for many women with aspirations of making it to the top, data shows that ambition alone isn't enough, as barriers, from …","Former Tallahassee, Florida, Mayor Andrew Gillum thinks that former Vice President Joe Biden will overwhelmingly win the Florida Democratic primary because of comments that fellow presidential candidate Sen. Bernie Sanders made about Cuba and Fidel Castro.",1.0,213.0,48.0,6.0,15.0,4.0,12.5,4.4375,0.0,16.666666666666664,0.0,8.333333333333332,0.0,40.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,2.0,-8.0,12.0,1.0,-5.0,1.0,-5.5,-1.7,0.0,16.67,0.0,5.56,-2.78,6.0,0.0,-1.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,8.97,1.43,0.77,1.5,0.29,-2.27,0.14,0.0,9.06,0.0,0.88,-1.52,1.86,0.0,0.02,0.01,0.34,-0.03,0.12,-0.03,0.0,1.86,0.02,-0.17,0.12
15,"Saving the first few dollars are quick and easy. But once you hit your 30s, generating the amount of income you need to retire early will only get harder and harder.","Thomas A. Foster, history professor at Howard, writes that while the House passage of a bill establishing a national museum of women's history is a victory, it's also a moment to look hard at the museums we already have and the ones we want in the future.",1.0,135.0,31.0,8.0,3.0,3.0,15.5,4.354838709677419,0.0,12.5,0.0,3.225806451612903,0.0,25.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,-74.0,-16.0,1.0,-14.0,0.0,-8.0,-0.09,0.0,-1.79,0.0,1.1,-2.13,-6.0,0.0,0.0,1.0,1.0,-2.0,3.0,0.0,0.0,-6.0,0.0,-2.0,3.0,6.54,1.26,0.9,0.85,0.33,-2.71,0.08,0.0,8.61,0.0,0.89,-1.63,1.61,0.0,0.01,0.06,0.36,-0.04,0.25,-0.03,0.0,1.61,0.01,-0.17,0.25
17,"The red carpet is out, the votes are tallied and the stars are gathering in Hollywood for the 92nd annual Academy Awards. Here's a quick catch-up about this year's show.",Mitch Landrieu offers 2020 Democrats pointers on how to connect with southern voters ahead of primary elections.,1.0,140.0,30.0,6.0,9.0,3.0,15.0,4.666666666666667,0.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,44.0,13.0,4.0,3.0,1.0,-2.0,-0.98,0.0,50.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.32,1.26,0.84,0.66,0.33,-2.29,0.03,0.0,11.48,0.0,0.7,-1.81,1.37,0.0,0.01,0.04,0.34,-0.04,0.14,-0.03,0.0,1.37,0.01,-0.17,0.14
18,The results of a community-wide vote in Vancouver’s West End are in.,"North Korea illegally exported millions of tons of commodities like coal last year to enhance its ballistic missiles and nuclear weapons programs, according to a confidential UN report.",1.0,57.0,12.0,2.0,6.0,2.0,12.0,4.75,0.0,50.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-101.0,-16.0,-1.0,-6.0,0.0,-16.0,-0.89,0.0,50.0,0.0,-7.14,-3.57,-12.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-12.0,0.0,0.0,-1.0,-0.64,0.12,0.64,0.31,0.3,-2.85,0.01,0.0,12.95,0.0,0.55,-1.88,0.5,0.0,0.0,0.03,0.31,-0.05,0.09,-0.03,0.0,0.5,0.0,-0.17,0.09
19,"Pride House was not just an education centre, but also a safe and welcoming venue for gay and lesbian athletes, coaches, friends and families.","Facebook said Thursday it will remove some ads run by President Donald Trump's re-election campaign that it says ran afoul of its policies to ""prevent confusion around the official US census.""",1.0,119.0,24.0,1.0,10.0,2.0,24.0,4.958333333333333,0.0,100.0,0.0,4.166666666666666,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-43.0,-7.0,-5.0,-3.0,0.0,8.0,-0.27,0.0,100.0,0.0,4.17,-3.23,-8.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-8.0,0.0,0.0,-3.0,-2.9,-0.3,0.4,0.2,0.28,-2.75,0.0,0.0,16.77,0.0,0.62,-1.95,0.17,0.0,0.0,0.03,0.28,-0.05,0.05,-0.03,0.0,0.17,0.0,-0.17,0.05
20,Transport Minister Marc Garneau says blocked rail lines and other protests across Canada in support of the Wet’suwet’en hereditary chiefs are just a bump in the road in the process of reconciling the historic grievances of First Nations.,"Providing more young people with the education and skills to secure jobs like these will help reduce inequality, grow our economy and prepare our future workers for great careers, writes Jamie Dimon, chairman and CEO of JPMorgan Chase.",1.0,200.0,38.0,5.0,19.0,2.0,38.0,5.2631578947368425,0.0,20.0,0.0,2.631578947368421,10.526315789473683,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,-3.0,5.0,0.0,0.0,0.05,0.0,20.0,0.0,-5.26,7.89,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-2.0,0.0,-1.09,-0.01,0.38,0.53,0.25,-2.0,0.01,0.0,16.42,0.0,0.61,-1.51,0.21,0.05,-0.0,0.02,0.25,-0.05,0.01,-0.03,0.0,0.21,-0.0,-0.17,0.01
21,Brenda Wilkerson has ambitious goals for increasing tech's diverse representation since companies are flailing.,"Ron Jans, 61, resigned as head coach of FC Cincinnati Monday evening following an investigation by Major League Soccer for allegations that he made ""extremely inappropriate comments.""",1.0,98.0,14.0,4.0,6.0,2.0,14.0,7.0,0.0,25.0,0.0,7.142857142857142,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-59.0,-13.0,0.0,-6.0,0.0,0.0,1.19,0.0,25.0,0.0,7.14,-11.11,-13.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-4.08,-0.85,0.31,0.24,0.23,-2.41,0.09,0.0,16.33,0.0,0.81,-1.58,-0.39,0.05,-0.0,0.01,0.22,-0.05,-0.02,-0.03,0.0,-0.39,-0.0,-0.17,-0.02
22,"Shelton defended herself as an ""outside the box"" thinker who would bring her own experience and ideas to the Fed.","As Iowa Democratic Party officials struggled with an epic meltdown on the night of February 3, unable to tally the results of their first in the nation caucuses with their new app, Democratic National Committee chairman Tom Perez was a thousand miles away at …",1.0,94.0,20.0,3.0,6.0,2.0,20.0,4.7,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,-122.0,-25.0,0.0,-12.0,1.0,-25.0,-0.1,0.0,-33.33,0.0,0.0,-6.67,-16.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-6.99,-1.34,0.2,-0.03,0.22,-2.52,0.07,0.0,15.16,0.0,0.68,-1.65,-0.77,0.04,-0.01,0.01,0.2,-0.06,0.03,-0.03,0.0,-0.77,-0.01,-0.17,0.03
23,"The annual awards celebrate the best in British Columbia's journalism, including radio, television and online news.","There are just two northern white rhinos left on the planet, and they're both female. A group of women at the San Diego Zoo Institute for Conservation Research could be the species' best hope of survival.",1.0,100.0,16.0,2.0,7.0,2.0,16.0,6.25,0.0,0.0,0.0,18.75,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-69.0,-20.0,-3.0,-6.0,-1.0,-2.0,1.56,0.0,-40.0,0.0,13.19,0.0,-15.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-9.4,-1.97,0.07,-0.23,0.2,-2.78,0.11,0.0,14.09,0.0,1.34,-1.72,-1.2,0.04,-0.01,0.0,0.17,-0.06,0.0,-0.03,0.0,-1.2,-0.01,-0.17,0.0
24,Noëlle Phillips says women were the first brewers in her new book.,"Holly Thomas weighs in on what the ""Friends"" reunion can tell us about our love for 1990s television - and why we need to hear it.",1.0,55.0,12.0,2.0,5.0,2.0,12.0,4.583333333333333,0.0,50.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,-50.0,-14.0,-3.0,0.0,0.0,-14.0,0.54,0.0,50.0,0.0,-3.85,0.0,-14.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,-14.0,0.0,-3.0,2.0,-13.42,-2.7,-0.06,-0.5,0.18,-3.19,0.09,0.0,15.1,0.0,1.2,-1.78,-1.75,0.04,-0.01,-0.01,0.15,-0.06,0.05,-0.03,0.0,-1.75,-0.01,-0.17,0.05
25,No grand monuments — but no white elephants either.,"A St. Louis police officer allegedly told to ""tone down your gayness"" by a leader of his department reached a settlement with St. Louis County for half of what a jury awarded him, his attorneys told CNN.",1.0,43.0,9.0,1.0,2.0,2.0,9.0,4.777777777777778,0.0,0.0,0.0,11.11111111111111,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-124.0,-28.0,-4.0,-13.0,-2.0,-3.33,0.26,0.0,0.0,0.0,8.41,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-15.0,0.0,0.0,-3.0,-17.59,-3.49,-0.22,-0.86,0.17,-3.68,0.07,0.0,14.11,0.0,1.5,-1.83,-2.38,0.04,-0.01,-0.01,0.14,-0.06,0.02,-0.03,0.0,-2.38,-0.01,-0.17,0.02
26,Many acknowledge that the Vancouver 2010 Winter Games brought unparalleled attention to Indigenous culture at an Olympic event. Indigenous tourism operators say they're still profiting from that attention a decade later.,"Rashad Robinson, citing a recent Color of Change report, writes that what the TV crime drama genre communicates to the public about both the criminal justice system and race is highly inaccurate, problematic and working against support for criminal justice re…",1.0,190.0,31.0,5.0,11.0,3.0,15.5,6.129032258064516,0.0,0.0,0.0,3.225806451612903,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-30.0,-10.0,0.0,-5.0,2.0,-25.5,0.76,0.0,-20.0,0.0,0.79,-12.2,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-16.01,-3.41,-0.21,-0.86,0.2,-3.89,0.1,0.0,13.2,0.0,1.48,-1.89,-2.37,0.04,-0.01,-0.01,0.16,-0.06,-0.01,-0.03,0.0,-2.37,-0.01,-0.17,-0.01
