,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"In just under a year, a podcast started by two Toronto friends aimed at reducing gay “shame” has garnered more than one million downloads from about 100 countries.","[OPINIÓN] Holly Thomas: ¿Qué podría traer el próximo especial de HBO Max? Tenemos que esperar que para el 2020, los amigos tengan una nueva perspectiva sobre la misoginia internalizada -y externalizada- presente en los jóvenes de su programa.",1.0,136.0,28.0,5.0,8.0,2.0,28.0,4.857142857142857,0.0,0.0,0.0,0.0,3.571428571428571,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-69.0,-10.0,4.0,-18.0,0.0,9.0,-0.54,-1.0,0.0,0.0,0.0,3.57,-4.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.36,-1.24,-0.44,0.24,0.23,-1.03,0.3,-0.06,4.81,0.0,-1.26,3.06,-0.46,-0.56,-0.07,-0.04,0.59,-0.07,0.22,-0.02,0.0,-0.46,-0.07,-0.15,0.22
11,A forensic pathologist who examined Tess Richey's body says she quickly saw signs that suggested the young woman had been strangled.,"Los aspirantes demócratas Bernie Sanders, Pete Buttigieg y Amy Klobuchar participaron en foros de CNN en Nevada previo al próximo debate demócrata del miércoles por la noche.",1.0,112.0,21.0,7.0,6.0,2.0,21.0,5.333333333333333,0.0,14.285714285714285,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,-36.0,-6.0,5.0,-13.0,0.0,-6.0,-0.15,0.0,14.29,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,-2.76,-2.01,-0.19,-0.32,0.2,-1.16,0.3,-0.06,4.79,0.0,-1.39,2.65,-0.89,-0.56,-0.07,-0.06,0.51,-0.07,0.23,-0.02,0.0,-0.89,-0.07,-0.15,0.23
12,Security footage presented at a Toronto man's murder trial shows him walking hand-in-hand with the woman he's accused of killing on the night she disappeared.,"Más de 300 estadounidenses que estuvieron en cuarentena en el crucero Diamond Princess durante casi dos semanas regresaron a Estados Unidos en un avión de carga y con pocas medidas de seguridad, según los pasajeros.",1.0,134.0,25.0,7.0,9.0,2.0,25.0,5.36,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,-47.0,-10.0,5.0,-8.0,0.0,-10.0,0.19,0.0,0.0,0.0,0.0,8.0,-6.0,-11.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,-4.55,-2.35,0.02,-0.57,0.18,-0.96,0.29,-0.06,3.67,0.0,-1.5,2.92,-1.09,-0.56,-0.07,-0.07,0.44,-0.07,0.31,-0.02,0.0,-1.09,-0.07,-0.15,0.31
13,"A man who once shared a cell with accused killer Kalen Schlatter fumed, sighed and swore in the witness box Wednesday as his cross-examination from Schlatter's defence lawyer stretched into its second day.","El gobernador del estado de Quintana Roo, Carlos Joaquín, dijo la noche de este miércoles que el crucero, que está anclado frente a las costas de Cozumel, “no ha sido autorizado a atracar&#82…",1.0,173.0,33.0,4.0,13.0,2.0,33.0,5.242424242424242,0.0,0.0,0.0,0.0,3.0303030303030303,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,13.0,0.0,1.0,-4.0,1.0,0.0,0.39,0.0,0.0,0.0,0.0,3.03,7.0,-6.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,-3.31,-2.07,-0.02,-0.5,0.16,-0.22,0.28,-0.06,2.72,0.0,-1.59,2.8,-0.56,-0.56,-0.07,-0.08,0.38,-0.07,0.39,-0.02,0.0,-0.56,-0.07,-0.15,0.39
14,"For over five weeks, the Crown has been presenting its case at the first-degree murder trial of Kalen Schlatter, who stands accused of strangling Toronto woman Tess Richey. Now, Schlatter is able to testify.","Bernie Sanders ha construido un movimiento y tiene impulso. Pero hay muchas razones racionales para pensar que nominar a un socialista democrático en un país de centroderecha es un riesgo real, y podría darle a Trump segundo mandato.",1.0,174.0,34.0,8.0,12.0,3.0,17.0,5.117647058823529,0.0,25.0,0.0,0.0,2.941176470588235,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,-22.0,-4.0,4.0,-8.0,0.0,-2.0,-0.04,0.0,25.0,0.0,0.0,2.94,0.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.16,-1.76,0.22,-0.51,0.2,-0.64,0.26,-0.06,3.55,0.0,-1.67,2.69,-0.29,-0.56,-0.07,-0.09,0.39,-0.07,0.38,-0.02,0.0,-0.29,-0.07,-0.15,0.38
15,Justice Minister David Lametti has introduced a bill that would crack down on the practice of conversion therapy by outlawing its use on minors and making it illegal to engage in it for profit.,"El analista político de CNN, Chris Cillizza, dice que si bien nominar a Sanders es un riesgo real, esto no quiere decir que el senador de Vermont no pueda ganar: ""Después de todo, NO hubo nominados más arriesgados para los republicanos en 2016 que Trump, y mi…",1.0,160.0,34.0,7.0,11.0,2.0,34.0,4.705882352941177,0.0,0.0,0.0,0.0,5.88235294117647,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,3.0,-54.0,-13.0,6.0,-20.0,1.0,-13.0,0.15,0.0,0.0,0.0,0.0,5.88,-9.0,-1.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,-9.0,0.0,0.0,3.0,-2.03,-1.49,0.37,-0.57,0.18,0.05,0.22,-0.06,2.72,0.0,-1.74,2.77,-0.06,-0.56,-0.07,-0.1,0.34,-0.07,0.5,-0.02,0.0,-0.06,-0.07,-0.15,0.5
16,Conservative leadership hopeful Leslyn Lewis doesn't want to ban conversion therapy or walk in a Pride parade. She's winning support from social conservatives.,"La depilación ha modelado durante mucho tiempo las dinámicas de género, ha funcionado como un significante de clase y también ha definido las nociones de feminidad y “el cuerpo ideal”.",1.0,137.0,23.0,5.0,10.0,3.0,11.5,5.956521739130435,0.0,0.0,0.0,13.043478260869565,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-18.0,-7.0,4.0,-10.0,1.0,-18.5,0.79,0.0,0.0,0.0,9.71,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-3.27,-1.9,0.38,-0.69,0.22,-0.66,0.26,-0.06,1.99,0.0,-1.04,2.5,-0.26,-0.56,-0.07,-0.1,0.3,-0.07,0.43,-0.02,0.0,-0.26,-0.07,-0.15,0.43
17,"Looking for something to do on the leap weekend? Take a chance with a book launch, a bluegrass band or a provocative pop opera.","During a CNN town hall in New Hampshire, Democratic presidential candidate Pete Buttigieg fields a personal question from CNN's Chris Cuomo on his advice to the LGBTQ community in the US.",1.0,104.0,24.0,3.0,9.0,2.0,12.0,4.333333333333333,1.0,0.0,0.0,0.0,4.166666666666666,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-53.0,-7.0,2.0,-7.0,0.0,-19.0,-0.73,1.0,0.0,0.0,0.0,4.17,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,-6.2,-2.2,0.28,-0.85,0.2,-1.27,0.2,0.0,1.34,0.0,-1.14,2.5,-0.61,-0.56,-0.07,-0.11,0.26,-0.07,0.37,-0.02,0.0,-0.61,-0.07,-0.15,0.37
18,"Gabriel Nadeau grew up in a strict, Christian community in Chambly, Que. What he was taught was that homosexuality was an evil spirit—a demon that needed to be expelled from his body. Now an adult, he's applauding the federal government's decision to ban conv…",Gay Courter woke up ready with her bags packed Monday after being confined to Lackland Air Force Base in Texas for the last two weeks.,1.0,217.0,44.0,11.0,14.0,3.0,14.666666666666666,4.931818181818182,0.0,36.36363636363637,0.0,0.0,6.8181818181818175,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,107.0,19.0,7.0,4.0,1.0,-10.33,0.53,0.0,36.36,0.0,-4.0,2.82,8.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-2.88,-1.43,0.61,-0.73,0.24,-1.67,0.18,-0.0,2.67,0.0,-1.23,2.63,-0.24,-0.56,-0.07,-0.12,0.22,-0.07,0.42,-0.02,0.0,-0.24,-0.07,-0.15,0.42
19,"As it stands, shops outside tourist zones must close at 5 p.m. on weekends and 9 p.m. on weekdays.","Pete Buttigieg, the mayor of South Bend, Indiana, officially announced his presidential campaign in April. If he won the Democratic nomination, he would be the first openly gay nominee of a major political party in the United States. View these photos to lear…",1.0,80.0,19.0,3.0,7.0,6.0,4.2,4.2105263157894735,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,-138.0,-24.0,-2.0,-8.0,3.0,-10.13,-0.86,0.0,-20.0,0.0,-4.65,0.0,-18.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,-18.0,0.0,0.0,-2.0,-6.74,-1.98,0.51,-0.97,0.42,-2.55,0.12,-0.01,2.05,0.0,-1.31,2.41,-0.81,-0.56,-0.07,-0.12,0.29,-0.07,0.41,-0.02,0.0,-0.81,-0.07,-0.15,0.41
20,"A coroner's inquest into the 2017 death of Pierre Coriolan, who was fatally shot by police, began Monday with the release of troves of documents and photos, along with audio recordings of the 911 calls that brought officers to the scene.","Rick Cosnett of ""The Vampire Diaries"" and ""The Flash"" has come out.",1.0,197.0,41.0,4.0,14.0,2.0,41.0,4.804878048780488,0.0,25.0,0.0,0.0,4.878048780487805,31.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,141.0,29.0,2.0,9.0,0.0,29.0,0.14,0.0,25.0,0.0,0.0,4.88,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-4.66,-1.43,0.46,-0.86,0.39,-1.6,0.1,-0.01,2.68,0.0,-1.38,2.44,-0.56,-0.56,-0.07,-0.13,0.35,-0.07,0.36,-0.02,0.0,-0.56,-0.07,-0.15,0.36
21,"Coroner Luc Malouin, who is examining whether the death of Montrealer Pierre Coriolan could have been prevented, admonished Quebec's police watchdog Tuesday for the way the victim's sister learned he'd been killed.",Former Republican Rep. Aaron Schock of Illinois on Thursday came out as gay in a statement posted to his Instagram.,1.0,183.0,32.0,11.0,14.0,2.0,32.0,5.71875,0.0,27.27272727272727,0.0,0.0,6.25,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,87.0,12.0,9.0,5.0,-1.0,22.0,0.92,0.0,27.27,0.0,0.0,6.25,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,7.0,0.0,0.0,-1.0,-3.41,-1.34,0.74,-0.76,0.37,-1.14,0.13,-0.01,3.36,0.0,-1.44,2.53,-0.51,-0.56,-0.07,-0.13,0.32,-0.07,0.31,-0.02,0.0,-0.51,-0.07,-0.15,0.31
22,Coroner Luc Malouin and the Coriolan family's lawyer both asked SPVM Sgt. Jimmy-Carl Michon whether he could have done more to diffuse the situation.,"A Las Vegas security guard who allegedly plotted attacks on a synagogue and a gay bar pleaded guilty to possession of bomb-making components, federal prosecutors said Monday.",1.0,126.0,24.0,5.0,11.0,3.0,12.0,5.25,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-22.0,-3.0,2.0,0.0,1.0,-15.0,-0.23,0.0,0.0,0.0,0.0,-7.41,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,-4.74,-1.6,0.73,-0.79,0.39,-1.6,0.13,-0.01,2.79,0.0,-1.5,2.34,-0.69,-0.56,-0.07,-0.14,0.29,-0.07,0.31,-0.02,0.0,-0.69,-0.07,-0.15,0.31
23,"Alison Ashdown’s grad night 13 years ago wasn’t awful but it wasn’t the magical, memory-making milestone that pop culture tells us it should be.","""Visible: Out on Television,"" which explores breakthroughs and signature moments of LGBTQ+ representation on television.",1.0,121.0,24.0,7.0,10.0,2.0,24.0,5.041666666666667,0.0,0.0,0.0,4.166666666666666,4.166666666666666,20.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,20.0,0.0,1.0,2.0,15.0,9.0,5.0,3.0,0.0,9.0,-2.02,0.0,0.0,0.0,-2.5,4.17,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,-6.18,-1.84,0.81,-0.87,0.37,-1.51,0.12,-0.01,2.26,0.0,-1.38,2.34,-0.93,-0.56,-0.07,-0.14,0.3,-0.07,0.36,-0.02,0.0,-0.93,-0.07,-0.11,0.36
24,Mitchel Nicholas shocked his partner Lucas Lamoureux when he proposed to him on stage during the beard competition at Festival du Voyageur's Pride 2020 event this weekend.,"Allison Hope writes of Pete Buttigieg's departure from the race for the 2020 Democratic presidential nomination that it's ""markedly a defeat"" but ""simultaneously a huge victory"" for LGTBQ representation in politics, ""raising the bar for what's possible moving…",1.0,145.0,27.0,3.0,13.0,2.0,27.0,5.37037037037037,0.0,0.0,0.0,0.0,3.7037037037037033,27.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,3.0,-78.0,-11.0,-1.0,-1.0,1.0,-11.0,-0.5,0.0,0.0,0.0,-5.26,3.7,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,3.0,-6.53,-1.95,0.72,-0.81,0.35,-1.31,0.12,-0.02,1.78,0.0,-1.44,2.32,-0.88,-0.56,-0.07,-0.14,0.31,-0.07,0.43,-0.02,0.0,-0.88,-0.07,-0.11,0.43
25,"In a world that has become increasingly stressful to navigate, our sons deserve no less emotional support and licence to be affectionate than our daughters, says Jo Davies.","From the start, Buttigieg's sexual orientation and faith set him apart from the standard Democratic presidential hopeful -- and especially his ability to square the two seemingly contradictory aspects of his identity.",1.0,145.0,28.0,6.0,7.0,2.0,28.0,5.178571428571429,0.0,16.666666666666664,0.0,7.142857142857142,3.571428571428571,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,-41.0,-4.0,5.0,-3.0,0.0,-4.0,-0.63,0.0,16.67,0.0,0.89,0.45,-1.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-1.0,0.0,2.0,-3.0,-6.86,-2.0,0.75,-1.0,0.33,-1.09,0.12,-0.02,1.98,0.0,-1.22,2.3,-0.94,-0.56,-0.07,-0.15,0.28,-0.07,0.39,-0.02,0.0,-0.94,-0.07,-0.03,0.39
