,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"More than 140,000 Syrians have been displaced in the past three days alone by violence in the country's northwest, bringing the total of those uprooted in a Syrian government offensive against the last opposition stronghold to over 800,000.","Según un funcionario de EE.UU., los militares fueron diagnosticados con lesiones cerebrales traumáticas leves a raíz del ataque con misiles que lanzó Irán el pasado 8 de enero en Iraq. Inicialmente, Trump y el Pentágono aseguraron que la ofensiva no había dej…",1.0,203.0,38.0,6.0,8.0,2.0,38.0,5.342105263157895,0.0,16.666666666666664,0.0,0.0,7.894736842105263,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,-16.0,-4.0,2.0,-17.0,-2.0,27.0,0.13,0.0,16.67,0.0,0.0,7.89,-3.0,-5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,26.37,3.68,0.62,0.08,0.44,2.48,0.2,0.0,-0.81,0.0,1.02,0.8,4.92,-0.4,-0.04,0.12,-0.01,-0.02,-0.17,-0.02,0.0,4.92,0.0,-0.02,-0.17
11,Iran's death toll from coronavirus climbed to 54 on Sunday as the number of confirmed cases jumped overnight to 978 people.,Irán liberará temporalmente a 54.000 personas de las cárceles mientras los funcionarios luchan por contener la rápida propagación del mayor brote de coronavirus en el Medio Oriente.,1.0,103.0,21.0,2.0,8.0,2.0,21.0,4.904761904761905,0.0,0.0,0.0,0.0,9.523809523809524,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-52.0,-6.0,-1.0,-5.0,-1.0,7.0,-0.84,0.0,0.0,0.0,0.0,9.52,-6.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,18.72,2.32,0.28,-0.36,0.39,1.86,0.17,0.0,-1.79,0.0,0.79,1.22,3.77,-0.4,-0.04,0.1,0.09,-0.02,-0.23,-0.02,0.0,3.77,0.0,-0.02,-0.23
12,"The sudden rise in cases of novel coronavirus in Italy, Iran and South Korea is ""deeply concerning,"" but the virus can still be contained and does not amount to a pandemic, the World Health Organization (WHO) chief says.","La ciudadanía estadounidense para inmigrantes puede obtenerse por varias vías, pero el proceso puede que no sea tan sencillo, más luego de una serie de medidas que ha tomado el gobierno del presidente Donald Trump para frenar la migración en el país.",1.0,183.0,38.0,8.0,14.0,2.0,38.0,4.815789473684211,0.0,25.0,0.0,0.0,2.631578947368421,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,-26.0,-4.0,7.0,-16.0,0.0,-4.0,-0.16,0.0,25.0,0.0,0.0,2.63,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.41,2.48,0.46,-0.27,0.35,2.65,0.14,0.0,-0.7,0.0,0.6,1.05,3.81,-0.4,-0.04,0.08,0.02,-0.02,-0.27,-0.02,0.0,3.81,0.0,-0.02,-0.27
13,"In order to attract more interest in caring for our nation's veterans, Caragher and two classmates envisioned a ""shadowing"" program for aspiring doctors at Veterans Affairs medical centers.","Hasta ahora, el presidente Donald Trump ha tenido suerte. Durante sus primeros tres años en el cargo no ha habido una gran crisis comparada a las que enfrentaron en su momento sus predecesores.",1.0,162.0,28.0,4.0,11.0,2.0,28.0,5.785714285714286,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,-5.0,1.0,-9.0,-1.0,11.5,0.91,0.0,0.0,0.0,0.0,-3.03,1.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.64,1.9,0.33,-0.41,0.31,2.61,0.18,0.0,-1.56,0.0,0.43,0.72,3.41,-0.4,-0.04,0.07,0.03,-0.02,-0.31,-0.02,0.0,3.41,0.0,0.05,-0.31
14,"Residents of Moria, a village on the Greek island of Lesvos — a holding station for refugees from the Middle East and Africa seeking asylum in the EU — are fearing their safety as living conditions deteriorate and crime escalates due to a backlog of cases and…","Desde Estados Unidos hasta Nigeria, un repaso a las medidas tomadas a nivel global para contener el coronavirus.",1.0,214.0,47.0,6.0,22.0,1.0,47.0,4.553191489361702,0.0,16.666666666666664,0.0,0.0,4.25531914893617,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,119.0,29.0,4.0,13.0,-1.0,29.0,-0.72,0.0,16.67,0.0,0.0,4.26,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,18.57,2.67,0.35,0.21,0.21,3.84,0.14,0.0,-1.18,0.0,0.29,0.71,3.59,-0.4,-0.04,0.05,-0.03,-0.02,-0.28,-0.02,0.0,3.59,0.0,0.05,-0.28
15,Prime Minister Kyriakos Mitsotakis said Tuesday Turkey was breaching a 2016 agreement with the European Union on migration as he toured border areas with European Commission head Ursula von der Leyen and European Council President Charles Michel.,"Rep. Tulsi Gabbard is still running for president, despite low national polling numbers and winning only two pledged delegates in the nominating contests so far.",1.0,210.0,37.0,4.0,22.0,2.0,37.0,5.675675675675675,0.0,25.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,73.0,12.0,0.0,14.0,-1.0,24.5,0.2,0.0,0.0,0.0,-4.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,20.01,2.72,0.24,0.75,0.18,4.29,0.17,0.0,-0.34,0.0,0.16,0.44,3.63,-0.4,-0.04,0.04,-0.02,-0.02,-0.25,-0.02,0.0,3.63,0.0,0.04,-0.25
16,"Iranian hardliners have won all 30 parliament seats in the capital, Tehran, state TV reported on Sunday, but officials have yet to announce the voter turnout from parliamentary elections two days ago.","Former White House chief of staff John Kelly said Wednesday that Lt. Col. Alexander Vindman, a key witness in President Donald Trump's impeachment inquiry, was right to raise concerns about Trump's July call to Ukraine's president, The Atlantic reported Thurs…",1.0,169.0,32.0,5.0,13.0,2.0,32.0,5.28125,0.0,0.0,0.0,3.125,3.125,28.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-52.0,-8.0,1.0,-13.0,-1.0,18.67,-0.24,0.0,-25.0,0.0,0.62,0.62,-8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,18.87,2.46,0.21,0.69,0.16,4.4,0.17,0.0,-1.06,0.0,0.24,0.38,3.43,-0.4,-0.04,0.09,0.05,-0.02,-0.28,-0.02,0.0,3.43,0.0,0.04,-0.28
17,"""Aggressive"" migration policies imposed by the Untied States and Mexico are trapping Central American migrants and refugees in a ""vicious cycle"" of violence, sexual assault, kidnappings and ill treatment from border authorities, a new report from Doctors With…","Voting is taking place in 14 Super Tuesday states on the most crucial day yet in the 2020 election, a day that will go a long way toward showing whether surging former Vice President Joe Biden can slow the march of liberal front-runner Sen. Bernie Sanders to …",1.0,223.0,38.0,4.0,17.0,1.0,38.0,5.868421052631579,0.0,25.0,0.0,0.0,5.263157894736842,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,10.0,-10.0,-6.0,1.0,-1.0,14.0,1.43,0.0,15.0,0.0,0.0,3.18,-8.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,20.86,2.57,0.12,0.86,0.09,4.82,0.21,0.0,-0.32,0.0,0.13,0.45,3.41,-0.4,-0.04,0.07,0.0,-0.02,-0.31,-0.02,0.0,3.41,0.0,0.03,-0.31
18,"A Syrian was killed and another was wounded in a rare clash Wednesday between American troops and a group of government supporters who tried to block a U.S. convoy driving through a village in northeastern Syria, state media and activists reported.","Take one look at Army veteran Elana Duffy and you'll notice her leg, which was amputated after she sustained major nerve damage in a Humvee crash while serving in Iraq.",1.0,208.0,41.0,8.0,14.0,4.0,14.0,5.073170731707317,0.0,25.0,0.0,0.0,4.878048780487805,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,69.0,11.0,1.0,3.0,2.0,-16.0,0.44,0.0,10.71,0.0,0.0,-1.79,2.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,2.0,0.0,0.0,-3.0,21.85,2.83,0.25,0.86,0.18,3.94,0.2,0.0,0.35,0.0,0.03,0.49,3.35,-0.4,-0.04,0.06,-0.04,-0.02,-0.33,-0.02,0.0,3.35,0.0,0.03,-0.33
19,"The number of new coronavirus infections inside China — the source of the outbreak — was for the first time overtaken by fresh cases elsewhere on Wednesday, with Italy and Iran emerging as new epicentres of the rapidly spreading illness.",Secretary of State Mike Pompeo on Friday declined to apologize on President Donald Trump's behalf for his comments downplaying the seriousness of traumatic brain injuries suffered by US service members in a January Iranian missile attack on a military base in…,1.0,198.0,40.0,4.0,13.0,2.0,40.0,4.95,0.0,25.0,0.0,5.0,7.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,-22.0,-1.0,0.0,-9.0,1.0,-1.0,-0.42,0.0,25.0,0.0,5.0,-2.26,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,22.24,3.0,0.17,0.81,0.16,4.45,0.18,0.0,0.95,0.0,0.19,0.66,3.24,-0.4,-0.04,0.05,-0.08,-0.02,-0.36,-0.02,0.0,3.24,0.0,0.03,-0.36
20,"COVID-19: Here's what's happening around the world Friday CBC.ca Chinese province at centre of coronavirus outbreak reports no new cases outside Wuhan Global News Cases Globally Near 100,000; U.S. Outbreak Widens: Virus Update Yahoo Canada Finance How Worried…","About a million supercharged news cycles ago, we seemed to be on the brink of a major US-Iran war. But two months later, the feared backlash of the US killing of top Iranian military leader Qasem Soleimani has largely not materialized.",1.0,223.0,38.0,5.0,24.0,4.0,10.0,5.868421052631579,0.0,0.0,0.0,0.0,2.631578947368421,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,28.0,-3.0,0.0,13.0,1.0,-10.5,1.11,0.0,-20.0,0.0,-2.44,0.19,5.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,5.0,0.0,-1.0,0.0,23.78,3.07,0.14,1.28,0.24,3.48,0.21,0.0,0.31,0.0,0.1,0.58,3.57,-0.4,-0.04,0.04,-0.07,-0.02,-0.38,-0.02,0.0,3.57,0.0,0.03,-0.38
21,A Neanderthal skeleton unearthed in an Iraqi cave already famous for fossils of these extinct cousins of our species is providing fresh evidence that they buried their dead — and intriguing clues that flowers may have been used in such rituals.,"Arizona Rep. Ruben Gallego, a rising progressive star, endorsed former Vice President Joe Biden Friday in another blow to Vermont Sen. Bernie Sanders.",1.0,204.0,41.0,10.0,11.0,2.0,41.0,4.975609756097561,0.0,20.0,0.0,7.317073170731707,4.878048780487805,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,1.0,76.0,18.0,8.0,-4.0,-2.0,33.33,-0.59,0.0,20.0,0.0,-1.38,0.53,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,24.32,3.27,0.34,1.13,0.22,4.0,0.2,0.0,0.63,0.0,0.35,0.61,3.74,-0.4,-0.04,0.03,-0.1,-0.02,-0.35,-0.02,0.0,3.74,0.0,0.07,-0.35
22,"While domestic violence touches families of all backgrounds, ethnicities and income levels, newcomers are particularly vulnerable — and experts say targeted services need to be in place to link marginalized women to potentially life-saving supports.",It might seem sensible to argue that Trump's legacy will require a real Washington fixer to clean up. But presidential campaigns rise on emotion more than logic. Anyone who can cast themselves as an outsider running to purge a corrupt political system has a h…,1.0,215.0,35.0,6.0,14.0,2.0,35.0,6.142857142857143,0.0,33.33333333333333,0.0,2.857142857142857,2.857142857142857,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-1.0,-10.0,-5.0,2.0,-1.0,20.0,1.34,0.0,33.33,0.0,-1.59,-1.59,-9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,25.29,3.19,0.36,1.11,0.2,4.22,0.24,0.0,1.5,0.0,0.39,0.55,3.67,-0.4,-0.04,0.07,-0.13,-0.02,-0.37,-0.02,0.0,3.67,0.0,0.07,-0.37
23,"Prime Minister Justin Trudeau will visit Kuwait on Monday, where he will meet with Canadian Forces members involved in both of Canada's missions in Iraq.","Pete Buttigieg endorsed Joe Biden on Monday, but it was the former Vice President who arguably paid his one-time competitor the bigger compliment.",1.0,129.0,25.0,5.0,11.0,2.0,25.0,5.16,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,2.0,-0.23,0.0,-33.33,0.0,-8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,22.6,2.7,0.33,0.98,0.18,4.01,0.23,0.0,0.91,0.0,0.3,0.37,3.23,-0.4,-0.04,0.06,-0.16,-0.02,-0.35,-0.02,0.0,3.23,0.0,0.06,-0.35
24,Iran made more than $100 million a year in airlines fees after the ISIS surge in neighbouring countries. That revenue might have factored into the fateful decision not to shut down Iran's airspace the night Ukraine International Airlines Flight PS752 was shot…,"Former Vice President Joe Biden said Friday that his campaign raised $22 million in just five days following  a remarkable comeback in the Democratic primary, nearly matching the same amount he raised in the last three months of 2019.",1.0,219.0,42.0,7.0,17.0,2.0,21.0,5.214285714285714,0.0,14.285714285714285,0.0,0.0,2.380952380952381,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,24.0,3.0,2.0,6.0,0.0,-18.0,0.21,0.0,14.29,0.0,-2.56,2.38,5.0,0.0,0.0,0.0,-3.0,0.0,-2.0,0.0,0.0,5.0,0.0,0.0,-2.0,23.72,2.92,0.38,1.09,0.17,3.65,0.23,0.0,0.94,0.0,0.22,0.31,3.47,-0.4,-0.04,0.05,-0.11,-0.02,-0.37,-0.02,0.0,3.47,0.0,0.06,-0.37
