,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"As the Conservative Party rebuilds and seeks a new leader, Preston Manning urges fellow conservatives not to seek out a single saviour but to develop a competent team with a range of skills. And to be careful with social media.",Jeff Bezos is throwing his weight — and wealth — behind the fight against climate change months after Amazon employees publicly pressured him and the company to do more to address the issue.,1.0,188.0,40.0,6.0,13.0,3.0,20.0,4.7,0.0,16.666666666666664,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,30.0,7.0,1.0,0.0,1.0,-13.0,-0.09,0.0,-3.33,0.0,0.0,-3.03,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,7.0,0.0,0.0,-2.0,-4.36,-1.41,0.92,-1.49,0.16,-4.65,0.05,0.08,8.5,0.0,-0.44,-0.79,-1.66,-0.01,-0.08,-0.14,-0.34,-0.02,-0.53,-0.02,0.0,-1.66,-0.02,-0.06,-0.53
11,"For Steven Del Duca, winning the Ontario Liberal leadership was the easy job. Now he faces the far more difficult tasks of rebuilding his third-place party, giving Ontarians a compelling reason to vote Liberal, and taking on incumbent Premier Doug Ford.",French president Emmanuel Macron announced that France will limit access to Western Europe's tallest mountain in the face of climate change. CNN's Cyril Vanier has more.,1.0,213.0,41.0,7.0,15.0,3.0,20.5,5.195121951219512,0.0,14.285714285714285,0.0,4.878048780487805,2.4390243902439024,38.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,69.0,15.0,3.0,1.0,0.0,7.5,-0.34,0.0,14.29,0.0,4.88,-1.41,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,-0.27,-0.6,0.97,-1.12,0.22,-4.73,0.05,0.07,8.01,0.0,-0.19,-0.77,-0.66,-0.01,0.0,-0.14,-0.35,-0.02,-0.39,-0.02,0.0,-0.66,-0.02,-0.06,-0.39
12,Former U.S. vice-president Joe Biden has won South Carolina's Democratic primary.,Take a moment to cherish your plants and appreciate the animals you see around you.,1.0,71.0,11.0,2.0,7.0,4.0,4.0,6.454545454545454,0.0,0.0,0.0,9.090909090909092,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,-4.0,-2.0,4.0,2.0,-11.0,1.85,0.0,0.0,0.0,-4.24,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-4.0,0.0,0.0,-2.0,-7.73,-2.22,0.64,-1.42,0.35,-6.06,0.15,0.07,6.51,0.0,0.35,-0.94,-1.89,-0.01,-0.0,-0.14,-0.35,-0.02,-0.42,-0.02,0.0,-1.89,-0.02,-0.06,-0.42
13,"In this week's issue of our environment newsletter, we try a week of zero-waste grocery shopping and look at how climate change is likely to affect the farmable parts of Canada.",Australia was already grappling with extreme heat and one of the worst droughts on record when devastating bushfires tore through the bone dry land.,1.0,147.0,31.0,3.0,12.0,2.0,31.0,4.741935483870968,0.0,33.33333333333333,0.0,0.0,3.225806451612903,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,22.0,7.0,0.0,5.0,0.0,7.0,-0.47,0.0,0.0,0.0,0.0,-5.11,6.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,-8.7,-2.19,0.42,-1.32,0.31,-5.27,0.11,0.06,7.59,0.0,0.16,-0.86,-1.73,-0.01,-0.01,-0.14,-0.36,0.05,-0.45,-0.02,0.0,-1.73,-0.02,0.08,-0.45
14,"The prime minister’s point man for the Prairies said today the fate of the proposed Teck Frontier oilsands mine will be decided next week, setting the table for another potential showdown over an oil and gas project in this country.","Researchers have discovered a new type of lion, the size of a domestic cat, with powerful flesh-cutting teeth, which roamed the earth around 24 million years ago.",1.0,193.0,40.0,8.0,17.0,2.0,40.0,4.825,0.0,12.5,0.0,0.0,2.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,57.0,13.0,5.0,9.0,0.0,13.0,-0.21,0.0,12.5,0.0,-3.7,2.5,13.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,-6.47,-1.55,0.56,-0.9,0.28,-3.99,0.08,0.06,7.15,0.0,-0.01,-0.84,-1.2,-0.01,-0.01,-0.14,-0.36,0.04,-0.47,-0.02,0.0,-1.2,0.04,0.08,-0.47
15,"MPs in the House of Commons are tonight debating a decision by Teck Resources Ltd. to withdraw its application to build a massive oilsands project in northern Alberta, citing the ongoing debate over climate policy in Canada.",The organizers of last month's cross-country skiing world cup in Nove Mesto na Morave had just enough snow to cover roughly 4 kilometers (2.5 miles) of ski tracks.,1.0,188.0,37.0,5.0,15.0,3.0,18.5,5.081081081081081,0.0,20.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,52.0,9.0,3.0,3.0,0.0,4.0,0.22,0.0,20.0,0.0,-3.57,0.0,2.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,-4.83,-1.19,0.5,-0.66,0.32,-4.21,0.07,0.05,7.23,0.0,-0.15,-0.97,-1.1,-0.01,-0.02,-0.14,-0.37,0.04,-0.43,-0.02,0.0,-1.1,0.04,0.07,-0.43
16,"This week, Justin Trudeau’s cabinet had a tough decision on the docket: approve the Teck Frontier oilsands mine in Alberta, or turn it down? Turns out, they never had to make the call, as the company announced on Sunday they were pulling the project. Teck’s C…","As new cases of novel coronavirus are growing, the travel industry is feeling the impact -- with vacationers and business people debating whether or not to cancel or postpone trips, and some countries, including the US, implementing travel restrictions.",1.0,215.0,46.0,11.0,18.0,2.0,15.333333333333334,4.673913043478261,1.0,9.090909090909092,0.0,4.3478260869565215,0.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,1.0,0.0,7.0,2.0,5.0,0.0,-23.67,-0.84,1.0,-13.13,0.0,4.35,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,-1.8,-0.33,0.79,-0.27,0.3,-4.59,0.04,0.11,6.66,0.0,-0.02,-1.09,-0.6,-0.01,-0.02,-0.08,-0.37,0.04,-0.39,-0.02,0.0,-0.6,0.09,0.06,-0.39
17,"The federal government's carbon tax has been ruled unconstitutional by the Court of Appeal of Alberta, on the grounds that it intrudes on provincial jurisdiction.","Thousands of feet under the Swiss Alps, a new high-speed, high-capacity railway is close to completion. The Ceneri Base Tunnel and the Gotthard Base Tunnel -- the world's longest railway tunnel -- will shave hours off the time it take trains to cross the moun…",1.0,138.0,25.0,4.0,8.0,2.0,25.0,5.52,0.0,25.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,-78.0,-20.0,-1.0,-13.0,0.0,2.5,0.72,0.0,5.0,0.0,0.0,4.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-3.38,-0.74,0.67,-0.48,0.27,-4.4,0.06,0.1,7.03,0.0,-0.15,-0.97,-1.05,-0.01,-0.03,-0.08,-0.37,0.03,-0.36,-0.02,0.0,-1.05,0.09,0.05,-0.36
18,The Trudeau government has made its case for why a country like Canada should win a seat on the United Nations Security Council. There hasn't been any discussion of the drawbacks.,"President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,149.0,31.0,6.0,12.0,3.0,15.5,4.806451612903226,0.0,16.666666666666664,0.0,6.451612903225806,3.225806451612903,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-72.0,-9.0,2.0,-5.0,0.0,2.17,-0.72,0.0,16.67,0.0,3.95,-4.27,-4.0,0.0,0.0,0.0,-3.0,0.0,-2.0,0.0,0.0,-4.0,0.0,0.0,-2.0,-4.21,-0.79,0.66,-0.46,0.3,-4.72,0.03,0.09,6.93,0.0,0.08,-0.91,-1.03,-0.01,-0.03,-0.09,-0.38,0.03,-0.33,-0.02,0.0,-1.03,0.08,0.05,-0.33
19,"Among some Democrats, there are fears that the billionaire candidate Mike Bloomberg will merely patch up the U.S. economy, rather than bring real and essential change that could help the disenfranchised.","El director ejecutivo de Amazon anunció el lunes un nuevo fondo para respaldar a científicos, activistas y organizaciones que trabajan para mitigar el impacto del cambio climático.",1.0,173.0,31.0,6.0,9.0,4.0,10.666666666666666,5.580645161290323,0.0,16.666666666666664,0.0,0.0,3.225806451612903,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,4.0,3.0,-7.0,2.0,-16.33,-0.12,0.0,16.67,0.0,0.0,3.23,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-3.77,-0.84,0.66,-0.58,0.38,-5.25,0.05,0.09,6.84,0.0,-0.04,-0.85,-1.06,-0.01,-0.03,-0.04,-0.38,0.03,-0.35,-0.02,0.0,-1.06,0.08,0.04,-0.35
20,"Mike Bloomberg could be pouring up to half a billion dollars of his own money into his bid to win the Democratic Party nomination, but the former mayor of New York City faces a critical test on Super Tuesday in his run for the U.S. presidency.","Entre los países que podrían verse más afectados están Chile, México, Argentina, Estados Unidos y Australia.",1.0,198.0,46.0,5.0,18.0,4.0,15.666666666666666,4.304347826086956,0.0,20.0,0.0,2.1739130434782608,2.1739130434782608,34.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,3.0,105.0,30.0,4.0,4.0,2.0,-0.33,-1.51,0.0,20.0,0.0,2.17,2.17,18.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0,-2.17,-0.16,0.61,-0.27,0.46,-5.5,0.01,0.08,6.91,0.0,-0.05,-0.85,-0.71,-0.01,-0.03,-0.04,-0.33,0.02,-0.23,-0.02,0.0,-0.71,0.07,0.04,-0.23
21,"In this week's issue of our environment newsletter, we look at how the stickers on fruits and veggies can complicate composting efforts, as well as the biggest players in battery storage.","La madre del actor británico, Liz Jensen, confirmó su muerte en un tuit publicado el viernes 7 de febrero.",1.0,157.0,31.0,4.0,11.0,2.0,31.0,5.064516129032258,0.0,0.0,0.0,3.225806451612903,3.225806451612903,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,69.0,12.0,3.0,-1.0,0.0,12.0,0.43,0.0,0.0,0.0,3.23,3.23,8.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,-2.59,-0.23,0.51,-0.31,0.43,-5.02,0.01,0.08,6.07,0.0,-0.0,-0.8,-0.71,-0.01,-0.04,-0.05,-0.34,0.07,-0.26,-0.02,0.0,-0.71,0.07,0.12,-0.26
22,"In his recent messaging on climate change, Peter MacKay has picked up on a theme of the Conservative Party's last federal election campaign: that Canada's emissions amount to a drop in the global bucket.","President Donald Trump is planning to name a Florida official in charge of preparing the state for the effects of climate change as his homeland security adviser, sources familiar with the matter tell CNN.",1.0,170.0,34.0,2.0,15.0,2.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,-0.06,0.0,-25.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.4,-0.16,0.34,-0.17,0.41,-4.46,-0.0,0.08,5.3,0.0,-0.1,-0.9,-0.66,-0.01,-0.04,-0.05,-0.34,0.06,-0.24,-0.02,0.0,-0.66,0.06,0.12,-0.24
23,"As global carbon emissions continue to rise despite warnings from the scientific community, there's been increased interest in a controversial method to potentially mitigate the rise in Earth's temperature.","Sen. Elizabeth Warren's hometown paper, The Boston Globe, endorsed her early Wednesday after expressing doubt that she should run for president in December 2018.",1.0,178.0,29.0,5.0,9.0,2.0,29.0,6.137931034482759,0.0,20.0,0.0,0.0,3.4482758620689653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,40.0,5.0,1.0,-1.0,-1.0,17.0,0.39,0.0,20.0,0.0,-4.17,-0.72,-3.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,-3.0,-1.89,-0.31,0.31,-0.28,0.38,-4.15,0.04,0.07,5.43,0.0,-0.19,-0.84,-0.91,-0.01,-0.04,-0.06,-0.35,0.06,-0.26,-0.02,0.0,-0.91,0.06,0.11,-0.26
24,"After having to spend more money than estimated to build the Trans Mountain pipeline expansion, the next test of Ottawa’s relationship with Alberta is just around the corner.","As Democrats push forward in the fight for the party's presidential nomination, one issue is at the top of voters' minds: Health care.",1.0,147.0,28.0,6.0,11.0,2.0,28.0,5.25,0.0,16.666666666666664,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,35.0,5.0,4.0,1.0,0.0,5.0,0.38,0.0,-33.33,0.0,-4.35,-4.35,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2.67,-0.49,0.32,-0.31,0.36,-3.9,0.04,0.07,5.42,0.0,-0.28,-0.93,-1.06,-0.01,-0.04,-0.06,-0.35,0.06,-0.28,-0.02,0.0,-1.06,0.06,0.1,-0.28
25,Finance Minister Bill Morneau was told weeks into the Liberals' second mandate that Canadians are most worried about affordability in areas where governments have a lot of power over prices — particularly child care.,"Former President Barack Obama is intentionally staying on the sidelines of the Democratic primary fight, though you may not know it from all of those campaign ads in which he is playing a starring role.",1.0,183.0,34.0,5.0,15.0,2.0,34.0,5.382352941176471,0.0,40.0,0.0,0.0,2.941176470588235,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,15.0,-1.0,-1.0,6.0,0.0,-1.0,0.58,0.0,6.67,0.0,0.0,2.94,5.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,5.0,0.0,0.0,-3.0,-2.0,-0.42,0.29,-0.19,0.35,-3.45,0.05,0.07,6.3,0.0,-0.36,-0.9,-0.78,-0.01,-0.04,-0.02,-0.35,0.05,-0.3,-0.02,0.0,-0.78,0.05,0.1,-0.3
