,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
17,A man is in critical condition after his truck struck a minivan and a small bus Sunday evening in Surrey.,"La tasa de consumo de marihuana en adultos mayores de 65 años va en aumento, según un nuevo estudio, con algunas consecuencias potencialmente graves.",1.0,86,20,2,8,2,20.0,4.3,0,50.0,0.0,0.0,10.0,16,0,0,0,0,0,1,0,0,16,0,0,1,-40.0,-4.0,0.0,-1.0,0.0,-4.0,-0.95,0.0,50.0,0.0,0.0,10.0,-3.0,-9.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,20.3,4.55,2.21,0.1,0.43,-5.29,0.0,0.01,4.75,0.0,-0.65,1.96,2.16,-1.69,-0.02,-0.22,0.12,-0.06,0.98,-0.05,0.0,2.16,-0.08,-0.12,0.98
18,"RCMP in Chilliwack, B.C., say an early morning crash Saturday killed one woman and left two others injured on a back road near Cultus Lake.","Un paciente sospechoso de coronavirus se encuentra hospitalizado en el Instituto Nacional de Enfermedades Respiratorias en la Ciudad de México a la espera de más pruebas para confirmarlo, informó Hugo López-Gatell, subsecretario de Prevención y Promoción de l…",1.0,115,25,4,11,4,9.0,4.6,0,0.0,0.0,0.0,8.0,25,0,0,0,2,0,0,0,0,25,0,0,0,-108.0,-13.0,3.0,-10.0,3.0,-29.0,-1.27,0.0,0.0,0.0,0.0,8.0,-3.0,-11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,17.31,4.02,2.07,0.05,0.5,-5.72,-0.02,0.01,3.85,0.0,-0.69,2.19,2.0,-1.69,-0.02,-0.22,0.2,-0.06,0.89,-0.05,0.0,2.0,-0.08,-0.12,0.89
19,"More than 3,000 Vancouver Island forestry workers have been on the picket lines since July 1.",Los ultramaratonistas y otros corredores de resistencia tomen nota: no se puede confiar en bebidas y suplementos deportivos con electrolitos para mantener los niveles de sal esenciales en equilibrio y prevenir enfermedades durante y después de estas agotadora…,1.0,78,16,2,7,2,16.0,4.875,0,50.0,0.0,0.0,6.25,16,0,0,0,2,0,0,0,0,16,0,0,0,-145.0,-22.0,-1.0,-15.0,1.0,-22.0,-0.99,0.0,50.0,0.0,0.0,6.25,-13.0,-5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,12.78,3.1,1.85,-0.2,0.46,-5.76,-0.02,0.0,5.54,0.0,-0.73,2.31,1.41,-1.69,-0.02,-0.22,0.28,-0.06,0.81,-0.05,0.0,1.41,-0.08,-0.12,0.81
20,"Two parents being sued over a high school birthday party held in their house told their side of the story in B.C. Supreme Court on Friday, saying they couldn't have known two teenaged guests would get into a deadly rollover crash on their way home.","Si el esperma fuera un animal, la ciencia podría preocuparse de que se dirija hacia la extinción en las naciones occidentales.",1.0,204,45,10,16,4,15.333333333333334,4.533333333333333,0,0.0,0.0,0.0,6.666666666666667,36,0,0,0,2,0,3,0,0,36,0,0,3,98.0,24.0,9.0,8.0,2.0,-5.67,-0.51,0.0,0.0,0.0,0.0,6.67,17.0,-11.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,14.67,3.64,2.02,-0.0,0.51,-5.83,-0.04,0.0,4.69,0.0,-0.76,2.44,1.82,-1.69,-0.02,-0.22,0.34,-0.06,0.88,-0.05,0.0,1.82,-0.08,-0.12,0.88
21,"Brian Butler, president of United Steel Workers Local 1-1937, says manufacturing will start to ramp up mid-February and the logging industry should be in full swing by mid-March.","Es posible que experimentes estrés y ansiedad por la situación mundial del coronavirus, pero las autoridades y los expertos advierten que el peor enemigo es el pánico. ¿Debes o no preocuparte? Aquí te explicamos.",1.0,151,28,6,12,2,28.0,5.392857142857143,0,16.666666666666664,0.0,0.0,0.0,28,0,0,0,1,0,0,0,0,28,0,0,0,-28.0,-6.0,3.0,-9.0,-1.0,16.67,0.13,-1.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,3.37,2.0,0.0,0.47,-5.32,-0.02,-0.0,4.68,0.0,-0.79,2.26,1.84,-1.69,-0.02,-0.22,0.35,-0.06,0.81,-0.05,0.0,1.84,-0.08,-0.12,0.81
22,You don't have to dump your partner if they're not good at money. Work together to cut unnecessary expenses and boost incomes. Let love and wealth grow hand in hand.,Aumentan los homicidios de extranjeros en México en los últimos diez años. El coronavirus afecta a Coca-Cola. Muere el hombre más viejo del mundo. Esto es lo que debes saber para comenzar el día. Primero la verdad.,1.0,136,30,10,6,4,10.0,4.533333333333333,0,0.0,0.0,10.0,6.666666666666667,26,0,0,0,0,0,1,0,0,26,0,0,1,-42.0,-7.0,7.0,-17.0,-2.0,2.6,-0.28,0.0,0.0,0.0,10.0,6.67,-5.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,12.71,3.2,2.16,-0.26,0.53,-5.63,-0.03,-0.0,3.94,0.0,-0.38,2.38,1.76,-1.69,-0.02,-0.22,0.32,-0.06,0.79,-0.05,0.0,1.76,-0.08,-0.12,0.79
23,"A Tsimshian and Haisla mother of two who was forced to leave her rental suite in Burnaby because her landlord objected to her practising the cultural ceremony of smudging has been awarded more than $23,000 by the B.C. Human Rights Tribunal.","Los viajeros que cruzan el mundo deben estar al tanto del virus, mantenerse alejados de las áreas fuertemente impactadas y ejercer los mismos tipos de medidas preventivas que usarían para evitar la gripe y otras enfermedades. Aquí hay algunos consejos sobre t…",1.0,200,41,8,11,4,14.0,4.878048780487805,0,25.0,0.0,2.4390243902439024,2.4390243902439024,32,0,1,0,2,0,6,0,0,32,0,0,6,-19.0,-1.0,6.0,-15.0,2.0,-7.0,-0.34,0.0,25.0,0.0,2.44,-2.32,-4.0,-5.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,-4.0,0.0,0.0,6.0,14.2,3.51,2.21,-0.29,0.57,-5.76,-0.04,-0.01,4.31,0.0,-0.32,2.31,1.95,-1.69,0.03,-0.22,0.38,-0.06,0.98,-0.05,0.0,1.95,-0.08,-0.12,0.98
24,"LNG Canada is bringing prosperity to Kitimat. But it's also put strain on the community and brought up a common fear that ""man camps"" made up of predominantly male workers will make the area dangerous for women.","Si bien el coronavirus Covid-19 se trasmite principalmente a través del contacto cercano con alguien infectado, a menudo nosotros mismos somos nuestros peores enemigos. Por eso es importante lavarse bien las manos para evitar el contagio.",1.0,175,37,8,12,3,18.5,4.72972972972973,0,12.5,0.0,2.7027027027027026,8.108108108108109,33,0,0,0,0,0,0,0,0,33,0,0,0,-28.0,1.0,5.0,-13.0,0.0,0.5,-0.91,0.0,12.5,0.0,2.7,8.11,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.58,3.63,2.27,-0.27,0.58,-5.69,-0.04,-0.01,4.14,0.0,-0.25,2.48,2.16,-1.69,0.02,-0.22,0.34,-0.06,0.91,-0.05,0.0,2.16,-0.08,-0.12,0.91
25,"Virus fears close down France's famed Louvre Museum CBC.ca Louvre museum closes over workers' coronavirus fears euronews (in English) EU raises virus alert as cases in Italy double, Louvre museum closes The Times of Israel Coronavirus: Louvre museum in Paris …","No, el coronavirus no fue fabricado en un laboratorio y comer ajo no evitará que te infectes. Aquí está la realidad de algunas de las afirmaciones extrañas sobre el brote.",1.0,220,41,5,25,2,21.0,5.365853658536586,0,0.0,0.0,2.4390243902439024,7.317073170731707,28,0,0,0,0,0,0,0,0,28,0,0,0,78.0,11.0,3.0,12.0,-1.0,6.0,0.63,0.0,0.0,0.0,2.44,7.32,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.66,3.89,2.2,0.24,0.54,-5.53,-0.03,-0.01,3.51,0.0,-0.21,2.6,2.16,-1.69,0.02,-0.22,0.32,-0.06,0.85,-0.05,0.0,2.16,-0.08,-0.12,0.85
26,The Alcohol and Gaming Commission of Ontario says it has received more than 700 applications for retail operator licences.,"Las sobredosis de drogas pueden poner en peligro la vida, pero para dos mujeres que accidentalmente recibieron fuertes cantidades de LSD, la experiencia les cambió la vida, y en el buen sentido.",1.0,104,19,3,7,2,19.0,5.473684210526316,0,0.0,0.0,0.0,0.0,19,0,0,0,1,0,1,0,0,19,0,0,1,-59.0,-13.0,0.0,-11.0,0.0,-13.0,0.38,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,14.28,3.32,2.07,0.05,0.51,-5.46,-0.01,-0.01,2.92,0.0,-0.25,2.45,1.82,-1.69,0.02,-0.22,0.33,-0.06,0.83,-0.05,0.0,1.82,-0.08,-0.12,0.83
27,"In a news release, police said investigators believe at least two of the men were purchasing alcohol in Quebec and shipping it back to the GTA to sell to ""regular customers.""","Los países fuera de Asia luchan ahora por contener el virus, imponiendo restricciones de viaje y cuarentenas obligatorias, un eco de los cierres y las medidas de emergencia que se extendieron en el epicentro del brote hace dos meses.",1.0,144,31,6,9,2,16.0,4.645161290322581,0,16.666666666666664,0.0,0.0,0.0,26,0,0,0,1,0,1,0,0,26,0,0,1,-51.0,-8.0,4.0,-4.0,0.0,-23.0,-0.35,0.0,16.67,0.0,0.0,-2.56,-5.0,-16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,13.51,3.23,2.05,-0.06,0.48,-5.49,-0.02,-0.01,2.97,0.0,-0.29,2.3,1.76,-1.69,0.02,-0.22,0.34,-0.06,0.81,-0.05,0.0,1.76,-0.08,-0.12,0.81
