,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,The fiscal 2021 budget projects the deficit will hit $1 trillion this fiscal year and linger at $200 billion after a decade.,"The White House is preparing to present a budget that would not eliminate the federal deficit in the next 10 years, according to a summary of the plan reviewed by The Washington Post.",1.0,103,22,2,6,2,22.0,4.681818181818182,0,0.0,0.0,0.0,0.0,20,0,0,0,5,0,0,0,0,20,0,0,0,-48.0,-11.0,-5.0,-3.0,0.0,-11.0,0.11,0.0,-14.29,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-41.82,-9.75,-0.82,-3.76,0.45,-7.2,0.27,-0.07,1.21,0.0,-0.66,-0.13,-6.27,0.0,0.0,-0.12,0.08,-0.1,-0.58,-0.03,0.0,-6.27,0.0,0.01,-0.58
12,"CNBC Select breaks down the Aspire Platinum Mastercard, a balance transfer credit card that offers no interest on purchases for six billing cycles.","House Speaker Nancy Pelosi and Senate Minority Leader Chuck Schumer slammed President Donald Trump's budget proposal on Tuesday, with Schumer describing it as ""a blueprint for destroying America.""",1.0,125,23,2,13,2,23.0,5.434782608695652,0,0.0,0.0,0.0,4.3478260869565215,23,0,0,0,1,0,0,0,0,23,0,0,0,-44.0,-5.0,-1.0,-5.0,0.0,8.5,-0.6,0.0,0.0,0.0,0.0,4.35,-3.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,-46.03,-10.27,-1.2,-3.3,0.54,-8.18,0.22,-0.07,-1.07,0.0,-0.54,-0.17,-6.57,0.0,0.0,-0.13,0.14,-0.1,-0.6,-0.03,0.0,-6.57,0.0,-0.02,-0.6
13,"Mulvaney, who also heads the Office of Management and Budget, also said that there will ""probably"" be school closures and transportation issues due to the impact of the virus.","For the economy's sake, we should be glad that the president's budget has no shot at passage. It is full of outdated ideas that would instantly weaken the economy and undermine our ability to grow and prosper over time.",1.0,147,29,4,10,2,29.0,5.068965517241379,0,25.0,0.0,0.0,6.896551724137931,20,0,0,0,0,0,0,0,0,20,0,0,0,-34.0,-10.0,-4.0,0.0,-1.0,9.5,0.43,0.0,0.0,0.0,-7.69,1.77,-12.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-12.0,0.0,-2.0,0.0,-45.44,-10.01,-1.2,-3.33,0.5,-7.58,0.2,-0.07,-0.18,0.0,-0.66,0.15,-6.8,0.0,0.0,-0.14,0.09,-0.1,-0.62,-0.03,0.0,-6.8,0.0,-0.03,-0.62
14,The former NYU Stern professor believes every child deserves to have their basic needs met.,"Acting White House chief of staff Mick Mulvaney said Wednesday that the Republican Party views federal deficits as ""the worst thing"" when Democrats are in power but are ""a lot less interested"" when their own party is in the White House, The Washington Post re…",1.0,77,15,4,5,2,15.0,5.133333333333334,0,0.0,0.0,0.0,0.0,15,0,0,0,0,0,1,0,0,15,0,0,1,-139.0,-30.0,-2.0,-15.0,1.0,-30.0,0.33,0.0,-50.0,0.0,0.0,-2.22,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-49.59,-10.72,-1.21,-3.69,0.47,-8.0,0.18,-0.07,-1.08,0.0,-0.76,-0.04,-7.32,0.0,0.0,-0.14,0.05,-0.1,-0.56,-0.03,0.0,-7.32,0.0,-0.04,-0.56
15,"Almost a third of Americans across all income levels are regularly running out of money before their next paycheck hits, according to a new survey from Salary Finance.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,140,28,3,9,2,28.0,5.0,0,33.33333333333333,0.0,0.0,0.0,24,0,0,1,0,0,1,0,0,24,0,0,1,85.0,12.0,-1.0,5.0,0.0,12.0,1.56,0.0,33.33,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,11.0,0.0,0.0,0.0,-49.29,-10.53,-1.28,-3.76,0.44,-7.56,0.16,-0.07,0.22,0.0,-0.85,-0.2,-7.22,0.0,0.0,-0.08,0.01,-0.1,-0.51,-0.03,0.0,-7.22,0.0,-0.05,-0.51
16,"Having a new baby can not only change your sleep patterns, it can also change how you file your taxes. Thankfully, the IRS has quite a few breaks for parents that could help put extra money back in your pocket. Here's a look at how parents could cut their bil…","The surprise rate cut by the Federal Reserve shows that the central bank is taking the coronavirus threat seriously, writes Paul R. La Monica, a digital correspondent for CNN Business. But lower rates and other monetary stimulus may not be enough.",1.0,211,50,13,12,3,16.666666666666668,4.22,0,0.0,0.0,0.0,2.0,34,0,0,1,0,0,6,0,0,34,0,0,6,4.0,9.0,6.0,-4.0,-1.0,3.0,-0.83,0.0,-28.57,0.0,-2.44,-0.44,-4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,-4.0,0.0,0.0,6.0,-44.84,-9.07,-0.75,-3.64,0.47,-7.83,0.09,-0.07,-0.6,0.0,-0.92,-0.22,-6.55,0.0,0.0,-0.03,-0.02,-0.1,-0.17,-0.03,0.0,-6.55,0.0,-0.05,-0.17
17,"With coronavirus concerns still very much in the mix, U.S. stock futures are pointing to more losses for Wall Street following a Friday sell-off.","The publisher of Stars and Stripes, the military's editorially independent newspaper which covers issues relevant to members of the armed forces, said he was notified on Monday that the Department of Defense intends to eliminate some of the publication's fund…",1.0,122,24,3,11,4,8.333333333333334,5.083333333333333,0,33.33333333333333,0.0,0.0,8.333333333333332,24,0,0,0,0,0,0,0,0,24,0,0,0,-99.0,-16.0,-4.0,-2.0,3.0,-31.67,-0.44,0.0,19.05,0.0,0.0,5.83,-6.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,-45.84,-9.21,-0.83,-3.59,0.56,-8.54,0.08,-0.07,0.53,0.0,-0.99,0.11,-6.5,0.0,0.0,-0.04,-0.05,-0.1,-0.2,-0.03,0.0,-6.5,0.0,-0.06,-0.2
18,"Bernie Sanders' ""very, very different"" economic plan is unlikely to triumph over President Donald Trump's if he wins the Democratic Party presidential nomination, according to U.S. Treasury Secretary Steven Mnuchin.","Attorney General William Barr has agreed to testify before the House Judiciary Committee next month, the panel's chairman Jerry Nadler said Wednesday, giving them a forum to press the attorney general on the sentencing of Roger Stone and other controversies t…",1.0,186,30,4,13,4,10.333333333333334,6.2,0,25.0,0.0,6.666666666666667,3.3333333333333335,28,0,0,0,0,0,1,0,0,28,0,0,1,-34.0,-11.0,-3.0,-7.0,3.0,-30.67,0.83,0.0,25.0,0.0,6.67,3.33,-7.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-43.36,-9.02,-0.85,-3.44,0.63,-9.06,0.13,-0.07,1.1,0.0,-0.7,0.14,-6.25,0.0,0.0,-0.05,-0.08,-0.1,-0.18,-0.03,0.0,-6.25,0.0,-0.07,-0.18
19,Charging tuition on a credit card and earning rewards back may seem a convenient way to pay for college — but you should think twice. Bruce McClary of the National Foundation for Credit Counseling tells us why.,The US House of Representatives on Friday asked the DC Circuit Court of Appeals to revisit a 2-1 court ruling that let former White House counsel Don McGahn off the hook from testifying to Congress and decided federal judges in Washington have no authority to…,1.0,174,37,7,14,3,18.5,4.702702702702703,0,0.0,0.0,2.7027027027027026,0.0,33,0,0,0,0,0,1,0,0,33,0,1,1,-42.0,-8.0,1.0,-7.0,2.0,-26.5,-0.1,0.0,0.0,0.0,2.7,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,1.0,1.0,-41.72,-8.51,-0.73,-3.26,0.65,-9.13,0.09,-0.07,0.36,0.0,-0.64,0.01,-5.77,0.0,0.0,-0.06,-0.1,-0.1,-0.16,-0.03,0.0,-5.77,0.0,-0.02,-0.16
20,"In January, Ohio Gov. Mike DeWine signed a bill that commits $17.5 million a year to businesses to sponsor employees who want to level up their technology skills.","If US stocks continue to decline, with the S&P 500 plunging 20% below its record high, a bear market will have begun on February 19.",1.0,135,28,5,11,4,9.666666666666666,4.821428571428571,0,0.0,0.0,0.0,0.0,23,0,0,0,2,0,1,0,0,23,0,0,1,27.0,3.0,-1.0,3.0,2.0,-15.33,0.5,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-42.11,-8.46,-0.7,-3.23,0.71,-9.61,0.07,-0.07,-0.3,0.0,-0.71,-0.12,-5.82,0.0,0.0,-0.06,-0.03,-0.1,-0.14,-0.03,0.0,-5.82,0.0,-0.03,-0.14
21,"Rising jobs and incomes and low credit costs are the key components of a bright near-term outlook for the U.S. economy, writes Michael Ivanovitch.","The American Civil Liberties Union filed a lawsuit on Tuesday against seven towns in Texas that have declared themselves ""sanctuary cites for the unborn,"" a recent trend among some conservative towns dissatisfied with state abortion policies.",1.0,123,24,3,10,4,8.333333333333334,5.125,0,33.33333333333333,0.0,4.166666666666666,0.0,20,0,0,0,0,0,0,0,0,20,0,0,0,-84.0,-12.0,-1.0,-5.0,2.0,-27.67,-0.62,0.0,33.33,0.0,4.17,-5.56,-12.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-43.0,-8.61,-0.78,-3.26,0.77,-10.11,0.07,-0.07,0.61,0.0,-0.59,-0.23,-6.0,0.0,0.0,-0.07,-0.05,-0.1,-0.17,-0.03,0.0,-6.0,0.0,-0.04,-0.17
22,Former New York City and billionaire businessman Mike Bloomberg has released plans to help shore up Social Security and increase retirement savings as part of his bid for the White House. Here's how his proposals aim to boost workers' bottom lines.,"President Donald Trump brought to his office voluble disdain for his White House predecessors, Congress, the Federal Reserve and the executive branch itself.",1.0,208,41,9,19,3,20.5,5.073170731707317,0,0.0,0.0,4.878048780487805,0.0,35,0,0,0,0,0,2,0,0,35,0,0,2,73.0,18.0,8.0,5.0,1.0,-2.5,-0.8,0.0,0.0,0.0,4.88,-4.35,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-40.12,-8.0,-0.58,-2.89,0.78,-10.03,0.06,-0.07,-0.01,0.0,-0.45,-0.33,-5.51,0.0,0.0,-0.08,-0.07,-0.1,-0.11,-0.03,0.0,-5.51,0.0,-0.04,-0.11
23,"Child care costs have been growing twice as fast as overall inflation in the U.S since the 1990s. In response, several presidential candidates have rolled out proposals to address this burden on American families. Here's a look at where they stand.","Kristin Rowe-Finkbeiner who lives in Washington state -- the epicenter of the coronavirus outbreak in the US -- writes that while the nation is in desperate need for help, President Trump is calling the virus a hoax and botching the nation's response, which s…",1.0,208,41,8,11,5,10.5,5.073170731707317,0,12.5,0.0,2.4390243902439024,2.4390243902439024,35,0,0,1,1,0,0,0,0,35,0,0,0,-9.0,-3.0,1.0,-6.0,4.0,-33.5,0.14,0.0,-16.07,0.0,2.44,-6.65,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-37.47,-7.45,-0.44,-2.88,0.88,-10.38,0.05,-0.07,-0.06,0.0,-0.42,-0.32,-5.06,0.0,0.0,-0.04,-0.05,-0.1,-0.13,-0.03,0.0,-5.06,0.0,-0.05,-0.13
24,"Modest gains appear to be ahead for Wall Street at the Wednesday open, following a mixed session that saw the Dow post a third straight day of losses but also finished with the Nasdaq at a record high.","We regularly fact check President Donald Trump's rally speeches from start to finish. When Democratic presidential candidate Bernie Sanders cemented himself as the front-runner for the party nomination with his victory in Saturday's Nevada caucuses, we decide…",1.0,164,38,5,12,2,38.0,4.315789473684211,0,20.0,0.0,2.631578947368421,2.631578947368421,30,0,0,0,0,0,0,0,0,30,0,0,0,-60.0,1.0,0.0,-5.0,0.0,19.5,-1.74,0.0,20.0,0.0,-0.07,2.63,-5.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-5.0,0.0,-1.0,-1.0,-36.8,-7.06,-0.44,-2.84,0.84,-9.6,0.01,-0.07,0.2,0.0,-0.38,-0.31,-4.84,0.0,0.0,-0.05,-0.07,-0.1,-0.16,-0.03,0.0,-4.84,0.0,-0.05,-0.16
25,"A new Statistics Canada report shows B.C's child poverty rate declined to 6.9 per cent in 2018 from 12 per cent in 2016. But a child poverty advocate says the data is ""a bit skewed.""","Michael Bloomberg is spending unprecedented gobs of his own many billions of dollars on his late entrance into the Democratic presidential primary. What's he getting for all that coin? How much can he spend under the law? And is this, as some liberals claim, …",1.0,148,35,4,12,5,7.6,4.228571428571429,0,25.0,0.0,2.857142857142857,5.714285714285714,25,0,0,0,4,0,0,0,0,25,0,0,0,-68.0,-10.0,-5.0,2.0,3.0,-3.65,-0.57,-2.0,2.78,0.0,2.86,5.71,-10.0,0.0,0.0,-3.0,4.0,0.0,-4.0,0.0,0.0,-10.0,0.0,0.0,-4.0,-36.8,-6.81,-0.47,-2.8,0.92,-10.05,-0.03,-0.07,0.63,0.0,-0.34,-0.18,-4.84,0.0,0.0,-0.05,0.06,-0.1,-0.18,-0.03,0.0,-4.84,0.0,-0.06,-0.18
26,Politicians return to B.C.'s legislature Tuesday for the speech from the throne and the start of a spring session.,Governments around the world are adopting a variety of different  measures to try and contain the spread of the novel coronavirus.,1.0,96,19,1,9,4,7.0,5.052631578947368,0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,16,0,0,0,-13.0,-2.0,-3.0,3.0,2.0,-14.0,-0.14,0.0,-25.0,0.0,-4.76,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-38.72,-7.17,-0.61,-2.87,0.96,-10.48,-0.03,-0.07,0.1,0.0,-0.41,-0.27,-5.17,0.0,0.0,-0.06,0.04,-0.1,-0.2,-0.03,0.0,-5.17,0.0,-0.06,-0.2
27,"In his semiannual testimony before Congress, Powell said the new threat comes just as trade uncertainties have diminished, though the U.S. economy appears ""resilient"" to global headwinds.","The US Food and Drug Administration is aware of ""spot shortages,"" but nothing widespread yet, of medical devices due to the coronavirus epidemic. Of particular concern are personal protective equipment such as masks, respirators, gloves and surgical gowns.",1.0,161,27,5,9,4,9.333333333333334,5.962962962962963,0,0.0,0.0,3.7037037037037033,3.7037037037037033,25,0,0,0,0,0,1,0,0,25,0,0,1,-58.0,-11.0,3.0,-6.0,1.0,-9.67,0.2,0.0,-100.0,0.0,1.07,-1.56,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,0.0,0.0,1.0,-38.19,-7.23,-0.6,-2.94,1.0,-10.81,-0.0,-0.07,-0.39,0.0,-0.34,-0.22,-5.15,0.0,0.0,-0.06,0.02,-0.1,-0.19,-0.03,0.0,-5.15,0.0,-0.07,-0.19
28,"A surge in coronavirus cases and deaths is weighing on investor sentiment this morning, with a good chunk of Wednesday's big gains likely to be erased at the Wall Street open.","President Donald Trump made 31 false claims last week and 55 the week before, including 22 at a campaign rally in Des Moines, Iowa, in late January and 13 in an official speech at a community college in Charlotte, North Carolina, in early February.",1.0,145,31,4,12,2,31.0,4.67741935483871,0,50.0,0.0,6.451612903225806,0.0,31,0,0,0,0,0,0,0,0,31,0,0,0,-60.0,-13.0,2.0,-7.0,0.0,-13.0,0.02,0.0,50.0,0.0,6.45,-2.27,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.24,-7.14,-0.62,-2.9,0.97,-10.36,-0.02,-0.07,0.88,0.0,-0.18,-0.3,-4.93,0.0,0.0,-0.07,0.0,-0.1,-0.21,-0.03,0.0,-4.93,0.0,-0.07,-0.21
