,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Charts showing body mass index have been posted in doctors' offices for decades, but experts caution against using the number to make assumptions about an individual's health.","Multiple outbreaks of the novel coronavirus outside of mainland China have continued to worsen, as experts warn we may be approaching pandemic levels.",1.0,149,27,7,12,2,27.0,5.518518518518518,0,14.285714285714285,0.0,0.0,0.0,27,0,0,0,0,0,0,0,0,27,0,0,0,21.0,4.0,1.0,5.0,0.0,4.0,-0.05,0.0,-2.38,0.0,0.0,-4.35,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,-6.13,-2.9,0.62,-0.29,0.05,-3.41,0.29,-0.04,-4.53,0.0,-0.44,0.59,0.05,-0.14,0.04,0.07,0.3,-0.02,-0.27,-0.02,0.0,0.05,0.0,0.06,-0.27
11,Critics say a lack of widespread testing for COVID-19 in the United States is the biggest failure in the Trump administration's handling of the outbreak. Quick and efficient tests are still not being done in large numbers across the country and many potential…,The health of the presidential candidates gained attention this week when Sen. Bernie Sanders said his campaign likely will not release his full medical records despite previously committing to do so.,1.0,218,43,6,15,2,21.5,5.069767441860465,0,33.33333333333333,0.0,2.3255813953488373,6.976744186046512,31,0,0,1,0,0,0,0,0,31,0,0,0,48.0,12.0,0.0,6.0,-1.0,6.0,-0.41,0.0,33.33,0.0,-0.9,6.98,2.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,-2.53,-1.97,0.59,-0.1,0.04,-3.65,0.25,-0.04,-2.81,0.0,-0.33,0.78,0.27,-0.14,0.03,0.14,0.24,-0.02,-0.3,-0.02,0.0,0.27,0.0,0.05,-0.3
12,"On Friday morning, more than 200 Canadian and permanent residents received their official authorization to leave their two-week coronavirus quarantine at an army base in Ontario. They talk about the challenges of the experience and what they plan to do with t…","A whistleblower at the Department of Health and Human Services is seeking federal protection after complaining that more than a dozen workers who received the first Americans evacuated from Wuhan, China, lacked proper training or protective gear for coronavir…",1.0,219,42,5,12,2,21.0,5.214285714285714,0,0.0,0.0,0.0,0.0,34,0,0,0,1,0,3,0,0,34,0,0,3,-3.0,3.0,-1.0,-2.0,1.0,-18.0,-0.48,0.0,-16.67,0.0,-7.69,-5.13,-3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,3.0,0.6,-1.27,0.48,-0.16,0.04,-3.89,0.23,-0.04,-3.93,0.0,-0.41,0.4,0.69,-0.14,0.03,0.12,0.27,-0.02,-0.08,-0.02,0.0,0.69,0.0,0.05,-0.08
13,"No cases of the coronavirus have yet emerged in elementary or secondary schools in Canada, but it's certainly possible that a student or teacher could become infected. CBC News looks at the ramifications if a case of COVID-19 materializes in a Canadian school.","Concerns are growing over the global spread of the novel coronavirus after a spike in cases outside of mainland China among people with no connection to China or the city of Wuhan, ground zero for the outbreak.",1.0,218,43,6,13,3,21.5,5.069767441860465,0,0.0,0.0,0.0,2.3255813953488373,31,0,0,0,0,0,0,0,0,31,0,0,0,44.0,6.0,4.0,-2.0,1.0,-15.5,0.37,0.0,-50.0,0.0,0.0,-0.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.21,-0.59,0.47,-0.14,0.1,-4.06,0.2,-0.04,-4.88,0.0,-0.49,0.25,0.83,-0.14,0.02,0.1,0.22,-0.02,-0.12,-0.02,0.0,0.83,0.0,0.04,-0.12
14,"South Korea reported hundreds of new coronavirus cases on Wednesday as many sick people waited for hospital beds in Daegu, the city at the centre of the worst outbreak outside China.","Most of the Americans who were being monitored at the University of Nebraska Medical Center for coronavirus after evacuating a cruise ship in Japan tested positive for the virus, the hospital says.",1.0,152,31,2,13,2,31.0,4.903225806451613,0,0.0,0.0,0.0,9.67741935483871,26,0,0,1,0,0,0,0,0,26,0,0,0,-14.0,-1.0,-4.0,2.0,0.0,-1.0,-0.28,0.0,-16.67,0.0,-3.12,6.55,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.07,-0.81,0.19,-0.13,0.09,-3.57,0.17,-0.04,-5.71,0.0,-0.55,0.6,0.62,-0.14,0.02,0.16,0.18,-0.02,-0.15,-0.02,0.0,0.62,0.0,0.04,-0.15
15,"Documents obtained by CBC News and Radio-Canada suggest tests will explore whether there's a connection between poor air quality at federal buildings in Gatineau, Que., and a bat infestation — including whether dead bats are responsible for elevated methane l…","The term ""cruise ship"" evokes images of luxury and well-being, but that is far from what a dream vacation has become for thousands of passengers now trapped on several cruise ships by the sudden emergence of the Wuhan coronavirus.",1.0,221,40,7,16,2,20.5,5.525,0,14.285714285714285,0.0,0.0,5.0,34,0,0,0,0,0,0,0,0,34,0,0,0,29.0,1.0,3.0,0.0,0.0,-18.5,0.6,0.0,-10.71,0.0,-5.13,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,-0.43,0.25,0.07,0.08,-3.8,0.18,-0.04,-5.54,0.0,-0.61,0.62,0.94,-0.14,0.01,0.14,0.14,-0.02,-0.17,-0.02,0.0,0.94,0.0,0.03,-0.17
16,"Fears of a potential coronavirus pandemic grew on Monday after sharp rises in new cases reported in Iran, Italy and South Korea, but China relaxed restrictions on movements in several places including Beijing as its rates of new infections eased.","Although physicians still have no vaccine or cure for the novel coronavirus, health officials and pharmaceutical companies around the world are working hard to develop them.",1.0,207,40,5,16,2,40.0,5.175,0,0.0,0.0,7.5,2.5,31,0,0,0,0,0,1,0,0,31,0,0,1,59.0,14.0,1.0,8.0,0.0,14.0,-0.52,0.0,-25.0,0.0,3.65,-1.35,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,4.85,-0.1,0.19,0.25,0.08,-2.86,0.16,-0.04,-6.23,0.0,-0.21,0.49,1.04,-0.14,0.01,0.12,0.11,-0.02,-0.13,-0.02,0.0,1.04,0.0,0.03,-0.13
17,"The delayed response by the U.S. government to the coronavirus outbreak could have significant ramifications, including the number of people ultimately diagnosed as infected, and potential fatalities from the disease, some health policy experts say.","Since the Centers for Disease Control and Prevention on Tuesday warned that it's not a question of if, but when the novel coronavirus will spread in the United States, some places have already issued emergency declarations, and more could be coming from citie…",1.0,215,35,7,13,4,12.0,6.142857142857143,0,0.0,0.0,2.857142857142857,8.571428571428571,31,0,0,1,0,0,0,0,0,31,0,0,0,-3.0,-8.0,-2.0,-1.0,3.0,-31.0,1.07,0.0,-11.11,0.0,2.86,3.92,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,6.47,-0.09,0.25,0.24,0.18,-3.58,0.21,-0.04,-6.84,0.0,-0.12,0.71,1.13,-0.14,0.01,0.17,0.08,-0.02,-0.16,-0.02,0.0,1.13,0.0,0.03,-0.16
18,"A new coronavirus is taking a growing toll on Chinese health workers on the front line of the fight to stop it, a top official said on Friday, as authorities reported more than 5,000 new cases, including more than 120 deaths.","The public charge rule, which goes into effect Monday, is a major step in the construction of what's known as Trump's ""invisible wall,"" a methodical overhaul of policies that's dramatically changing who can immigrate legally to the United States.",1.0,185,41,7,12,2,41.0,4.512195121951219,0,14.285714285714285,0.0,2.4390243902439024,2.4390243902439024,28,0,0,0,2,0,0,0,0,28,0,0,0,-23.0,2.0,-1.0,0.0,0.0,2.0,-0.82,0.0,1.79,0.0,2.44,-0.13,-5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,6.35,0.24,0.31,0.18,0.17,-2.69,0.16,-0.04,-6.64,0.0,-0.07,0.58,1.06,-0.14,0.0,0.15,0.15,-0.02,-0.18,-0.02,0.0,1.06,0.0,0.02,-0.18
19,"Fears of a potential coronavirus pandemic grew on Monday after sharp rises in new cases reported in Iran, Italy and South Korea, but China relaxed restrictions on movements in several places including Beijing as its rates of new infections eased.","South by Southwest, the annual tech, film and music conference in Austin, has officially been canceled because of the coronavirus.",1.0,207,40,5,16,2,40.0,5.175,0,0.0,0.0,7.5,2.5,31,0,0,0,0,0,1,0,0,31,0,0,1,96.0,20.0,2.0,8.0,0.0,20.0,-0.38,0.0,-33.33,0.0,7.5,2.5,13.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,7.34,0.49,0.25,0.32,0.16,-1.95,0.15,-0.04,-7.17,0.0,0.24,0.47,1.14,-0.14,-0.0,0.14,0.13,-0.02,-0.15,-0.02,0.0,1.14,0.0,0.02,-0.15
20,"Making MAID legally accessible for a wider range of patients could have the unintended consequence of diminishing the number of health care professionals willing to provide it, ultimately worsening access.","How bad will it get? That was the question this week, but it applied to several things: the spread of COVID-19 coronavirus around the world, the resulting stock market plunge and the concern about whether America's political leaders are up to the challenge.",1.0,176,30,6,10,2,30.0,5.866666666666666,0,0.0,0.0,6.666666666666667,3.3333333333333335,25,0,0,0,0,0,0,0,0,25,0,0,0,-39.0,-13.0,0.0,-4.0,0.0,8.5,0.87,-1.0,-33.33,0.0,6.67,-1.32,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-8.0,0.0,0.0,-2.0,6.76,0.24,0.25,0.17,0.15,-1.75,0.17,-0.04,-7.65,0.0,0.48,0.41,0.92,-0.14,-0.0,0.13,0.1,-0.02,-0.16,-0.02,0.0,0.92,0.0,0.02,-0.16
21,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","As an outbreak of a novel coronavirus has swept through Hubei province, China, the US Centers for Disease Control and Prevention has been preparing for its worst case scenario -- a widespread outbreak of illnesses in the United States.",1.0,169,28,8,8,2,28.0,6.035714285714286,0,12.5,0.0,3.571428571428571,7.142857142857142,26,0,1,1,0,0,1,0,0,26,0,0,1,-28.0,-11.0,3.0,-8.0,0.0,-11.0,0.98,0.0,-7.5,0.0,3.57,-0.55,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.91,-0.08,0.34,-0.07,0.14,-1.66,0.2,-0.04,-7.52,0.0,0.55,0.53,0.78,-0.14,0.04,0.16,0.08,-0.02,-0.14,-0.02,0.0,0.78,0.0,0.02,-0.14
22,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","Drug overdoses can be life threatening, but for two women who accidentally took massive hits of LSD the experience was life changing -- and in a good way.",1.0,169,28,8,8,2,28.0,6.035714285714286,0,12.5,0.0,3.571428571428571,7.142857142857142,26,0,1,1,0,0,1,0,0,26,0,0,1,42.0,0.0,3.0,-2.0,0.0,0.0,1.5,0.0,-27.5,0.0,0.0,3.57,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.14,-0.37,0.43,-0.28,0.13,-1.58,0.23,-0.04,-7.4,0.0,0.62,0.64,0.64,-0.14,0.08,0.19,0.05,-0.02,-0.11,-0.02,0.0,0.64,0.0,0.01,-0.11
23,"From films to festivals, the entertainment world is seeing a growing list of event cancellations due to the spread of COVID-19 — and it's also affecting the spread of Canadian content.","There are already clusters of infection in several areas of the country. Financial markets are in turmoil, global travel is grinding to a halt, and many people worry about the safety of travel, work, school and meetings. Covid-19 is likely to get a lot worse …",1.0,154,31,5,12,2,31.0,4.967741935483871,0,20.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-61.0,-15.0,-2.0,-5.0,-1.0,15.67,0.29,0.0,-37.14,0.0,-2.17,-8.7,-8.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,3.81,-0.52,0.38,-0.3,0.13,-1.38,0.21,-0.04,-6.98,0.0,0.53,0.44,0.31,-0.14,0.07,0.18,0.03,-0.02,-0.13,-0.02,0.0,0.31,0.0,0.01,-0.13
24,"To test how prevalent counterfeits are online, Marketplace purchased dozens of well-known products from five popular online retailers: AliExpress, Amazon, eBay, Walmart and Wish. More than half were suspected knockoffs.","President Donald Trump formally announced Friday that he will nominate Kenneth Braithwaite, the current US ambassador to Norway, to be his next Navy Secretary.",1.0,190,30,5,13,3,15.0,6.333333333333333,0,40.0,0.0,6.666666666666667,0.0,30,0,0,0,1,0,0,0,0,30,0,0,0,54.0,6.0,1.0,2.0,1.0,-9.0,0.67,0.0,15.0,0.0,6.67,0.0,8.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,8.0,0.0,0.0,-2.0,4.02,-0.69,0.33,-0.29,0.16,-1.83,0.24,-0.04,-5.79,0.0,0.72,0.26,0.37,-0.14,0.07,0.17,0.06,-0.02,-0.15,-0.02,0.0,0.37,0.0,0.01,-0.15
25,"Canadians hoping to travel to Saudi Arabia for the umrah pilgrimage are scrambling to curb their losses after the kingdom suddenly suspended entry for religious pilgrims over mounting coronavirus concerns, leaving travellers grounded and out thousands of doll…",President Donald Trump was contradicted by a health expert on his coronavirus task force over the timing for a potential vaccine during a briefing Monday.,1.0,223,38,9,13,1,38.0,5.868421052631579,0,11.11111111111111,0.0,0.0,7.894736842105263,31,0,0,0,0,0,1,0,0,31,0,0,1,93.0,13.0,7.0,1.0,-1.0,13.0,0.67,0.0,-38.89,0.0,0.0,7.89,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.49,-0.54,0.44,-0.28,0.11,-1.37,0.26,-0.04,-5.81,0.0,0.64,0.39,0.46,-0.14,0.06,0.16,0.04,-0.02,-0.12,-0.02,0.0,0.46,0.0,0.01,-0.12
26,"Central bankers are waking up to dramatically overhauled expectations about interest rates, as the coronavirus that started in China and is now creeping around the world rewrites their plans as quickly as the virus spreads.","President Donald Trump keeps telling us not to worry, that the fast-spreading COVID-19, the coronavirus, is ""going to go away,"" soon, probably by ""April,"" and that a vaccine is ""close."" The experts, including federally-employed top scientists, say he's wrong …",1.0,189,35,6,10,2,35.0,5.4,0,33.33333333333333,0.0,0.0,5.714285714285714,29,0,0,0,0,0,1,0,0,29,0,0,1,-32.0,-5.0,-4.0,0.0,0.0,14.5,-0.12,0.0,13.33,0.0,-2.5,0.71,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,-1.0,1.0,5.59,-0.51,0.44,-0.37,0.11,-1.05,0.26,-0.04,-5.0,0.0,0.56,0.44,0.46,-0.14,0.06,0.15,0.02,-0.02,-0.1,-0.02,0.0,0.46,0.0,0.01,-0.1
27,"The novel coronavirus has led to a global decline in consumption and production, and as the global economy weakens action by the Bank of Canada becomes more likely.","Concerns are mounting about how long the novel coronavirus may survive on surfaces -- so much so that China's central bank has taken measures to deep clean and destroy its cash, which changes hands multiple times a day, in an effort to contain the virus.",1.0,137,28,4,9,2,28.0,4.892857142857143,0,0.0,0.0,3.571428571428571,3.571428571428571,22,0,0,0,0,0,0,0,0,22,0,0,0,-73.0,-17.0,-6.0,-4.0,0.0,-17.0,0.23,0.0,-10.0,0.0,1.35,-0.87,-17.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-17.0,0.0,0.0,-1.0,3.82,-0.74,0.36,-0.5,0.1,-1.01,0.23,-0.04,-5.44,0.0,0.62,0.4,0.22,-0.14,0.06,0.14,0.0,-0.02,-0.12,-0.02,0.0,0.22,0.0,0.01,-0.12
