,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Rivers across Britain burst their banks and a number of severe flood warnings remained in place as authorities strove to get people to safety and to protect homes and businesses in the wake of storm Dennis.,Australia was already grappling with extreme heat and one of the worst droughts on record when devastating bushfires tore through the bone dry land.,1.0,171.0,36.0,6.0,15.0,2.0,36.0,4.75,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,46.0,12.0,3.0,8.0,0.0,12.0,-0.46,0.0,-33.33,0.0,2.78,-5.56,4.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,-20.44,-3.85,0.74,-2.36,0.07,0.65,-0.08,-0.04,0.91,0.0,0.22,-0.21,-1.74,-0.02,-0.05,-0.14,-0.09,-0.04,-0.21,-0.02,-0.01,-1.74,0.0,-0.07,-0.21
11,"An Iranian refugee who is trying to cross the border from Turkey into Greece described babies and the elderly waiting in freezing conditions, and Greek officials firing tear gas at refugees.",The organizers of last month's cross-country skiing world cup in Nove Mesto na Morave had just enough snow to cover roughly 4 kilometers (2.5 miles) of ski tracks.,1.0,160.0,31.0,6.0,10.0,2.0,31.0,5.161290322580645,0.0,16.666666666666664,0.0,0.0,3.225806451612903,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,24.0,3.0,4.0,-2.0,-1.0,16.5,0.3,0.0,16.67,0.0,-3.57,3.23,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-18.69,-3.63,0.75,-2.29,0.04,1.28,-0.06,-0.04,1.02,0.0,-0.02,-0.14,-1.58,-0.02,-0.05,-0.15,-0.13,-0.04,-0.26,-0.02,-0.01,-1.58,0.0,-0.07,-0.26
12,"Crane worker stuck 375 feet above Nashville records terrifying tornado, 'Make sure they know I love them' Fox News Entire family among Tennessee tornado fatalities CBS This Morning Taylor Swift donates $1 million to Tennessee tornado relief: 'Nashville is my …","Osaka's airport has just improved its facilities -- but not for its human travelers. A world-class dog rest area, which includes shower facilities and a ""pee pole"" that cleans itself, will open at Osaka International Airport this week.",1.0,220.0,41.0,6.0,21.0,1.0,41.0,5.365853658536586,0.0,16.666666666666664,0.0,4.878048780487805,2.4390243902439024,37.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,22.0,3.0,0.0,8.0,-2.0,22.0,0.16,0.0,16.67,0.0,2.25,2.44,3.0,0.0,0.0,0.0,3.0,1.0,-2.0,0.0,0.0,3.0,2.0,0.0,-2.0,-12.59,-2.67,0.75,-1.39,-0.07,2.58,-0.02,-0.04,1.11,0.0,0.16,-0.15,-0.68,-0.02,-0.05,-0.16,0.07,0.03,-0.29,-0.02,-0.01,-0.68,0.15,-0.07,-0.29
13,"Transport Canada still won't say what ""minor non-compliances"" were found during track inspections before the two recent oil train derailments near Guernsey, Sask.","The Duke of Sussex's complicated extraction from the British royal family has been no Bed of Roses so far, but the artist formerly known as Prince did get to enjoy a perk on Friday -- dropping in on a studio session with legendary soft rocker Jon Bon Jovi in …",1.0,140.0,23.0,4.0,9.0,2.0,23.0,6.086956521739131,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-71.0,-27.0,-4.0,-8.0,1.0,-27.0,1.87,0.0,12.5,0.0,-6.0,-2.0,-17.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-13.08,-3.14,0.62,-1.47,-0.08,2.41,0.06,-0.04,1.78,0.0,-0.03,-0.33,-0.9,-0.02,-0.05,-0.16,0.1,0.03,-0.33,-0.02,-0.01,-0.9,0.14,-0.07,-0.33
14,"Canada's transport minister said it will take six months to assess the economic damage following weeks of turmoil that culminated in the lifting Thursday of the remaining Quebec rail blockades. But Marc Garneau said the impact will be ""serious.""","The coronavirus that emerged from Wuhan, China, last year is causing alarm across the world, with fear that this could become the next pandemic. Late last month, the World Health Organization declared the virus, named COVID-19, a ""Public Health Emergency of I…",1.0,207.0,39.0,10.0,15.0,3.0,13.333333333333334,5.3076923076923075,0.0,10.0,0.0,0.0,7.6923076923076925,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,-12.0,-3.0,3.0,-2.0,1.0,-7.67,0.09,0.0,-4.29,0.0,0.0,0.55,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,-9.04,-2.48,0.9,-1.14,-0.03,1.62,0.08,-0.04,1.36,0.0,-0.2,0.03,-0.7,-0.02,-0.05,-0.17,0.12,0.02,-0.29,-0.02,-0.01,-0.7,0.13,-0.07,-0.29
15,Fort Severn First Nation in northern Ontario declared a state of emergency this week after the pump that supplies its water failed — and warmer-than-usual winter conditions may leave it and some other remote First Nations without safe water past the governmen…,"President Donald Trump has privately expressed frustration in recent days about some of the ways his administration is confronting a spreading coronavirus outbreak, according to people familiar with the conversations. Publicly, he has expressed optimism that …",1.0,219.0,42.0,5.0,16.0,1.0,42.0,5.214285714285714,0.0,0.0,0.0,2.380952380952381,4.761904761904762,34.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,34.0,0.0,0.0,2.0,-5.0,5.0,-3.0,2.0,-1.0,23.5,-0.84,0.0,-12.5,0.0,-0.32,-0.64,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,-4.75,-1.71,0.83,-0.79,-0.11,2.72,0.09,-0.04,0.37,0.0,-0.2,0.16,-0.2,-0.02,-0.05,-0.11,0.14,0.02,-0.19,0.04,-0.01,-0.2,0.12,-0.07,-0.19
16,The Canadian Transportation Agency has launched an inquiry into allegations from passengers that airlines aren't adequately explaining their reasons for denying compensation for delayed flights.,"Thousands of feet under the Swiss Alps, a new high-speed, high-capacity railway is close to completion. The Ceneri Base Tunnel and the Gotthard Base Tunnel -- the world's longest railway tunnel -- will shave hours off the time it take trains to cross the moun…",1.0,170.0,25.0,5.0,9.0,2.0,25.0,6.8,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-46.0,-20.0,0.0,-12.0,0.0,2.5,2.0,0.0,-20.0,0.0,0.0,12.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-3.85,-2.04,0.77,-0.9,-0.12,2.69,0.2,-0.04,-0.51,0.0,-0.34,0.7,-0.42,-0.02,-0.05,-0.12,0.1,0.02,-0.17,0.04,-0.01,-0.42,0.12,-0.07,-0.17
17,"Rates of intimate partner violence in the North are among the highest in the country, and yet there are only 14 shelters total across all three territories.","In a city where new bars and restaurants open all the time, the old, revered favorites take on a different meaning. Explore CNN Travel's picks for dimly lit nooks, shiny bartops and cavernous corners worth returning to again and again.",1.0,130.0,27.0,2.0,8.0,2.0,27.0,4.814814814814815,0.0,100.0,0.0,3.7037037037037033,0.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-66.0,-13.0,-1.0,-5.0,-1.0,7.0,-0.09,0.0,100.0,0.0,-1.3,0.0,-13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-5.27,-2.21,0.55,-1.04,-0.13,2.77,0.18,-0.04,4.27,0.0,-0.26,0.51,-0.77,-0.02,-0.05,-0.07,0.18,0.01,-0.2,0.03,-0.01,-0.77,0.11,-0.07,-0.2
18,"Periodic aerial and shoreline searches will continue in the future, but OPP have ended the search for the boy who they believe drowned in Lake Erie near Peacock Point in Haldimand County.","By the time President Donald Trump landed from his trip to India early Wednesday morning, he was not happy.",1.0,156.0,32.0,6.0,12.0,2.0,32.0,4.875,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,67.0,13.0,4.0,4.0,0.0,13.0,0.19,0.0,-50.0,0.0,-5.26,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,7.0,0.0,0.0,-2.0,-5.17,-2.11,0.57,-0.96,-0.14,3.11,0.16,-0.04,3.28,0.0,-0.39,0.35,-0.78,-0.02,-0.05,-0.08,0.14,0.01,-0.23,0.03,-0.01,-0.78,0.11,-0.07,-0.23
19,"Periodic aerial and shoreline searches will continue in the future, but OPP have ended the search for the boy who they believe drowned in Lake Erie near Peacock Point in Haldimand County.",Bernie Sanders was stuck in the hospital. His second presidential run was stuck in the mud.,1.0,156.0,32.0,6.0,12.0,2.0,32.0,4.875,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,80.0,16.0,2.0,7.0,-1.0,24.0,0.12,0.0,-50.0,0.0,0.0,-12.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-5.09,-2.01,0.58,-0.89,-0.15,3.42,0.15,-0.04,2.39,0.0,-0.5,0.2,-0.78,-0.02,-0.05,-0.08,0.11,0.01,-0.26,0.03,-0.01,-0.78,0.1,-0.07,-0.26
20,"Participants in the 12th edition of the 6633 Arctic Ultra marathon, which started on talk about the ""brutal"" challenges they faced while trying to complete the race. This year was the coldest year for the event since its inception.","On the eve of the Super Tuesday primary elections, most of the participating states are preparing for severe weather, heavy rains and possible flooding.",1.0,193.0,39.0,6.0,11.0,3.0,19.5,4.948717948717949,0.0,16.666666666666664,0.0,0.0,2.564102564102564,31.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,64.0,15.0,3.0,3.0,1.0,-4.5,-0.43,0.0,-16.67,0.0,0.0,-1.6,12.0,0.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,-3.25,-1.59,0.59,-0.88,-0.11,3.1,0.14,-0.04,2.38,0.0,-0.59,0.18,-0.54,-0.02,-0.05,-0.09,0.17,0.01,-0.23,0.03,-0.01,-0.54,0.1,-0.07,-0.23
21,Canada’s new air passenger regulations mandating compensation for delayed or cancelled flights are off to a bumpy start. CBC News has been flooded with emails from passengers questioning why they were denied compensation.,"One surefire way to know that spring is fast approaching? Tons of outdoor furniture, decor and more are now on sale at Wayfair.",1.0,189.0,33.0,10.0,14.0,3.0,16.5,5.7272727272727275,0.0,30.0,0.0,0.0,9.090909090909092,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,84.0,10.0,6.0,6.0,1.0,5.0,1.16,-1.0,-20.0,0.0,-4.35,9.09,10.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-1.75,-1.49,0.78,-0.72,-0.07,2.67,0.17,-0.04,2.97,0.0,-0.69,0.47,-0.24,-0.02,-0.05,-0.1,0.14,0.0,-0.26,0.02,-0.01,-0.24,0.09,-0.07,-0.26
22,"For many, Christopher McCandless' legend was cemented in the 'Into the Wild' book and movie. But scores of travellers following his journey have been rescued and others have died in the harsh reality of back-country terrain.",A number of major European football games were called off Sunday as heavy rain and winds hit the continent.,1.0,189.0,36.0,8.0,13.0,3.0,18.0,5.25,0.0,25.0,0.0,0.0,5.555555555555555,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,100.0,17.0,5.0,6.0,1.0,-1.0,0.57,0.0,-8.33,0.0,0.0,5.56,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-0.39,-1.26,0.87,-0.63,-0.04,2.35,0.18,-0.04,3.3,0.0,-0.77,0.57,-0.31,-0.02,-0.05,-0.1,0.15,0.0,-0.23,0.02,-0.01,-0.31,0.09,-0.07,-0.23
23,"More than 140,000 Syrians have been displaced in the past three days alone by violence in the country's northwest, bringing the total of those uprooted in a Syrian government offensive against the last opposition stronghold to over 800,000.","All international flights bound for Lagos, Nigeria, have been diverted to Ghana following poor weather conditions and complications from new equipment installation.",1.0,203.0,38.0,6.0,8.0,2.0,38.0,5.342105263157895,0.0,16.666666666666664,0.0,0.0,7.894736842105263,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,60.0,16.0,2.0,-1.0,0.0,16.0,-1.16,0.0,-8.33,0.0,0.0,3.35,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.44,-0.96,0.87,-0.75,-0.05,2.88,0.19,-0.04,3.25,0.0,-0.84,0.77,-0.12,-0.02,-0.05,-0.11,0.25,-0.0,-0.26,0.02,-0.01,-0.12,0.08,-0.07,-0.26
24,"Turkey-backed Syrian opposition fighters Thursday retook a strategic northwestern town in Syria, opposition activists said, and cut off the key highway linking the capital, Damascus, with the northern city of Aleppo, days after the government reopened it for …","A weather radar in Key West, Florida, exploded in a wave of hundreds of red, orange, and green dots early Monday morning.",1.0,222.0,39.0,5.0,15.0,1.0,39.0,5.6923076923076925,0.0,0.0,0.0,0.0,5.128205128205128,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,122.0,17.0,4.0,4.0,-1.0,17.0,1.15,0.0,0.0,0.0,0.0,5.13,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,3.88,-0.65,0.83,-0.58,-0.1,3.42,0.21,-0.04,2.54,0.0,-0.91,0.83,0.13,-0.02,-0.05,-0.11,0.22,-0.0,-0.24,0.02,-0.01,0.13,0.08,-0.07,-0.24
25,Europe and NASA's Solar Orbiter rocketed into space Sunday night on an unprecedented mission to capture the first pictures of the sun's elusive poles.,"Ara Zobayan, the pilot of the helicopter that crashed in California, killing NBA legend Kobe Bryant, violated weather-related flight rules in 2015, according to Federal Aviation Administration enforcement records obtained by CNN.",1.0,127.0,24.0,2.0,10.0,2.0,24.0,5.291666666666667,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-71.0,-8.0,-3.0,-7.0,0.0,-8.0,-0.9,0.0,0.0,0.0,0.0,-6.25,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,2.49,-0.94,0.68,-0.62,-0.11,3.33,0.21,-0.04,1.89,0.0,-0.98,0.7,-0.06,-0.02,-0.05,-0.12,0.19,-0.0,-0.26,0.02,-0.01,-0.06,0.08,-0.07,-0.26
