,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
11,"After three years, Island Health has decided not to renew the contract for the Comox Valley's only safe injection site. The site will cease its witnessed injection services on March 31.",The Centers for Disease Control and Prevention announced an investigation into a multi-state E. coli outbreak they believe is linked to Jimmy John's.,1.0,155,31,5,12,3,15.5,5.0,0,0.0,0.0,3.225806451612903,0.0,27,0,0,0,2,0,1,0,0,27,0,0,1,28.0,8.0,0.0,3.0,0.0,4.0,-0.52,0.0,-20.0,0.0,3.23,-4.35,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.08,-0.5,0.22,-0.28,0.67,-7.32,0.25,0.0,2.89,0.0,-0.05,0.4,-0.73,0.0,-0.1,-0.17,-0.08,-0.05,0.0,0.0,0.0,-0.73,-0.1,0.08,0.0
12,"Not surprisingly, the B.C. Liberals feel that the top one per cent have already been asked to ""contribute a little bit more"" one too many times under this government. But with an economy still performing tops in Canada, the NDP can comfortably stay the course",The US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quarantine and remain at sea for 14 days in order to monitor sailors for any symptoms of coronavirus.,1.0,215,45,8,11,4,11.5,4.777777777777778,0,12.5,0.0,6.666666666666667,0.0,39,0,0,1,2,0,0,0,0,39,0,0,0,44.0,10.0,2.0,-1.0,2.0,-23.5,-0.11,0.0,12.5,0.0,3.81,-2.86,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.62,0.56,0.4,-0.32,0.77,-8.0,0.2,0.0,3.0,0.0,0.29,0.02,0.29,0.0,-0.1,-0.1,0.04,-0.05,-0.08,0.0,0.0,0.29,-0.1,0.08,-0.08
13,"The Fed should now focus on a vigilant oversight of the banking system it supervises and regulates, Dr. Michael Ivanovitch writes.","Italy reported a 50% increase in coronavirus cases Sunday, as the US further restricted travel and the famed La Scala opera house closed.",1.0,110,21,5,7,3,10.5,5.238095238095238,0,0.0,0.0,4.761904761904762,4.761904761904762,21,0,0,0,0,0,1,0,0,21,0,0,1,-5.0,-2.0,2.0,-4.0,1.0,-12.5,0.24,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.14,-0.25,0.34,-0.63,0.79,-8.66,0.19,0.0,2.2,0.0,0.43,0.04,-0.11,0.0,-0.1,-0.11,0.0,-0.05,-0.07,0.0,0.0,-0.11,-0.1,0.07,-0.07
14,Sequoia Capital sent out a memo to founders and CEOs of its portfolio companies about the worsening economic situation on Thursday.,"Following the devastating bushfires in Australia, there is now a significant and immediate threat of extinction to the koala population, according to a new report.",1.0,111,21,2,9,2,21.0,5.285714285714286,0,0.0,0.0,0.0,4.761904761904762,21,0,0,0,0,0,1,0,0,21,0,0,1,-28.0,-4.0,-2.0,2.0,0.0,-4.0,-0.27,0.0,-25.0,0.0,-4.0,-3.24,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.33,-0.95,0.08,-0.77,0.73,-8.52,0.18,0.0,1.51,0.0,0.25,0.05,-0.47,0.0,-0.1,-0.12,-0.03,-0.05,-0.07,0.0,0.0,-0.47,-0.1,0.07,-0.07
15,"Many U.S. workers fear that taking time off or working from home, even when sick, can damage a career. Can the coronavirus COVID-19 permanently change workplace norms?","A recent Washington Post report told the story of young migrants whose therapy sessions are being used against them. David Perry says this alleged practice may be legal, but it's not an ethical position in which to place migrant teens badly in need of therape…",1.0,141,27,7,8,4,7.0,5.222222222222222,1,0.0,0.0,0.0,11.11111111111111,27,0,0,0,0,0,0,0,0,27,0,0,0,-75.0,-18.0,-2.0,-6.0,2.0,-15.5,0.42,1.0,-22.22,0.0,-2.22,8.89,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,-1.12,-1.19,0.17,-0.95,0.81,-9.28,0.17,0.06,0.91,0.0,0.08,0.46,-0.4,0.0,-0.1,-0.12,-0.06,-0.05,-0.12,0.0,0.0,-0.4,-0.1,0.06,-0.12
16,"Journey, an orange female tabby cat, has come a long way since she was found inside a shipping container that had travelled all the way from Shenzhen, China to Prince George, B.C. last April. She now loves to play and is ready to be adopted after 10 months of…","Indian Prime Minister Narendra Modi's party suffered a dramatic local election defeat in New Delhi over the weekend, with voters in the capital choosing to ignore his divisive platform.",1.0,212,49,11,15,4,12.5,4.326530612244898,0,27.27272727272727,0.0,4.081632653061225,0.0,42,0,0,1,1,0,1,0,0,42,0,0,1,55.0,20.0,9.0,1.0,2.0,-16.5,-1.09,0.0,27.27,0.0,0.63,-10.34,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.76,-0.1,0.49,-0.7,0.88,-9.63,0.11,0.06,1.98,0.0,0.17,0.17,0.54,0.0,-0.1,-0.07,-0.03,-0.05,-0.12,0.0,0.0,0.54,-0.1,0.06,-0.12
17,"Brian Butler, president of United Steel Workers Local 1-1937, says manufacturing will start to ramp up mid-February and the logging industry should be in full swing by mid-March.","In my research on daylight saving time, I have found that Americans don't like it when Congress messes with their clocks.",1.0,151,28,6,12,2,28.0,5.392857142857143,0,16.666666666666664,0.0,0.0,0.0,28,0,0,0,1,0,0,0,0,28,0,0,0,50.0,7.0,0.0,6.0,0.0,7.0,0.58,0.0,16.67,0.0,-4.76,-4.76,7.0,0.0,0.0,0.0,1.0,-1.0,-2.0,0.0,0.0,7.0,-2.0,0.0,-2.0,0.94,-0.31,0.49,-0.64,0.83,-9.07,0.12,0.06,2.34,0.0,0.03,-0.09,0.6,0.0,-0.1,-0.08,0.0,-0.05,-0.17,0.0,0.0,0.6,-0.1,0.06,-0.17
18,"With conflict erupting over a natural gas pipeline in northwestern British Columbia, two Wet'suwet'en hereditary chiefs are going to court in a bid to force the federal government to take action on climate change.","After covering everything from sex trafficking stories to the terrorist attacks in Paris in 2015, journalist Stefania Rousselle felt a profound lack of love in her life. So she wandered France interviewing people from all walks of life to find her own answer …",1.0,180,34,5,12,2,34.0,5.294117647058823,0,20.0,0.0,0.0,2.941176470588235,27,0,0,0,1,0,0,0,0,27,0,0,0,-37.0,-10.0,-1.0,-6.0,0.0,12.0,0.36,0.0,20.0,0.0,-4.55,-1.6,-6.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-6.0,0.0,0.0,-5.0,1.74,-0.17,0.44,-0.59,0.79,-8.26,0.12,0.05,2.84,0.0,-0.1,-0.16,0.6,0.0,-0.1,-0.09,0.03,-0.05,-0.21,0.0,0.0,0.6,-0.1,0.05,-0.21
19,"Tony Colley, a CBC Toronto Community Champion, created Be One to Give to combat food waste and food insecurity in the GTA. Colley using a mobile platform to match retailers who have excess food with shelters in need.",A crew member aboard the virus-hit Diamond Princess cruise ship docked in Japan said she fears the crew are at greater risk of being exposed to the outbreak because they are not being quarantined in the same way as the passengers and are having to continue wo…,1.0,179,38,7,18,3,19.0,4.7105263157894735,0,0.0,0.0,0.0,5.263157894736842,28,0,0,0,1,0,0,0,0,28,0,0,0,-35.0,-9.0,-5.0,6.0,2.0,-28.0,0.16,0.0,-25.0,0.0,0.0,-1.12,-3.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,2.4,0.15,0.5,-0.25,0.8,-8.28,0.09,0.05,2.29,0.0,-0.21,-0.12,0.65,0.0,-0.1,-0.1,0.05,-0.05,-0.25,0.0,0.0,0.65,-0.1,0.05,-0.25
20,The Assembly of First Nations has filed a class action lawsuit against the federal government seeking $10 billion in damages for what it says is a policy of under-funding children and family services for Indigenous children living on reserves and in the Yukon.,"The Anantara Golden Triangle Elephant Camp & Resort in Chiang Rai, Thailand has launched a new experience that lets guests spend the night in transparent bubbles next to rescued elephants.",1.0,218,43,6,15,2,43.0,5.069767441860465,0,16.666666666666664,0.0,0.0,2.3255813953488373,29,0,0,0,2,0,1,0,0,29,0,0,1,59.0,13.0,1.0,0.0,0.0,13.0,-0.23,0.0,16.67,0.0,-3.33,2.33,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.86,0.68,0.5,-0.08,0.76,-7.15,0.08,0.05,2.59,0.0,-0.32,-0.22,0.74,0.0,-0.1,-0.11,0.12,-0.05,-0.24,0.0,0.0,0.74,-0.1,0.05,-0.24
0,"After his presidential run, Andrew Yang’s new nonprofit will focus on local but scalable projects that can have a tangible impact in solving the country’s problems.","Federal prosecutors charged a Pennsylvania resident with kidnapping after he allegedly lured a woman he led to believe was his girlfriend to the Nevada desert, killed her and moved into her house, authorities say.",0.0,139,26,6,11,2,26.0,5.346153846153846,0,0.0,0.0,0.0,3.8461538461538463,26,0,0,0,0,0,1,0,0,26,0,0,1,-41.0,-8.0,-2.0,1.0,0.0,-8.0,0.05,0.0,-12.5,0.0,-2.94,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,-25.0,-5.75,0.55,-0.7,0.0,-1.65,0.16,0.0,-8.15,0.0,-2.4,-0.65,-0.4,0.0,-0.1,-0.25,-0.5,-0.05,0.0,0.0,0.0,-0.4,-0.1,0.0,0.0
1,"People with COVID-19 symptoms should call 1339, visit designated medical centers ARIRANG NEWS Why Did the Coronavirus Outbreak Start in China? The New York Times Coronavirus outbreak: World Health Organization update as new cases drop below 400 | FULL Global …","Senior Department of Health and Human Services officials failed to act on repeated warnings from staff about family separations at the US-Mexico border, and staff members were advised not to put controversial information in writing, according to a HHS inspect…",0.0,220,41,3,26,1,20.5,5.365853658536586,1,0.0,0.0,0.0,4.878048780487805,39,0,0,0,2,0,0,0,0,39,0,0,0,-1.0,1.0,-3.0,8.0,0.0,-19.5,-0.16,1.0,-16.67,0.0,0.0,-0.12,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.5,1.75,-0.95,6.8,-0.5,-4.4,0.17,0.5,-8.15,0.0,-2.4,-0.13,6.1,0.0,-0.1,-0.25,0.5,-0.05,-0.5,0.0,0.0,6.1,-0.1,0.0,-0.5
2,DiBiase is the father of a man recently indicted on charges of embezzling federal welfare money from the state. Ted DiBiase Sr. himself hasn't been indicted. The Clarion Ledger reported that DiBiase's Heart of David Ministries had a contract with the Mississi…,"Justice Sonia Sotomayor wrote a scathing dissent late Friday night, castigating the government for repeatedly asking the Supreme Court on an emergency basis to allow controversial policies to go into effect and charging her conservative colleagues on the cour…",0.0,219,42,8,18,4,10.5,5.214285714285714,0,25.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,32,0,0,0,-3.0,3.0,2.0,3.0,3.0,-28.5,-0.48,0.0,25.0,0.0,0.0,-12.82,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,28.67,4.58,0.22,6.63,0.33,-8.65,0.12,0.33,0.18,0.0,-2.4,-1.59,5.93,0.0,-0.1,-0.25,0.17,-0.05,-0.67,0.0,0.0,5.93,-0.1,0.0,-0.67
3,"Verdicts have been given in the latest stage of a legal battle between Dubai's ruler Sheikh Mohammed bin Rashid al-Maktoum and his former wife Princess Haya bint al-Hussein over their children, London's Court of Appeal heard on Wednesday. Princess Haya and th…","Britain's Prince Harry and Meghan, Duchess of Sussex have marked their final engagement as senior members of the royal family by attending the annual Commonwealth Service at Westminster Abbey.",0.0,219,42,3,23,2,21.0,5.214285714285714,0,33.33333333333333,0.0,0.0,0.0,34,0,0,0,0,0,2,0,0,34,0,0,2,55.0,13.0,0.0,10.0,0.0,-8.0,-0.44,0.0,33.33,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,35.25,6.0,-0.45,7.8,0.25,-8.15,0.09,0.25,6.43,0.0,-2.4,-2.31,6.35,0.0,-0.1,-0.25,0.0,-0.05,-0.25,0.0,0.0,6.35,-0.1,0.0,-0.25
4,"Johan Hassel, the international secretary for Sweden's ruling Social Democrats, visited Iowa before the caucuses, and he wasn't impressed with America's standard bearer for democratic socialism, Sen. Bernie Sanders (I-Vt.). ""We were at a Sanders event, and it…","The mother of two missing children has been arrested by  police officers in Hawaii on a warrant issued by Madison County, Idaho, according to a statement from police.",0.0,223,38,3,19,4,9.75,5.868421052631579,0,33.33333333333333,0.0,2.631578947368421,0.0,30,0,0,0,0,0,1,0,0,30,0,0,1,85.0,10.0,-3.0,8.0,2.0,-18.25,0.94,0.0,16.67,0.0,2.63,0.0,5.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,40.0,6.05,-0.85,7.7,0.6,-10.1,0.21,0.2,10.18,0.0,-1.88,-2.75,5.8,0.0,-0.1,-0.25,-0.1,-0.05,-0.2,0.0,0.0,5.8,-0.1,0.0,-0.2
5,"A man from Mexico in government custody and awaiting deportation died by apparent suicide in an Ohio prison, U.S. immigration authorities said Friday.  David...","The Trump administration wants to slash billions of dollars in federal support from Medicaid, food stamps and other safety net programs for the poor, while largely sparing the Medicare program that benefits seniors.",0.0,136,24,3,13,5,6.25,5.666666666666667,0,0.0,0.0,0.0,12.5,23,0,0,0,0,0,0,0,0,23,0,0,0,-47.0,-9.0,0.0,-2.0,3.0,-26.75,0.12,0.0,0.0,0.0,-6.06,9.47,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,28.67,3.75,-1.12,6.63,1.0,-11.98,0.26,0.17,7.12,0.0,-1.96,-0.96,4.27,0.0,-0.1,-0.25,-0.17,-0.05,-0.33,0.0,0.0,4.27,-0.1,0.0,-0.33
6,"It appears Tylee Ryan's phone was found in Hawaii, where her mother, Lori Vallow, was found in January, the source said.","The novel coronavirus has now killed more than 2,000 people, all but five of them in mainland China. It has infected more than 75,000 people, with over 1,000 cases outside mainland China.",0.0,100,21,6,9,2,21.0,4.761904761904762,0,33.33333333333333,0.0,0.0,0.0,15,0,0,0,0,0,2,0,0,15,0,0,2,-56.0,-11.0,1.0,1.0,-1.0,5.0,-0.11,0.0,33.33,0.0,0.0,-6.25,-5.0,0.0,0.0,-1.0,-4.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,15.43,1.68,-0.88,5.3,0.86,-11.22,0.16,0.14,9.7,0.0,-2.03,-1.46,2.03,0.0,-0.1,-0.25,-0.21,-0.05,-0.14,0.0,0.0,2.03,-0.1,0.0,-0.14
7,"Madrid has begun planning for a cull of almost all the city's population of thousands of Kramer and Monk parrots, invasive species that the city council says are a nuisance to human neighbours and a threat to public health. More than 11,000 birds, or some 90%…","Rep. Matt Gaetz, a longtime defender of President Donald Trump, said the President should pardon longtime Trump confidant Roger Stone.",0.0,215,46,5,18,2,23.0,4.673913043478261,0,20.0,0.0,0.0,6.521739130434782,34,0,0,2,2,0,0,0,0,34,0,0,0,100.0,26.0,2.0,6.0,-1.0,13.0,-1.08,0.0,20.0,0.0,-10.0,6.52,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.88,3.25,-0.82,5.42,0.75,-10.4,0.07,0.12,9.97,0.0,-2.07,-1.03,2.73,0.0,-0.1,0.0,0.0,-0.05,-0.25,0.0,0.0,2.73,-0.1,0.0,-0.25
