,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Raymond James warned that the ""worst is yet to come"" as the coronavirus outbreak rages on.","North Korea illegally exported millions of tons of commodities like coal last year to enhance its ballistic missiles and nuclear weapons programs, according to a confidential UN report.",1.0,75.0,16.0,3.0,5.0,2.0,16.0,4.6875,0.0,33.33333333333333,0.0,0.0,18.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-83.0,-12.0,0.0,-7.0,0.0,-12.0,-0.96,0.0,33.33,0.0,-7.14,15.18,-10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,-50.06,-9.22,-0.83,-3.53,0.26,-6.9,-0.11,0.0,0.31,0.0,-0.52,2.72,-5.48,-0.58,0.0,0.01,0.08,0.0,-0.09,0.0,0.0,-5.48,0.0,0.0,-0.09
11,"The Defense Department is asking for $705.4 billion in its fiscal 2021 budget, which is actually $13 billion less than what Congress gave the Pentagon in fiscal 2020.","Iran has nearly tripled its stockpile of low enriched uranium since November, indicating a significant jump in production, according to a confidential report issued by the International Atomic Energy Agency, the United Nation's nuclear watchdog.",1.0,139.0,28.0,4.0,5.0,3.0,14.5,4.964285714285714,0.0,50.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-72.0,-7.0,-2.0,-9.0,1.0,-20.5,-1.06,0.0,50.0,0.0,-2.86,0.0,-11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-49.49,-8.94,-0.84,-3.93,0.33,-7.58,-0.14,0.0,3.82,0.0,-0.64,2.22,-5.7,-0.58,0.0,0.01,0.54,0.0,-0.06,0.0,0.0,-5.7,0.0,0.0,-0.06
12,"Global carbon dioxide (CO2) emissions from the power sector fell by 2 per cent last year, the biggest fall since at least 1990, owing to reduced coal usage in Europe and the United States, a study showed on Monday.","Secretary of State Mike Pompeo called the erosion of the transatlantic alliance ""grossly exaggerated,"" and pushed back on comments by Germany's President that the US has rejected the international community under Donald Trump's presidency.",1.0,176.0,39.0,4.0,16.0,2.0,39.0,4.512820512820513,0.0,0.0,0.0,0.0,5.128205128205128,36.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,-30.0,5.0,0.0,2.0,0.0,5.0,-1.55,0.0,0.0,0.0,0.0,-3.7,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-46.15,-7.85,-0.85,-3.42,0.31,-6.27,-0.21,0.0,2.93,0.0,-0.75,2.2,-4.65,-0.58,0.0,0.0,0.62,0.0,-0.12,0.0,0.0,-4.65,0.0,0.0,-0.12
13,"A vault in the Arctic built to preserve seeds for rice, wheat and other food staples will contain one million varieties with the addition on Tuesday of specimens grown by Cherokee Indians and the estate of Britain's Prince Charles.","The Pentagon's top policy official is expected to depart his post soon, according to two sources familiar with the matter. John Rood, Under Secretary of Defense for Policy at the Pentagon, lost support among senior national security leadership and has been as…",1.0,193.0,39.0,4.0,18.0,2.0,39.0,4.948717948717949,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,-26.0,-3.0,-3.0,3.0,0.0,18.0,-0.27,0.0,-28.57,0.0,-4.76,-2.38,-6.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,-42.08,-6.91,-0.85,-2.85,0.29,-5.15,-0.23,0.0,2.18,0.0,-0.85,1.82,-4.04,-0.58,0.0,-0.01,0.68,0.0,-0.16,0.0,0.0,-4.04,0.0,0.0,-0.16
14,"The alert about an incident at the Pickering Nuclear Generating Station was pushed to cellphones, radios and TVs across the province on the morning of Sunday, Jan. 12.","On Friday, Iranians will vote in parliamentary elections at a time of turmoil at home and of simmering tensions abroad.",1.0,140.0,28.0,4.0,11.0,3.0,14.0,5.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,40.0,8.0,1.0,4.0,1.0,-6.0,0.0,0.0,25.0,0.0,0.0,-5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-42.09,-6.84,-0.86,-2.81,0.34,-5.84,-0.24,0.0,3.19,0.0,-0.93,1.48,-3.98,-0.58,0.0,-0.01,0.67,0.0,-0.2,0.0,0.0,-3.98,0.0,0.0,-0.2
15,"The coronavirus will certainly cut the GDP of China, where it originated. But will that be the kind of shock that economists have warned could derail the Canadian and world economies?","North Korea has fired two unidentified projectiles from an area near the coastal city of Wonsan into waters between the Korean Peninsula and Japan, South Korea's Joint Chiefs of Staff said Monday.",1.0,153.0,31.0,9.0,9.0,2.0,15.5,4.935483870967742,1.0,11.11111111111111,0.0,0.0,6.451612903225806,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-12.0,-1.0,6.0,-7.0,0.0,-16.5,-0.22,1.0,11.11,0.0,0.0,6.45,-6.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-41.28,-6.58,-0.55,-2.91,0.33,-6.35,-0.26,0.06,3.21,0.0,-1.0,1.59,-4.12,-0.58,0.0,-0.01,0.6,0.0,-0.17,0.0,0.0,-4.12,0.0,0.0,-0.17
16,"Walking away from the 30-year-deal with Confederation Line contractor Rideau Transit Maintenance may be the 'nuclear' option, but it's one a number of councillors support.","So far Trump has stumbled in his handling of the coronavirus crisis and there are reasons to think he's particularly ill-suited to address this challenge -- his penchant for lying, his belief he's smarter than his advisers, his surrounding himself with yes me…",1.0,147.0,25.0,4.0,10.0,2.0,25.0,5.88,0.0,25.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-71.0,-18.0,-5.0,-1.0,1.0,-18.0,0.81,0.0,13.89,0.0,1.67,-6.98,-11.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,-11.0,0.0,0.0,-5.0,-40.92,-6.71,-0.57,-2.93,0.31,-6.24,-0.22,0.06,4.04,0.0,-0.82,1.31,-4.17,-0.58,0.0,-0.02,0.6,0.0,-0.2,0.0,0.0,-4.17,0.0,0.0,-0.2
17,"The Diefenbunker still needs $3 million to bring its electrical, plumbing and information technology systems up to current standards, the Cold War museum's executive director says.","President Donald Trump has told top foreign policy advisers that he does not want another summit with Kim Jong Un before the presidential election in November, according to two sources familiar with the discussions.",1.0,155.0,26.0,3.0,11.0,2.0,26.0,5.961538461538462,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-27.0,-8.0,-2.0,-2.0,0.0,-8.0,0.61,0.0,0.0,0.0,-2.94,0.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-40.15,-6.77,-0.65,-2.9,0.3,-6.09,-0.18,0.06,3.39,0.0,-0.89,1.06,-4.17,-0.58,0.0,-0.02,0.65,0.0,-0.18,0.0,0.0,-4.17,0.0,0.0,-0.18
18,"Calgary is home to headquarters for some of the world's top energy companies, but soon it might also be known for nanotech.","A national security crisis is brewing on the Korean Peninsula amid fears the Trump administration and South Korea could fail to reach agreement on a new cost-sharing formula for keeping US troops there, according to several senior US military and defense offi…",1.0,102.0,22.0,5.0,6.0,2.0,22.0,4.636363636363637,0.0,40.0,0.0,4.545454545454546,0.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-117.0,-20.0,-2.0,-9.0,1.0,-20.0,-0.58,0.0,25.71,0.0,4.55,-7.14,-12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.0,0.0,0.0,1.0,-42.26,-7.03,-0.61,-3.14,0.29,-6.17,-0.22,0.05,4.91,0.0,-0.71,0.83,-4.38,-0.58,0.0,0.03,0.59,0.0,-0.15,0.0,0.0,-4.38,0.0,0.0,-0.15
19,Iran's oil minister has hit out at other countries for not declaring confirmed cases of the coronavirus.,"Senate Majority Leader Mitch McConnell on Monday paid tribute to former acting Director of National Intelligence Joseph Maguire, and would not respond to questions from reporters about whether he supports Richard Grenell, whom President Donald Trump has appoi…",1.0,88.0,17.0,4.0,6.0,2.0,17.0,5.176470588235294,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-135.0,-21.0,-3.0,-13.0,1.0,-21.0,-0.69,0.0,0.0,0.0,-2.63,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-19.0,0.0,0.0,-1.0,-44.85,-7.52,-0.62,-3.35,0.28,-6.49,-0.22,0.05,4.28,0.0,-0.78,0.63,-4.72,-0.58,0.0,0.02,0.54,0.0,-0.18,0.0,0.0,-4.72,0.0,0.0,-0.18
20,"""That was an act of terror,"" he said of the Jan. 2 strike that killed Gen. Qasem Soleimani, a key military figure of Iranian and Middle East politics.","Joe Lockhart writes that Joe Biden's attack ad on Pete Buttigieg might be mistimed and a week too late for the Vice President's prospects, but that it is good the candidates have begun to go after each other -- a crucial round of vetting for voters to assess …",1.0,123.0,28.0,3.0,11.0,4.0,9.333333333333334,4.392857142857143,0.0,33.33333333333333,0.0,0.0,10.714285714285714,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,-89.0,-21.0,-7.0,-5.0,3.0,-39.67,0.07,0.0,13.33,0.0,-2.04,8.67,-12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-45.53,-7.44,-0.68,-3.3,0.36,-7.14,-0.26,0.05,5.3,0.0,-0.84,0.96,-4.64,-0.58,0.0,0.02,0.54,0.0,-0.16,0.0,0.0,-4.64,0.0,0.0,-0.16
21,"Proactive countries, societies and individuals are performing far better than reactive ones. Governments that engage in truth-telling are heading off dangers faster than those that obfuscate or delay.","We have come to an extraordinary moment in the United States when some of the most senior retired military leaders in the country are publicly taking President Trump to task, writes Peter Bergen.",1.0,173.0,28.0,6.0,8.0,3.0,14.0,6.178571428571429,0.0,33.33333333333333,0.0,7.142857142857142,3.571428571428571,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,10.0,-5.0,0.0,-1.0,1.0,-19.0,1.24,0.0,16.67,0.0,4.11,3.57,-4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-43.88,-7.36,-0.6,-3.39,0.4,-7.52,-0.22,0.05,6.23,0.0,-0.57,0.93,-4.71,-0.58,0.0,0.01,0.49,0.0,-0.19,0.0,0.0,-4.71,0.0,0.0,-0.19
23,Tensions in the Gulf took an anxious turn last month when the U.S. conducted a deadly strike on Iran's top military leader.,"Sustainable aviation fuel refined from plants, trash and other sources is already available. But there are still obstacles to overcome before passenger airplanes can switch over to using these less environmentally damaging alternatives.",1.0,102.0,22.0,2.0,8.0,4.0,7.666666666666667,4.636363636363637,0.0,0.0,0.0,4.545454545454546,13.636363636363635,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-102.0,-11.0,-6.0,-1.0,1.0,-8.83,-1.55,0.0,-25.0,0.0,-1.52,7.58,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-39.06,-6.57,-0.55,-3.12,0.49,-7.72,-0.2,0.04,6.78,0.0,-0.12,1.44,-4.24,-0.55,0.0,0.01,0.43,0.0,-0.2,0.0,0.0,-4.24,0.0,0.0,-0.2
24,"U.S. stock futures point to a higher open this morning, after a late Thursday slide that sent the major averages to a lower close.","President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",1.0,107.0,24.0,1.0,9.0,4.0,8.333333333333334,4.458333333333333,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-109.0,-14.0,-5.0,-6.0,2.0,-29.67,-1.23,0.0,0.0,0.0,0.0,-5.26,-14.0,0.0,0.0,0.0,-3.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,-40.51,-6.7,-0.69,-3.17,0.55,-8.26,-0.23,0.04,6.2,0.0,-0.2,1.25,-4.43,-0.55,0.0,0.01,0.4,0.0,-0.22,0.0,0.0,-4.43,0.0,0.0,-0.22
25,"NB Power concluded its rate hearing Thursday with a plea for the Energy and Utilities Board to grant it a full 1.9 per cent rate increase beginning April 1, even if board members object to individual items in its proposed budget.","Like any institution, monarchies must adapt to remain relevant and in place.",1.0,189.0,41.0,5.0,17.0,3.0,21.0,4.609756097560975,0.0,0.0,0.0,0.0,4.878048780487805,33.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,3.0,124.0,29.0,2.0,14.0,1.0,9.0,-0.81,0.0,0.0,0.0,0.0,4.88,21.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,3.0,-38.69,-6.16,-0.66,-2.91,0.57,-8.27,-0.26,0.04,5.67,0.0,-0.27,1.27,-4.07,-0.55,0.0,0.0,0.44,0.0,-0.13,0.0,0.0,-4.07,0.0,0.0,-0.13
0,The single Xia-class submarine was not a military success.,"On January 7, hours after Iran fired missiles at a base in Iraq housing American troops, the Iranian Foreign Minister, Javad Zarif, said that was the end of his country's response to the killing of Iranian General Qasem Soleimani.",0.0,50.0,9.0,1.0,3.0,2.0,9.0,5.555555555555555,0.0,100.0,0.0,11.11111111111111,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-142.0,-30.0,-2.0,-16.0,0.0,-30.0,0.63,0.0,66.67,0.0,11.11,-2.56,-23.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-23.0,0.0,0.0,-1.0,-132.15,-24.77,-3.92,-10.35,0.08,-20.54,0.09,0.0,92.35,0.0,9.06,-3.2,-19.12,-0.58,0.0,-0.08,-0.46,0.0,-0.73,0.0,0.0,-19.12,0.0,0.0,-0.73
