,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,The Kremlin on Friday denied it was interfering in the 2020 U.S. presidential campaign to boost Republican President Donald Trump's re-election chances following reports that American intelligence officials warned Congress about the election threat last week.,"A Facebook account impersonating the Swain County board of elections in North Carolina. Unfounded rumors that Tarrant County, Texas, doesn't have former Vice President Joe Biden on the ballot. Wrong claims in Maine that Election Day is on different days for R…",1.0,224,36,6,17,4,12.333333333333334,6.222222222222222,0,16.666666666666664,0.0,5.555555555555555,8.333333333333332,34,0,0,0,1,0,1,0,0,34,0,0,1,5.0,-6.0,1.0,-6.0,1.0,-1.67,1.01,0.0,-3.33,0.0,5.56,5.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.94,-5.65,0.02,-3.06,0.26,-3.99,-0.12,-0.11,9.26,0.0,0.28,0.8,-3.06,-0.46,-0.04,0.02,0.38,0.0,-0.22,0.0,0.09,-3.06,0.0,0.0,-0.22
11,"Hany Farid, Ph.D., who spoke at The Palo Alto Networks Experience during RSA 2020, gives recommendations for how to address the problem of deepfakes. The post Deepfakes Extend the Concept of “Fake News,” and They’re Here to Stay appeared first on Palo Alto Ne…",Burlington Deputy Police Chief Jan Wright ran two accounts by the name of Lori Spicer and Abby Sykes.,1.0,217,44,5,23,4,11.5,4.931818181818182,0,0.0,0.0,2.272727272727273,2.272727272727273,32,0,0,0,1,0,0,0,0,32,0,0,0,133.0,26.0,4.0,11.0,2.0,-6.5,0.27,0.0,0.0,0.0,2.27,2.27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-24.71,-4.3,0.02,-2.05,0.39,-4.76,-0.13,-0.11,7.74,0.0,0.33,0.67,-2.44,-0.46,-0.04,0.01,0.37,0.0,-0.26,0.0,0.08,-2.44,0.0,0.0,-0.26
12,"A man who ran a popular Vancouver housing rentals group on Facebook is being accused by numerous women who say he targeted them for dates online and when they rejected him, they were bombarded with racist, misogynistic and abusive messages.","A former tennis coach at the University of Texas at Austin who accepted $100,000 in bribes in the college admissions scam was sentenced to six months in prison Monday, prosecutors said.",1.0,201,40,10,10,2,40.0,5.025,0,20.0,0.0,2.5,7.5,34,0,0,0,0,0,2,0,0,34,0,0,2,46.0,9.0,6.0,-3.0,0.0,9.0,0.03,0.0,-5.0,0.0,2.5,1.05,10.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,-20.68,-3.46,0.41,-2.2,0.35,-3.23,-0.13,-0.11,8.0,0.0,0.38,0.97,-1.76,-0.46,-0.04,0.01,0.29,0.0,-0.14,0.0,0.08,-1.76,0.0,0.0,-0.14
13,Google this week was displaying ads for products claiming to protect against coronavirus and that promoted the limited nature of supplies.,"Andrew Walz calls himself a ""proven business leader"" and a ""passionate advocate for students."" Walz, a Republican from Rhode Island, is running for Congress with the tagline, ""Let's make change in Washington together,"" or so his Twitter account claimed.",1.0,118,21,5,7,2,21.0,5.619047619047619,0,20.0,0.0,4.761904761904762,4.761904761904762,21,0,0,0,0,0,0,0,0,21,0,0,0,-97.0,-18.0,-1.0,-8.0,-1.0,1.0,0.11,0.0,3.33,0.0,-2.93,4.76,-13.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-23.14,-4.11,0.39,-2.54,0.32,-3.27,-0.09,-0.11,8.21,0.0,0.59,1.03,-2.11,-0.46,-0.04,0.0,0.21,0.0,-0.18,0.0,0.07,-2.11,0.0,0.0,-0.18
14,New federal funding has been announced for researchers at B.C. universities to help with a global COVID-19 response. But it's not all about developing a cure.,"In the news industry, mistakes aren't taken lightly as viewers trust journalists to relay the day's news accurately. But for Justin Hinton, a reporter with CNN affiliate WLOS, his latest blooper had even his bosses laughing.",1.0,133,26,6,7,5,6.75,5.115384615384615,0,16.666666666666664,0.0,3.8461538461538463,0.0,24,0,0,1,0,0,0,0,0,24,0,0,0,-56.0,-10.0,0.0,-8.0,2.0,-11.25,-0.13,0.0,16.67,0.0,-1.71,-2.78,-6.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,-6.0,0.0,0.0,-2.0,-24.28,-4.33,0.44,-2.83,0.49,-4.25,-0.08,-0.11,8.18,0.0,0.71,0.76,-2.21,-0.46,-0.04,0.06,0.15,0.0,-0.21,0.0,0.07,-2.21,0.0,0.0,-0.21
15,"Detention camps housing hundreds of thousands, perhaps over one million ethnic Uighurs, in western China are nothing more than vocational training centres, the country’s ambassador to Canada insisted on Wednesday.","President Donald Trump's 2020 campaign on Wednesday escalated its feud with the news media to new heights, filing a libel lawsuit against The New York Times in which it alleged the newspaper ""knowingly published false and defamatory statements"" in a March 201…",1.0,184,30,3,15,2,30.0,6.133333333333334,0,33.33333333333333,0.0,0.0,0.0,30,0,0,0,2,0,0,0,0,30,0,0,0,-35.0,-12.0,-1.0,-2.0,1.0,-12.0,0.92,0.0,33.33,0.0,0.0,-4.76,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-6.0,0.0,0.0,-2.0,-22.09,-4.28,0.29,-2.59,0.46,-3.66,-0.02,-0.11,9.2,0.0,0.58,0.52,-1.92,-0.46,-0.04,0.05,0.22,0.0,-0.24,0.0,0.06,-1.92,0.0,0.0,-0.24
16,All students between Grades 4 and 12 at the Ottawa-Carleton District School Board received an email containing racist language from a fake account on Monday.,"How do you follow up charging $120,000 for a banana duct-taped to a wall? Well, try this.",1.0,133,25,2,10,2,25.0,5.32,0,0.0,0.0,0.0,8.0,25,0,0,0,2,0,0,0,0,25,0,0,0,60.0,8.0,-2.0,9.0,0.0,16.5,1.03,-1.0,0.0,0.0,0.0,8.0,10.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,-23.16,-4.52,0.11,-2.67,0.42,-3.44,-0.01,-0.11,8.13,0.0,0.46,0.79,-1.96,-0.46,-0.04,0.05,0.29,0.0,-0.27,0.0,0.06,-1.96,0.0,0.0,-0.27
17,Some unemployed Calgarians say they're tired of wasting time and energy dodging fraudsters trying to scam them out of money or personal data. And one woman says she's found a way to work around the problem — even if it means it will take her longer to find a …,"The time has come to wrap yourself in the warm, gooey embrace of cheese, settle into a heavenly array of toppings, and chomp down on some comforting crust. It's National Pizza Day.",1.0,211,50,15,11,2,25.0,4.22,0,0.0,0.0,2.0,10.0,41,0,0,0,1,0,5,0,0,41,0,0,5,62.0,18.0,9.0,0.0,-1.0,9.0,-0.44,0.0,0.0,0.0,-7.38,10.0,11.0,0.0,0.0,-1.0,1.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,5.0,-19.77,-3.35,0.66,-2.69,0.39,-3.23,-0.06,-0.11,7.18,0.0,0.46,1.13,-1.11,-0.46,-0.04,0.04,0.29,0.0,-0.01,0.0,0.06,-1.11,0.0,0.0,-0.01
18,"According to police, over the past four years Calgarians have lost more than $4 million to romance scammers — and that's just the reported cases.","President Donald Trump suggested his supporters in South Carolina cast their primary ballots for Vermont Sen. Bernie Sanders during his rally Friday, the second straight Democratic primary in which he's suggested his supporters get involved.",1.0,121,25,5,6,2,25.0,4.84,0,0.0,0.0,0.0,4.0,21,0,0,0,3,0,0,0,0,21,0,0,0,-86.0,-10.0,-1.0,-9.0,-1.0,7.5,-1.07,0.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,0.0,-3.0,0.0,0.0,-4.0,-21.48,-3.62,0.63,-2.96,0.37,-3.05,-0.07,-0.11,6.33,0.0,0.36,1.13,-1.4,-0.46,-0.04,0.03,0.39,0.0,-0.05,0.0,0.05,-1.4,0.0,0.0,-0.05
19,CBC Calgary joins the Create Space in the Calgary Central Library March 2 to April 30 with eleven different stations for you to create and connect with your public broadcaster like never before. Check out the stations here.,"President Donald Trump spent his week thousands of miles from Washington, holding back-to-back rallies in Arizona and Colorado in a trip that will culminate with one more in Las Vegas the day before Saturday's Democratic caucuses.",1.0,186,38,4,11,3,19.0,4.894736842105263,0,0.0,0.0,2.631578947368421,0.0,27,0,0,1,2,0,2,0,0,27,0,0,2,-9.0,2.0,0.0,-5.0,1.0,-17.0,-0.52,0.0,0.0,0.0,2.63,0.0,-6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-19.76,-3.21,0.56,-2.96,0.39,-3.19,-0.08,-0.11,5.57,0.0,0.4,0.92,-1.36,-0.46,-0.04,0.08,0.44,0.0,0.02,0.0,0.05,-1.36,0.0,0.0,0.02
20,A major Canadian tobacco company has come under fire for a national ad campaign that appears to downplay the risks of vaping and accuse the media and anti-tobacco groups of intentionally spreading false information.,"Dean Obeidallah writes that President Trump's Tweets on the coronavirus only serve to spread misinformation that could endanger the public. Rather than provide resources which would better prepare Americans for a potential public health crisis, the President …",1.0,182,34,6,9,2,34.0,5.352941176470588,0,0.0,0.0,0.0,8.823529411764707,28,0,0,0,0,0,0,0,0,28,0,0,0,-41.0,-4.0,-3.0,-5.0,0.0,15.0,-0.52,0.0,0.0,0.0,-2.63,3.56,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-18.4,-3.04,0.58,-3.06,0.37,-2.6,-0.07,-0.11,4.88,0.0,0.31,1.15,-1.27,-0.46,-0.04,0.07,0.38,0.0,-0.01,0.0,0.05,-1.27,0.0,0.0,-0.01
21,"Toilet paper hoarding is an innocuous response to the ongoing COVID-19 outbreak. Tim Caulfield is more concerned about the so-called cures, treatments and prevention methods being circulated by agencies using the opportunity for personal gain.","President Donald Trump's trusted method for winning his battles -- flinging disinformation, alternative facts and biting attacks at his enemies -- is being exposed by coronavirus, a rare force that is impervious to political pressure.",1.0,209,35,5,15,3,17.5,5.9714285714285715,0,40.0,0.0,5.714285714285714,5.714285714285714,30,0,0,0,0,0,0,0,0,30,0,0,0,9.0,0.0,-2.0,3.0,1.0,-17.5,0.26,0.0,11.43,0.0,0.0,-2.86,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,-15.94,-2.83,0.56,-2.87,0.39,-2.81,-0.03,-0.11,6.07,0.0,0.49,1.23,-1.11,-0.46,-0.04,0.06,0.33,0.0,-0.04,0.0,0.05,-1.11,0.0,0.0,-0.04
22,The Russian track federation elected a state aircraft executive as president on Friday with the goal of getting the country's national team reinstated in time for the Tokyo Olympics.,"What if your membership in a Facebook health group you assumed was private wasn't secret? And what if marketers could easily learn your name and diagnosis? Andrea Downing, a tech project manager and breast cancer advocate, has spent the past two years trying …",1.0,154,29,3,13,2,29.0,5.310344827586207,0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,26,0,0,0,-63.0,-15.0,-5.0,-4.0,1.0,14.33,0.38,-2.0,-12.5,0.0,-2.27,-2.27,-10.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-10.0,0.0,0.0,-3.0,-16.08,-2.9,0.45,-2.79,0.37,-2.51,-0.02,-0.11,5.42,0.0,0.41,1.04,-1.13,-0.46,-0.04,0.06,0.29,0.0,-0.07,0.0,0.04,-1.13,0.0,0.0,-0.07
23,"A 73-year-old man living in a cul-de-sac near Sacramento, Calif., seemed quiet and decent to his neighbours. Little did they know, Thomas Carl Coy was a stolen alias to cover their neighbour’s true identity: John Paul Halleux, who escaped from Stony Mountain …","""Love Is Blind"" finished airing on Netflix on Feb. 27, and everyone's favorite couple Lauren Speed and Cameron Hamilton, ended up getting married.",1.0,218,43,6,17,3,14.666666666666666,5.069767441860465,0,16.666666666666664,0.0,4.651162790697675,2.3255813953488373,39,0,0,0,0,0,2,0,0,39,0,0,2,94.0,20.0,0.0,7.0,0.0,3.17,-0.32,0.0,16.67,0.0,0.3,2.33,20.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,-13.55,-2.38,0.48,-2.55,0.39,-2.83,-0.02,-0.11,5.51,0.0,0.52,0.97,-0.61,-0.46,-0.04,0.05,0.24,0.0,-0.01,0.0,0.04,-0.61,0.0,0.0,-0.01
24,"Italy's prime minister has called for calm as the coronavirus spreads throughout Italy while lockdowns, closures and misinformation provokes panic among the public.","President Donald Trump made 31 false claims last week and 55 the week before, including 22 at a campaign rally in Des Moines, Iowa, in late January and 13 in an official speech at a community college in Charlotte, North Carolina, in early February.",1.0,142,23,4,10,2,23.0,6.173913043478261,0,0.0,0.0,4.3478260869565215,4.3478260869565215,21,0,0,0,0,0,0,0,0,21,0,0,0,-63.0,-21.0,2.0,-9.0,0.0,-21.0,1.51,0.0,0.0,0.0,4.35,2.08,-10.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-14.25,-2.7,0.43,-2.6,0.37,-2.79,0.02,-0.11,4.93,0.0,0.62,0.99,-0.85,-0.46,-0.04,0.05,0.21,0.0,-0.04,0.0,0.04,-0.85,0.0,0.0,-0.04
25,"Dozens of Facebook groups totaling hundreds of thousands of members have become a haven for conspiracy theories, medical equipment promotion and unproven cures.","President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",1.0,138,23,3,12,2,23.0,6.0,0,0.0,0.0,0.0,8.695652173913043,20,0,0,0,0,0,0,0,0,20,0,0,0,-78.0,-15.0,-3.0,-3.0,0.0,-15.0,0.32,0.0,0.0,0.0,0.0,3.43,-13.0,0.0,0.0,0.0,-3.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-15.06,-3.0,0.34,-2.58,0.35,-2.75,0.05,-0.11,4.4,0.0,0.54,1.17,-1.11,-0.46,-0.04,0.04,0.17,0.0,-0.06,0.0,0.04,-1.11,0.0,0.0,-0.06
26,President Donald Trump on Friday defended Health and Human Services Secretary Alex Azar as he faces mounting criticism for his response to the deadly coronavirus outbreak.,Government records reveal for the first time the criteria by which Uyghurs are judged and detained in mass internment camps,1.0,146,26,3,14,2,26.0,5.615384615384615,0,0.0,0.0,0.0,11.538461538461538,26,0,0,0,0,0,2,0,0,26,0,0,2,42.0,6.0,0.0,5.0,1.0,6.0,0.42,0.0,-33.33,0.0,0.0,11.54,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,-15.51,-3.17,0.26,-2.48,0.34,-2.6,0.07,-0.11,3.91,0.0,0.46,1.44,-1.13,-0.46,-0.04,0.04,0.14,0.0,-0.01,0.0,0.04,-1.13,0.0,0.0,-0.01
27,"Mark Zuckerberg shifted Facebook's focus to groups in 2017, and users are now engaging with more content from groups as part of the social network's shift toward meaningful communities.","As health officials in a growing number of countries fight to slow the spread of the novel coronavirus, they're also working to stem a secondary issue that the World Health Organization is calling an ""infodemic.""",1.0,157,29,3,12,2,29.0,5.413793103448276,0,33.33333333333333,0.0,6.896551724137931,0.0,27,0,0,0,1,0,0,0,0,27,0,0,0,-21.0,-6.0,-5.0,2.0,0.0,11.0,0.33,0.0,20.83,0.0,6.9,-5.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.54,-3.21,0.18,-2.46,0.32,-2.36,0.07,-0.11,4.64,0.0,0.64,1.28,-1.11,-0.46,-0.04,0.04,0.14,0.0,-0.04,0.0,0.04,-1.11,0.0,0.0,-0.04
