,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,The hereditary chiefs of the Wet'suwet'en are set to meet for a second day with senior federal and provincial ministers in northwestern B.C. on Friday as they try to break an impasse in a pipeline dispute that has sparked countrywide demonstrations for weeks.,"When David Wilk, a lawyer in Williamsport, Pennsylvania, got a call from a woman looking to sue Amazon, little did he know it would become the most high-profile case of his career.",1.0,217,43,7,11,4,14.666666666666666,5.046511627906977,0,14.285714285714285,0.0,0.0,6.976744186046512,35,0,0,0,0,0,0,0,0,35,0,0,0,68.0,11.0,0.0,1.0,2.0,-17.33,0.39,0.0,14.29,0.0,0.0,3.85,6.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,6.0,0.0,0.0,-3.0,32.28,5.44,0.89,1.24,1.37,-11.31,0.12,-0.02,1.99,0.0,-1.33,1.01,4.23,0.09,-0.03,-0.02,-0.31,-0.02,0.24,-0.05,-0.01,4.23,0.0,-0.03,0.24
11,Amy Klobuchar and Pete Buttigieg united behind Joe Biden's presidential bid on Monday as the Democratic Party's moderate wing scrambled to boost the former vice president just hours before voting began across a series of high-stakes Super Tuesday states.,"The public charge rule, which goes into effect Monday, is a major step in the construction of what's known as Trump's ""invisible wall,"" a methodical overhaul of policies that's dramatically changing who can immigrate legally to the United States.",1.0,216,39,5,18,2,39.0,5.538461538461538,0,0.0,0.0,2.564102564102564,5.128205128205128,37,0,0,0,0,0,0,0,0,37,0,0,0,8.0,0.0,-3.0,6.0,0.0,0.0,0.21,0.0,-12.5,0.0,2.56,2.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.45,5.5,0.79,1.57,1.26,-9.49,0.14,-0.02,1.01,0.0,-1.15,1.11,4.65,0.08,-0.03,-0.03,-0.32,-0.02,0.16,-0.05,-0.01,4.65,0.0,-0.03,0.16
12,It is day four of the RCMP's enforcement of an injunction order in northern B.C. to ensure that Coastal Gaslink and its contractors can resume work in a disputed area of the pipeline route in the traditional territory of the Wet'suwet'en nation.,"Now that the Democratic primary has been functionally narrowed to former Vice President Joe Biden and Sen. Bernie Sanders, with Donald Trump waiting in the wings to contend with one of them, there is one prediction about the coming election we can make with a…",1.0,204,42,4,16,4,14.333333333333334,4.857142857142857,0,25.0,0.0,2.380952380952381,2.380952380952381,31,0,0,0,1,0,1,0,0,31,0,0,1,-12.0,-3.0,-5.0,2.0,2.0,-8.17,0.06,0.0,2.78,0.0,2.38,0.16,-4.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-4.0,0.0,-1.0,1.0,33.51,5.77,0.63,1.7,1.32,-9.84,0.11,-0.02,2.1,0.0,-1.01,0.98,4.54,0.08,-0.03,-0.03,-0.25,-0.02,0.16,-0.05,-0.01,4.54,0.0,-0.03,0.16
13,The Supreme Court of Canada has decided to hear two cases launched by civil rights groups challenging federal policies on the use of solitary confinement in prisons.,"In back-to-back appearances at CNN town halls Thursday night in Nevada, former Vice President Joe Biden and Massachusetts Sen. Elizabeth Warren rooted themselves in bread-and-butter Democratic issues. They spoke to the economic challenges of the middle class …",1.0,139,27,5,10,2,27.0,5.148148148148148,0,0.0,0.0,0.0,3.7037037037037033,25,0,0,0,1,0,0,0,0,25,0,0,0,-84.0,-11.0,3.0,-9.0,-1.0,14.33,-0.72,0.0,0.0,0.0,0.0,1.07,-9.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,28.92,4.94,0.57,1.38,1.22,-9.24,0.1,-0.02,1.24,0.0,-1.07,0.96,4.02,0.07,-0.03,-0.04,-0.19,-0.02,0.1,-0.05,-0.01,4.02,0.0,-0.03,0.1
14,"A proposed class action lawsuit has been filed in B.C. Supreme Court which, if successful, could mean every ICBC-insured motorist and crash victim will be in line for a share of almost $1 billion.",Take a look at 34 photos of the week from February 28 through March 5.,1.0,163,34,8,11,4,11.666666666666666,4.794117647058823,0,25.0,0.0,2.941176470588235,2.941176470588235,32,0,0,0,2,0,0,0,0,32,0,0,0,107.0,19.0,7.0,6.0,2.0,-3.33,1.06,0.0,25.0,0.0,2.94,2.94,17.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,26.55,4.68,0.71,1.17,1.28,-9.74,0.07,-0.02,2.17,0.0,-0.92,0.89,4.03,0.07,-0.03,-0.04,-0.07,-0.02,0.04,-0.05,-0.01,4.03,0.0,-0.03,0.04
15,RCMP have begun their enforcement of a B.C. Supreme Court injunction in the traditional territory of the Wet'suwet'en Nation at the fourth site along a forest service road that Coastal Gaslink and its contractors have been prevented from accessing for weeks.,"In their botched handling of the tragic death of Li Wenliang, the Chinese doctor who sounded the alarm on the Wuhan coronavirus, authorities in Beijing seem to want it both ways, writes Michael Bociurkiw.",1.0,218,41,6,16,4,14.0,5.317073170731708,0,16.666666666666664,0.0,0.0,0.0,32,0,0,0,0,0,2,0,0,32,0,0,2,47.0,7.0,2.0,3.0,2.0,-20.0,0.29,0.0,16.67,0.0,0.0,-8.82,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,27.91,4.89,0.71,1.3,1.32,-10.03,0.07,-0.02,2.46,0.0,-0.97,0.65,4.04,0.06,-0.03,-0.05,-0.09,-0.02,0.12,-0.05,-0.01,4.04,0.0,-0.03,0.12
16,A video showing some tense moments of the RCMP injunction enforcement at a Wet'suwet'en checkpoint last Friday is circulating online.,"Like any institution, monarchies must adapt to remain relevant and in place.",1.0,114,20,3,9,2,20.0,5.7,0,33.33333333333333,0.0,0.0,5.0,20,0,0,1,0,0,0,0,0,20,0,0,0,49.0,8.0,0.0,6.0,0.0,8.0,0.28,0.0,33.33,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.99,3.84,0.53,1.0,1.25,-9.94,0.1,-0.02,3.7,0.0,-1.02,0.73,3.35,0.06,-0.03,0.01,-0.11,-0.02,0.06,-0.05,-0.01,3.35,0.0,-0.03,0.06
17,It is day four of the RCMP's enforcement of an injunction order in northern B.C. to ensure that Coastal Gaslink and its contractors can resume work in a disputed area of the pipeline route in the traditional territory of the Wet'suwet'en nation.,"The Supreme Court said Monday it will not take up an appeal from death row inmate Rodney Reed, who is challenging his sentence based in part on the fact that Texas relied on evidence that was later proven to be scientifically invalid.",1.0,204,42,4,16,4,14.333333333333334,4.857142857142857,0,25.0,0.0,2.380952380952381,2.380952380952381,31,0,0,0,1,0,1,0,0,31,0,0,1,11.0,0.0,-6.0,2.0,2.0,-27.67,0.26,0.0,-5.0,0.0,-2.38,-4.76,-7.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,23.61,4.14,0.43,1.13,1.29,-10.17,0.08,-0.02,4.34,0.0,-0.93,0.66,3.34,0.06,-0.03,0.0,-0.07,-0.02,0.07,-0.05,-0.01,3.34,0.0,-0.03,0.07
18,Northern leaders are responding to the decision from Vancouver-based Teck Resources Ltd. to withdraw its application for its Frontier oilsands project in northern Alberta.,"India's Supreme Court ruled on Monday in favor of equal rights in the armed forces, ordering the government to grant permanent commission and command positions to women officers on par with men.",1.0,148,24,3,11,3,12.0,6.166666666666667,0,33.33333333333333,0.0,0.0,0.0,20,0,0,0,0,0,2,0,0,20,0,0,2,-15.0,-8.0,0.0,-4.0,1.0,-20.0,1.07,0.0,33.33,0.0,-3.12,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-4.0,0.0,0.0,2.0,21.23,3.45,0.29,0.98,1.27,-10.49,0.13,-0.02,5.35,0.0,-0.97,0.47,2.76,0.05,-0.03,-0.0,-0.08,-0.02,0.13,-0.05,-0.01,2.76,0.0,-0.03,0.13
19,"How a pan-northern push for local control of hunting, fishing and whaling is challenging the Western approach to saving species at risk.","British backpacker Grace Millane was strangled to death, crammed into a suitcase and buried in woodland after a Tinder date in New Zealand. Her attacker claimed she died in an ""sex game gone wrong,"" amid a rise in what's become known as the ""50 Shades"" defens…",1.0,115,22,3,8,2,22.0,5.2272727272727275,0,33.33333333333333,0.0,0.0,9.090909090909092,22,0,0,0,0,0,0,0,0,22,0,0,0,-100.0,-24.0,-6.0,-8.0,0.0,-1.0,0.55,0.0,22.22,0.0,0.0,2.57,-17.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-17.0,0.0,0.0,-1.0,17.43,2.73,0.16,0.69,1.21,-10.29,0.12,-0.02,6.25,0.0,-1.01,0.75,2.33,0.05,-0.03,-0.01,-0.1,-0.02,0.09,-0.05,-0.01,2.33,0.0,-0.03,0.09
20,RCMP have begun their enforcement of a B.C. Supreme Court injunction in the traditional territory of the Wet'suwet'en Nation at the fourth site along a forest service road that Coastal Gaslink and its contractors have been prevented from accessing for weeks.,"Sen. Chuck Schumer did cross a line with a statement he delivered vociferously at a rally outside the Supreme Court (and he has apologized), but the rebuke from Chief Justice Roberts opened the gates to feigned outrage by Mitch McConnell, the President and hi…",1.0,218,41,6,16,4,14.0,5.317073170731708,0,16.666666666666664,0.0,0.0,0.0,32,0,0,0,0,0,2,0,0,32,0,0,2,1.0,-3.0,-1.0,-2.0,2.0,-8.0,0.39,0.0,16.67,0.0,0.0,-6.82,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,18.9,2.98,0.19,0.81,1.25,-10.49,0.12,-0.02,6.28,0.0,-1.05,0.57,2.42,0.05,-0.03,-0.01,-0.11,-0.02,0.14,-0.05,-0.01,2.42,0.0,-0.03,0.14
21,Delgamuukw vs. British Columbia underscores First Nations' authority over their land,"The Supreme Court ruled Tuesday against an unauthorized immigrant in Kansas, holding that a state could convict him of identity theft without interfering with federal immigration law.",1.0,74,11,1,7,2,5.5,6.7272727272727275,0,0.0,0.0,0.0,0.0,11,1,0,0,0,0,1,0,0,11,0,0,1,-83.0,-16.0,-4.0,-3.0,0.0,-21.5,0.91,0.0,0.0,0.0,0.0,0.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-16.0,0.0,0.0,0.0,13.69,1.85,-0.02,0.51,1.19,-11.05,0.19,-0.02,5.55,0.0,-1.08,0.41,1.55,0.09,-0.03,-0.02,-0.13,-0.02,0.15,-0.05,-0.01,1.55,0.0,-0.03,0.15
22,"From the steps of the B.C. legislature to Vancouver's city hall to ports, bridges, railways and streets, protests are continuing to support hereditary chiefs of the Wet'suwet'en Nation in their bid to halt construction of a natural gas pipeline in their tradi…",The future of the nation's health care system now lies in the hands of the Supreme Court.,1.0,219,42,4,19,3,14.333333333333334,5.214285714285714,0,25.0,0.0,2.380952380952381,2.380952380952381,28,0,0,0,0,0,2,0,0,28,0,0,2,146.0,25.0,3.0,11.0,1.0,-2.67,0.92,0.0,25.0,0.0,2.38,-3.5,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,15.24,2.17,-0.07,0.76,1.18,-11.18,0.18,-0.02,5.97,0.0,-1.01,0.37,1.49,0.09,-0.03,-0.02,-0.14,-0.02,0.2,-0.05,-0.01,1.49,0.0,-0.03,0.2
23,"The federal government is refusing to turn over uncensored documents to three residential school survivors who need the files to determine whether they should seek to reopen their compensation cases, according to their lawyer.",The US government asked a federal appeals court late Tuesday to allow a controversial asylum policy to remain in effect for at least a week while it seeks a Supreme Court review of the case.,1.0,193,34,9,8,2,34.0,5.676470588235294,0,11.11111111111111,0.0,0.0,2.941176470588235,27,0,0,0,1,0,2,0,0,27,0,0,2,37.0,-1.0,5.0,-5.0,0.0,-1.0,1.22,0.0,11.11,0.0,0.0,0.08,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,15.57,2.12,0.09,0.53,1.14,-10.49,0.2,-0.02,5.77,0.0,-1.04,0.35,1.4,0.08,-0.03,-0.03,-0.11,-0.02,0.24,-0.05,-0.01,1.4,0.0,-0.03,0.24
24,A group of HIV/AIDS organizations is hoping to establish a new legal precedent that would keep people with HIV from facing criminal charges for non-disclosure if they use a condom during sex.,The Supreme Court agreed Monday to hear an appeal by a Catholic foster agency that argues it's in danger of losing its government contract because it refuses to recruit or certify same sex couples as potential foster parents.,1.0,160,32,7,9,2,32.0,5.0,0,14.285714285714285,0.0,0.0,3.125,30,0,0,0,0,0,0,0,0,30,0,0,0,-28.0,-6.0,-1.0,-5.0,0.0,-6.0,0.05,0.0,14.29,0.0,-2.63,-4.77,-4.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-4.0,0.0,0.0,-2.0,14.56,2.0,0.15,0.36,1.09,-9.92,0.18,-0.02,5.72,0.0,-1.07,0.34,1.43,0.08,-0.03,-0.03,-0.12,-0.02,0.2,-0.05,-0.01,1.43,0.0,-0.03,0.2
25,"The family of an Iranian graduate student at the University of Alberta who died when Iran shot down a commercial jet in January is now living in Edmonton, alleging they were forced to flee threats from Iranian authorities.",Chief Justice John Roberts issued a rare statement rebuking Chuck Schumer for comments the Senate minority leader made about Justices Brett Kavanaugh and Neil Gorsuch outside the Supreme Court on Wednesday.,1.0,185,38,8,11,2,38.0,4.868421052631579,0,25.0,0.0,0.0,7.894736842105263,32,0,0,0,0,0,0,0,0,32,0,0,0,9.0,7.0,5.0,-7.0,0.0,7.0,-0.81,0.0,25.0,0.0,0.0,7.89,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.59,2.12,0.25,0.28,1.05,-9.17,0.16,-0.02,6.08,0.0,-1.09,0.52,1.54,0.08,-0.03,-0.03,-0.13,-0.02,0.16,-0.05,-0.01,1.54,0.0,-0.03,0.16
26,Judge Napolitano: Schumer's threat toward Supreme Court justices 'very dangerous' Fox News Schumer accused of threatening Kavanaugh and Gorsuch during rally CNN Chief Justice Roberts issues rare rebuke to Schumer's 'dangerous' and 'irresponsible' comments; Tr…,"The Trump administration filed an emergency petition with the Supreme Court Friday, asking the justices to allow the controversial ""Remain in Mexico"" asylum policy to remain in effect pending appeal.",1.0,226,35,4,21,1,35.0,6.457142857142857,0,0.0,0.0,0.0,14.285714285714285,31,0,0,0,0,0,0,0,0,31,0,0,0,56.0,5.0,-1.0,7.0,-1.0,5.0,0.79,0.0,0.0,0.0,-3.33,7.62,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.13,2.12,0.19,0.57,0.97,-8.59,0.21,-0.02,5.49,0.0,-1.12,0.92,1.6,0.07,-0.03,-0.04,-0.14,-0.02,0.13,-0.05,-0.01,1.6,0.0,-0.03,0.13
27,A federal appeals court on Friday temporarily halted a Trump administration policy to make asylum seekers wait in Mexico while their cases wind through U.S. immigration courts.,"The Wisconsin Appeals Court has ruled that more than 200,000 voters who were set to be purged from the state's voter rolls will officially stay registered, court documents show.",1.0,150,27,4,13,4,9.333333333333334,5.555555555555555,0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,1.0,-2.0,-6.0,4.0,2.0,-19.67,0.42,0.0,-20.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,14.85,1.83,0.14,0.56,1.01,-8.96,0.21,-0.02,4.94,0.0,-1.14,0.78,1.52,0.07,-0.03,-0.04,-0.15,-0.02,0.13,-0.05,-0.01,1.52,0.0,-0.03,0.13
