,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Regina police say they were trying to ""stay on top of"" a 25-year-old Regina man now accused of three homicides within three months.",Third runner dies after a truck hit members of an Oklahoma high school track team CNN 3rd teen cross-country runner dies after driver plows into high school team NBCNews.com Sources: Prayers for Kolby and Moore War Run: Third Moore student dies following auto…,1.0,109,23,5,7,2,23.0,4.739130434782608,0,20.0,0.0,4.3478260869565215,0.0,19,0,0,0,2,0,0,0,0,19,0,0,0,-109.0,-20.0,2.0,-19.0,0.0,1.0,-0.33,0.0,20.0,0.0,4.35,-6.98,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,3.43,-1.37,0.51,-1.48,0.14,-2.22,0.32,-0.04,0.38,0.0,0.33,2.17,0.14,0.0,0.15,0.0,-0.09,-0.07,0.0,-0.01,0.0,0.14,0.0,0.01,0.0
11,"Traditional chiefs of the Wet'suwet'en First Nation have arrived in Kahnawake, Que., as they continue their tour of Mohawk communities in eastern Canada where rail blockades in solidarity with their cause have been erected.","Julian Assange put the lives of sources and informants in ""immediate"" danger, lawyers for the US government told a London court on Monday as the WikiLeaks founder's extradition hearing began.",1.0,190,34,6,14,3,17.5,5.588235294117647,0,16.666666666666664,0.0,2.941176470588235,2.941176470588235,25,0,1,0,0,0,2,0,0,25,0,0,2,28.0,4.0,3.0,-1.0,1.0,-12.5,0.19,0.0,16.67,0.0,2.94,-0.39,-2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,4.28,-1.25,0.46,-1.24,0.21,-2.93,0.32,-0.04,0.56,0.0,0.43,1.95,-0.12,0.0,0.22,-0.01,-0.13,-0.07,0.11,-0.01,0.0,-0.12,0.0,0.0,0.11
12,The ball is in the RCMP's court now that a police watchdog agency has completed its probe into how the Mounties investigated the August 2016 shooting of Colten Boushie and made recommendations to the force.,"In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",1.0,172,35,5,14,2,35.0,4.914285714285715,0,20.0,0.0,2.857142857142857,0.0,31,0,0,0,1,0,1,0,0,31,0,0,1,9.0,7.0,-1.0,6.0,-1.0,21.0,-0.91,0.0,-30.0,0.0,2.86,-3.57,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,3.62,-1.07,0.34,-1.04,0.19,-2.18,0.27,-0.04,0.96,0.0,0.52,1.54,0.11,0.0,0.2,-0.02,-0.09,-0.07,0.12,-0.01,0.0,0.11,0.0,-0.01,0.12
13,Prime Minister Justin Trudeau was in talks over the weekend with federal cabinet ministers as protesters opposed to a pipeline project in British Columbia continued to halt train service across parts of the country.,"As new cases of novel coronavirus are growing, the travel industry is feeling the impact -- with vacationers and business people debating whether or not to cancel or postpone trips, and some countries, including the US, implementing travel restrictions.",1.0,182,34,4,16,2,34.0,5.352941176470588,0,25.0,0.0,0.0,0.0,28,0,0,0,0,0,0,0,0,28,0,0,0,-33.0,-5.0,-5.0,3.0,0.0,-5.0,-0.16,0.0,2.78,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,3.77,-0.99,0.16,-0.72,0.17,-1.61,0.26,-0.04,1.67,0.0,0.39,1.18,0.1,0.0,0.19,-0.04,-0.12,-0.07,0.06,-0.01,0.0,0.1,0.0,-0.01,0.06
14,"Wuhan's health bureau announced Tuesday that Liu Zhiming, director of a hospital in the hard-hit Chinese city, is at least the seventh health worker to die of the COVID-19 disease.","Fourteen passengers from the Diamond Princess had tested positive for coronavirus before they boarded evacuation flights, the US departments of State and Health and Human Services said while the flights were en route to the Texas and California.",1.0,151,30,3,14,2,30.0,5.033333333333333,0,33.33333333333333,0.0,0.0,6.666666666666667,23,0,0,0,0,0,0,0,0,23,0,0,0,-57.0,-8.0,-2.0,-2.0,0.0,-8.0,-0.44,0.0,13.33,0.0,-2.63,6.67,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,1.83,-1.18,-0.06,-0.58,0.16,-1.38,0.23,-0.04,2.83,0.0,0.27,1.32,-0.24,0.0,0.17,-0.04,-0.15,-0.07,0.01,-0.01,0.0,-0.24,0.0,-0.02,0.01
15,"In this week's issue of our environment newsletter, we examine the concept of 'in-pipe hydro' and visualize just how many people worldwide live in cities.","Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",1.0,130,25,3,8,2,25.0,5.2,0,0.0,0.0,0.0,4.0,23,0,0,1,0,1,0,0,0,23,0,2,0,-87.0,-19.0,-6.0,-5.0,1.0,-19.0,0.27,0.0,-22.22,0.0,-2.27,1.73,-13.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-13.0,0.0,1.0,-1.0,-1.18,-1.67,-0.25,-0.83,0.15,-1.5,0.22,-0.04,1.77,0.0,0.17,1.28,-0.54,0.0,0.16,0.01,-0.17,-0.01,-0.04,-0.01,0.0,-0.54,0.0,0.11,-0.04
16,"Transport Canada says the section of Canadian Pacific Railway track marked by two recent oil train derailments in Saskatchewan was inspected by regulators three times in the last year. But it won't say what kind of ""minor non-compliances"" were found during tw…","There are already clusters of infection in several areas of the country. Financial markets are in turmoil, global travel is grinding to a halt, and many people worry about the safety of travel, work, school and meetings. Covid-19 is likely to get a lot worse …",1.0,219,42,8,17,2,21.0,5.214285714285714,0,25.0,0.0,0.0,0.0,34,0,0,0,2,0,1,0,0,34,0,0,1,4.0,-4.0,1.0,0.0,-1.0,5.67,0.54,0.0,-32.14,0.0,-2.17,-8.7,5.0,0.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.4,-1.09,-0.12,-0.52,0.14,-1.83,0.21,-0.04,2.3,0.0,0.09,1.0,-0.16,0.0,0.15,-0.0,-0.08,-0.01,-0.02,-0.01,0.0,-0.16,0.0,0.09,-0.02
17,"Public police forces are choosing not to investigate major accidents at CN and Canadian Pacific Railway, including recent crude oil train crashes and deadly derailments, a CBC News investigation into Canada’s rail system has found.","Top officials from the Democratic National Committee and Republican National Committee are monitoring the spread of the coronavirus and gauging how it could impact their respective conventions this summer, officials from both committees tell CNN.",1.0,197,35,7,20,2,35.0,5.628571428571429,0,14.285714285714285,0.0,0.0,11.428571428571429,33,0,0,0,0,0,0,0,0,33,0,0,0,-15.0,0.0,1.0,7.0,0.0,0.0,-0.43,0.0,-2.38,0.0,0.0,11.43,11.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,11.0,0.0,0.0,-2.0,2.48,-0.97,-0.07,-0.08,0.13,-1.36,0.22,-0.04,2.17,0.0,0.01,1.39,0.13,0.0,0.14,-0.01,-0.1,-0.01,-0.06,-0.01,0.0,0.13,0.0,0.08,-0.06
18,"Transport Canada still won't say what ""minor non-compliances"" were found during track inspections before the two recent oil train derailments near Guernsey, Sask.","Evelyn Yang, whose appearance on CNN last month to share her story of alleged sex assault at the hands of a former Columbia University gynecologist spurred a cascade of new accusers against the same doctor, applauded the Manhattan District Attorney's announce…",1.0,140,23,4,9,2,23.0,6.086956521739131,0,25.0,0.0,0.0,0.0,23,0,0,0,1,0,0,0,0,23,0,0,0,-80.0,-18.0,2.0,-11.0,1.0,-18.0,0.72,0.0,25.0,0.0,0.0,-2.44,-10.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-10.0,0.0,0.0,-2.0,0.44,-1.5,-0.18,-0.26,0.12,-1.56,0.25,-0.04,2.63,0.0,-0.06,1.14,-0.15,0.0,0.13,-0.02,-0.07,-0.02,-0.09,-0.01,0.0,-0.15,0.0,0.08,-0.09
19,The author of a book about the Lac-Mégantic rail disaster says the public needs to be involved as Transport Canada and railway companies contemplate their next steps.,"If there is any question whether 86-year-old Justice Ruth Bader Ginsburg, who has spent her life steeped in issues concerning women's rights, is slowing down after four bouts of cancer, it was not evident Wednesday morning in Washington.",1.0,140,27,5,9,2,27.0,5.185185185185185,0,20.0,0.0,0.0,7.4074074074074066,25,0,0,0,0,0,1,0,0,25,0,0,1,-60.0,-11.0,-3.0,-5.0,0.0,-11.0,-0.08,0.0,-17.5,0.0,0.0,2.14,-9.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-9.0,0.0,0.0,-2.0,-1.4,-1.77,-0.22,-0.43,0.11,-1.54,0.24,-0.04,2.79,0.0,-0.13,1.28,-0.29,0.0,0.12,-0.03,-0.1,-0.02,-0.08,-0.01,0.0,-0.29,0.0,0.07,-0.08
20,"Organizers say they intend to stay for a long time. They have brought in coffee and food to support the protesters, as well as extra sweaters for those who are cold.","Since Evelyn Yang told her story, nearly 40 additional people have alleged sexual misconduct by OB-GYN Robert Hadden, who avoided prison time in a 2016 plea deal.",1.0,135,31,7,6,3,15.5,4.354838709677419,0,14.285714285714285,0.0,6.451612903225806,3.225806451612903,25,0,0,0,0,0,1,0,0,25,0,0,1,-1.0,4.0,3.0,-6.0,1.0,-11.5,-0.68,0.0,14.29,0.0,6.45,-4.18,-2.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-3.3,-1.82,-0.17,-0.72,0.15,-2.07,0.19,-0.04,2.66,0.0,0.12,1.22,-0.42,0.0,0.12,-0.04,-0.12,-0.02,-0.06,-0.01,0.0,-0.42,0.0,0.06,-0.06
21,"Rates of intimate partner violence in the North are among the highest in the country, and yet there are only 14 shelters total across all three territories.","Former United States Attorney General Loretta Lynch has been hired to review Syracuse University's Department of Public Safety at the school's request following student protests over incidents of racial bias, the university chancellor said in a statement.",1.0,130,27,2,8,2,27.0,4.814814814814815,0,100.0,0.0,3.7037037037037033,0.0,20,0,0,1,2,0,0,0,0,20,0,0,0,-89.0,-10.0,-4.0,-13.0,0.0,-10.0,-1.1,0.0,83.33,0.0,3.7,-5.41,-13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-5.26,-2.05,-0.35,-0.89,0.14,-2.04,0.16,-0.04,6.44,0.0,0.23,1.01,-0.77,0.0,0.11,0.0,-0.05,-0.02,-0.09,-0.01,0.0,-0.77,0.0,0.05,-0.09
22,Canadian taxpayers will not be on the hook for Harry and Meghan's security when they cease their official royal duties after the end of March. RCMP have been protecting them since October but will stop when their status changes as of March 31.,The Supreme Court will take up one of the most explosive cases of the term Wednesday as the justices consider an abortion access law that Louisiana says is meant to increase public safety by requiring a doctor performing an abortion to get admitting privilege…,1.0,201,43,8,14,3,21.5,4.674418604651163,0,25.0,0.0,0.0,0.0,33,0,0,0,1,0,3,0,0,33,0,0,3,-16.0,-1.0,-3.0,0.0,2.0,-22.5,-0.26,0.0,15.91,0.0,0.0,-2.27,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.95,-1.57,-0.25,-0.79,0.18,-2.24,0.13,-0.04,6.63,0.0,0.16,0.81,-0.52,0.0,0.1,-0.0,-0.03,-0.03,0.01,-0.01,0.0,-0.52,0.0,0.05,0.01
23,Canada’s new air passenger regulations mandating compensation for delayed or cancelled flights are off to a bumpy start. CBC News has been flooded with emails from passengers questioning why they were denied compensation.,"She was last seen playing in her front yard after getting home from school, but her family hasn't seen her since. Now, more than 250 officers and investigators in Cayce, South Carolina, are desperately searching for 6-year-old Faye Marie Swetlik.",1.0,189,33,10,14,3,16.5,5.7272727272727275,0,30.0,0.0,0.0,9.090909090909092,33,0,0,0,0,0,0,0,0,33,0,0,0,-18.0,-7.0,2.0,2.0,0.0,-3.5,0.55,0.0,5.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.26,-1.54,-0.08,-0.7,0.21,-2.63,0.15,-0.04,7.01,0.0,0.1,1.02,-0.29,0.0,0.1,-0.01,-0.05,-0.03,-0.02,-0.01,0.0,-0.29,0.0,0.04,-0.02
24,"The RCMP denied using facial recognition technology as recently as January - before disclosing a few weeks later it had been using Clearview AI, a controversial app that has harvested billions of personal photos from social media, for months.","Waymo, the self-driving arm of Google's parent company Alphabet, announced Monday that it has raised $2.25 billion in its first external round of funding. And, it said, it expects to raise even more money as it looks to scale and expand its business.",1.0,204,39,8,12,2,39.0,5.230769230769231,0,12.5,0.0,0.0,5.128205128205128,33,0,0,1,0,0,1,0,0,33,0,0,1,-4.0,-4.0,-1.0,1.0,-2.0,24.33,0.39,0.0,12.5,0.0,0.0,5.13,0.0,0.0,0.0,1.0,-2.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-5.0,-2.02,-1.28,-0.0,-0.7,0.2,-2.1,0.14,-0.04,6.66,0.0,0.04,1.05,-0.08,0.0,0.09,0.02,-0.07,-0.03,-0.01,-0.01,0.0,-0.08,0.0,0.04,-0.01
25,"The head of the RCMP says police have been ""very patient"" so far with the Wet'suwet'en hereditary chiefs and their supporters who are opposing a pipeline in northern British Columbia.","The utility company whose gas lines killed one person, injured 22 and displaced some 50,000 Massachusetts residents in a series of fires and explosions in 2018 has agreed to plead guilty to federal charges following an investigation by the US attorney there.",1.0,154,30,5,8,2,30.0,5.133333333333334,0,40.0,0.0,3.3333333333333335,0.0,28,0,1,0,0,0,1,0,0,28,0,0,1,-63.0,-12.0,-2.0,-6.0,0.0,-12.0,-0.03,0.0,40.0,0.0,3.33,-7.14,-8.0,0.0,1.0,-1.0,-4.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-2.8,-1.38,-0.05,-0.84,0.19,-1.95,0.13,-0.04,7.4,0.0,0.12,0.88,-0.08,0.0,0.13,0.01,-0.09,-0.03,0.0,-0.01,0.0,-0.08,0.0,0.03,0.0
26,The RCMP launched an internal code of conduct this week after being alerted a post on the Facebook page of officer Jack Clay. Clay has been moved to desk duty pending the outcome of that probe.,"A South Carolina first grader was killed hours after she was abducted from her home last week, a county coroner said Tuesday.",1.0,158,36,8,14,3,18.0,4.388888888888889,0,12.5,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,31,0,0,0,54.0,14.0,3.0,5.0,1.0,-4.0,-0.34,0.0,-27.5,0.0,0.0,-4.55,11.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,11.0,0.0,0.0,-3.0,-3.38,-1.25,0.02,-0.76,0.22,-2.25,0.1,-0.04,7.06,0.0,0.06,0.72,0.03,0.0,0.12,0.01,-0.1,-0.03,-0.02,-0.01,0.0,0.03,0.0,0.03,-0.02
27,"Two families in Guysborough County, N.S., became forever bound by tragedy in 2017 after an Afghanistan veteran with a complex mental illness — and a history of conflict in his marriage — fatally shot his wife, mother, daughter and himself.","The world's largest art museum has survived monarchies, fire and wars, but concerns about the novel coronavirus have shut down the Louvre.",1.0,200,40,3,17,4,14.0,5.0,0,0.0,0.0,0.0,12.5,29,0,0,0,2,0,2,0,0,29,0,0,2,83.0,18.0,-1.0,7.0,2.0,-8.0,-0.32,0.0,0.0,0.0,0.0,7.95,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,-2.41,-0.99,-0.09,-0.58,0.28,-2.68,0.09,-0.04,6.3,0.0,0.01,1.02,0.07,0.0,0.12,0.0,-0.05,-0.03,0.02,-0.01,0.0,0.07,0.0,0.02,0.02
