,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
11,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","With the Tokyo 2020 Olympics fast approaching, the number of foreign visitors coming to Japan is expected to soar. Engrish/Japanglish is still a fact of life though, leaving plenty of room for meanings and moods to be lost in translation.",1.0,169,28,8,8,2,28.0,6.035714285714286,0,12.5,0.0,3.571428571428571,7.142857142857142,26,0,1,1,0,0,1,0,0,26,0,0,1,-30.0,-12.0,0.0,-6.0,-1.0,8.0,1.06,0.0,-25.0,0.0,1.07,4.64,-4.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,-17.78,-4.95,0.63,-2.45,0.34,-5.07,0.27,-0.01,5.67,0.0,-0.68,0.92,-3.07,0.0,0.12,-0.05,-0.38,-0.12,-0.03,-0.01,0.0,-3.07,-0.12,-0.03,-0.03
12,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","Before getting into what Naomi Campbell has to say, it is impossible to ignore what Naomi Campbell projects: A kind of surreal, cyborg beauty. She is what I imagine a 3D printout of what a perfect otherworldly woman would look like.",1.0,169,28,8,8,2,28.0,6.035714285714286,0,12.5,0.0,3.571428571428571,7.142857142857142,26,0,1,1,0,0,1,0,0,26,0,0,1,-23.0,-13.0,-1.0,-2.0,-1.0,7.5,1.35,0.0,-9.72,0.0,-6.18,2.26,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-16.19,-4.92,0.76,-2.53,0.29,-4.41,0.32,-0.01,5.13,0.0,-0.53,1.15,-2.93,0.0,0.18,0.02,-0.4,-0.12,0.01,-0.01,0.0,-2.93,-0.12,-0.04,0.01
13,Critics say a lack of widespread testing for COVID-19 in the United States is the biggest failure in the Trump administration's handling of the outbreak. Quick and efficient tests are still not being done in large numbers across the country and many potential…,Take a moment to cherish your plants and appreciate the animals you see around you.,1.0,218,43,6,15,2,21.5,5.069767441860465,0,33.33333333333333,0.0,2.3255813953488373,6.976744186046512,31,0,0,1,0,0,0,0,0,31,0,0,0,149.0,28.0,2.0,12.0,0.0,6.5,0.47,0.0,33.33,0.0,-11.01,6.98,16.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,16.0,0.0,0.0,-2.0,-11.33,-3.83,0.73,-2.1,0.26,-4.31,0.29,-0.01,6.15,0.0,-0.49,1.34,-2.46,0.0,0.16,0.07,-0.41,-0.12,-0.02,-0.01,0.0,-2.46,-0.12,-0.04,-0.02
14,"For Steven Del Duca, winning the Ontario Liberal leadership was the easy job. Now he faces the far more difficult tasks of rebuilding his third-place party, giving Ontarians a compelling reason to vote Liberal, and taking on incumbent Premier Doug Ford.","Donald Trump's biggest rally might not be in a red state, or even in the United States. It's likely to be inside a cricket stadium in Gujarat state, in western India, packed as promised by the President's loyal counterpart.",1.0,213,41,7,15,3,20.5,5.195121951219512,0,14.285714285714285,0.0,4.878048780487805,2.4390243902439024,38,0,1,0,0,0,2,0,0,38,0,0,2,28.0,2.0,1.0,2.0,0.0,1.0,0.45,0.0,-19.05,0.0,-0.25,2.44,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,-7.45,-3.01,0.78,-1.73,0.29,-4.29,0.27,-0.01,5.77,0.0,-0.28,1.2,-1.58,0.0,0.22,0.05,-0.42,-0.12,0.08,-0.01,0.0,-1.58,-0.12,-0.05,0.08
15,"People should feel comfortable reaching out for help with mental health issues, says farmer who is pushing back against those who've told him he should just suck it up.","The Chinese government has challenged the authenticity of leaked detention center records from the Western region of Xinjiang, in its most comprehensive statement yet on the high-profile release.",1.0,140,29,10,5,2,29.0,4.827586206896552,0,10.0,0.0,3.4482758620689653,6.896551724137931,27,0,0,0,0,0,3,0,0,27,0,0,3,-28.0,1.0,8.0,-4.0,0.0,1.0,-1.17,0.0,10.0,0.0,-0.12,6.9,4.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,-8.61,-3.05,1.0,-2.03,0.26,-3.74,0.24,-0.01,5.16,0.0,-0.19,1.35,-1.5,0.0,0.2,0.04,-0.43,-0.12,0.24,-0.01,0.0,-1.5,-0.12,-0.05,0.24
16,MPs are being asked to make some important choices about the decade-long renovation of the Centre Block of Parliament Hill — choices that could have a significant impact on how Canadians experience the nation's capital. But experts with knowledge of the proje…,"Russia's influence campaign is driven by a desire to ""watch us tear ourselves apart,"" a senior FBI official said Monday, comments that come after details of a classified briefing to lawmakers became public in news reports, including a claim by the intelligenc…",1.0,219,42,7,16,2,21.0,5.214285714285714,0,14.285714285714285,0.0,4.761904761904762,0.0,33,0,0,1,0,0,0,0,0,33,0,0,0,0.0,0.0,-1.0,1.0,1.0,-21.0,0.0,0.0,1.79,0.0,4.76,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-4.99,-2.32,1.02,-1.65,0.23,-3.73,0.23,-0.01,4.88,0.0,-0.03,1.08,-1.08,0.0,0.18,0.08,-0.43,-0.12,0.2,-0.01,0.0,-1.08,-0.12,-0.05,0.2
17,"In this week's issue of our environment newsletter, we examine the concept of 'in-pipe hydro' and visualize just how many people worldwide live in cities.","Concerns are growing in Japan that the number of coronavirus cases could be higher than reported, with experts questioning the country's approach to testing as infection rates continue to climb.",1.0,130,25,3,8,2,25.0,5.2,0,0.0,0.0,0.0,4.0,23,0,0,1,0,1,0,0,0,23,0,2,0,-35.0,-5.0,-6.0,-2.0,0.0,-5.0,-0.3,0.0,-22.22,0.0,0.0,0.67,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,2.0,0.0,-6.72,-2.61,0.82,-1.75,0.2,-3.49,0.22,-0.01,3.84,0.0,-0.16,1.06,-1.26,0.0,0.17,0.12,-0.44,-0.07,0.16,-0.01,0.0,-1.26,-0.12,0.05,0.16
18,"Israel goes to the polls on March 2, the third time in a year. Many countries have tracked Israel's lengthy political crisis, but it has particular resonance in France, home to the largest Jewish community in Europe, Don Murray writes.","Over the past year, a handful of surprising auction house press releases have graced my inbox. ""Sotheby's Partners with The Strokes' Fabrizio Moretti For Special Old Masters Exhibition & Auction,"" one proclaimed, while another proudly boasted: ""Christie's to …",1.0,196,40,5,15,3,20.0,4.9,0,0.0,0.0,0.0,5.0,32,0,0,0,1,0,1,0,0,32,0,0,1,-26.0,1.0,0.0,-3.0,1.0,0.5,-0.79,0.0,0.0,0.0,0.0,5.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.0,-1.0,0.0,1.0,-4.8,-2.09,0.75,-1.48,0.23,-3.54,0.2,-0.01,2.91,0.0,-0.27,1.1,-0.95,0.0,0.16,0.1,-0.39,-0.07,0.18,-0.01,0.0,-0.95,-0.12,0.05,0.18
19,"While WHO has said the risk of COVID-19 spreading worldwide is now ""very high"", officials have suggested that efforts to combat the virus are still in the containment phase. But some medical experts believe that the containment stage has long since passed and…","Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",1.0,218,43,11,13,2,21.5,5.069767441860465,0,18.181818181818183,0.0,0.0,4.651162790697675,33,0,0,1,0,0,0,0,0,33,0,0,0,1.0,-1.0,2.0,0.0,1.0,-22.5,0.14,0.0,-4.04,0.0,-2.27,2.38,-3.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-3.0,0.0,-1.0,-1.0,-1.96,-1.46,0.98,-1.33,0.21,-3.52,0.19,-0.01,2.98,0.0,-0.37,1.12,-0.62,0.0,0.15,0.14,-0.4,-0.07,0.15,-0.01,0.0,-0.62,-0.12,0.04,0.15
20,"In this week's issue of our environment newsletter, we try a week of zero-waste grocery shopping and look at how climate change is likely to affect the farmable parts of Canada.","Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,147,31,3,12,2,31.0,4.741935483870968,0,33.33333333333333,0.0,0.0,3.225806451612903,28,0,0,0,0,1,0,0,0,28,0,2,0,-30.0,3.0,-2.0,0.0,0.0,3.0,-1.58,0.0,33.33,0.0,0.0,-3.92,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,-2.78,-1.47,0.81,-1.24,0.18,-3.04,0.16,-0.01,3.76,0.0,-0.46,1.06,-0.55,0.0,0.14,0.12,-0.41,-0.03,0.12,-0.01,0.0,-0.55,-0.12,0.13,0.12
21,The 'Junior Astronaut Program' provides STEM and skills training for hopeful space cadets.,"After Joe Biden's stunning comeback on Super Tuesday, the Democratic Party is once again facing the nightmare of 2016: a collision course between its establishment candidate and Bernie Sanders that could leave the party fractured and weakened come November.",1.0,78,13,2,6,2,13.0,6.0,0,0.0,0.0,7.6923076923076925,0.0,13,0,0,0,0,0,0,0,0,13,0,0,0,-141.0,-26.0,-4.0,-10.0,0.0,-26.0,0.38,0.0,-16.67,0.0,5.13,-2.56,-21.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-21.0,0.0,0.0,-1.0,-6.66,-2.29,0.6,-1.44,0.16,-3.42,0.19,-0.01,2.96,0.0,-0.2,0.87,-1.18,0.0,0.13,0.1,-0.41,-0.03,0.1,-0.01,0.0,-1.18,-0.12,0.12,0.1
22,The Supreme Court of Canada has decided to hear two cases launched by civil rights groups challenging federal policies on the use of solitary confinement in prisons.,"A ""ghost population"" lived in West Africa about half a million years ago, and its genes live on in people today, scientists believe.",1.0,139,27,5,10,2,27.0,5.148148148148148,0,0.0,0.0,0.0,3.7037037037037033,25,0,0,0,1,0,0,0,0,25,0,0,0,29.0,4.0,2.0,1.0,0.0,4.0,0.37,0.0,0.0,0.0,0.0,3.7,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,-1.0,-7.55,-2.44,0.55,-1.44,0.15,-3.16,0.18,-0.01,2.23,0.0,-0.29,0.85,-1.23,0.0,0.12,0.09,-0.38,-0.04,0.07,-0.01,0.0,-1.23,-0.12,0.11,0.07
23,"Rates of intimate partner violence in the North are among the highest in the country, and yet there are only 14 shelters total across all three territories.","A ""dramatic increase"" in winter ticks affecting moose in Vermont has officials proposing a moose hunt to lessen the impact of the parasites on the animals' population.",1.0,130,27,2,8,2,27.0,4.814814814814815,0,100.0,0.0,3.7037037037037033,0.0,20,0,0,1,2,0,0,0,0,20,0,0,0,-11.0,0.0,-2.0,-3.0,0.0,0.0,-0.41,0.0,100.0,0.0,3.7,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-2.57,0.38,-1.53,0.13,-2.93,0.16,-0.01,5.72,0.0,-0.22,0.68,-1.48,0.0,0.12,0.12,-0.3,-0.04,0.05,-0.01,0.0,-1.48,-0.12,0.1,0.05
24,Fort Severn First Nation in northern Ontario declared a state of emergency this week after the pump that supplies its water failed — and warmer-than-usual winter conditions may leave it and some other remote First Nations without safe water past the governmen…,"Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,219,42,5,16,1,42.0,5.214285714285714,0,0.0,0.0,2.380952380952381,4.761904761904762,34,0,0,1,1,0,2,1,0,34,0,0,2,42.0,14.0,0.0,4.0,-1.0,14.0,-1.11,0.0,0.0,0.0,2.38,-2.38,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,2.0,-6.27,-2.09,0.34,-1.29,0.08,-2.11,0.16,-0.01,4.94,0.0,-0.2,0.72,-1.16,0.0,0.11,0.15,-0.27,-0.04,0.11,0.03,0.0,-1.16,-0.12,0.09,0.11
25,A little known chapter in London's Black history has surfaced at a venue most people in this city associate with music. See what people were striving for 93-years ago.,"Following the devastating bushfires in Australia, there is now a significant and immediate threat of extinction to the koala population, according to a new report.",1.0,139,29,5,11,3,14.5,4.793103448275862,0,20.0,0.0,3.4482758620689653,0.0,25,0,0,1,0,0,0,0,0,25,0,0,0,0.0,4.0,1.0,4.0,1.0,-10.5,-0.77,0.0,-5.0,0.0,-0.55,-8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-7.07,-2.15,0.3,-1.26,0.1,-2.41,0.14,-0.01,4.98,0.0,-0.15,0.56,-1.2,0.0,0.1,0.17,-0.28,-0.05,0.09,0.03,0.0,-1.2,-0.12,0.08,0.09
26,"Smartphones are becoming pocket-sized financial coaches, as mobile apps leverage artificial intelligence to push Americans to make smarter money decisions.","You may think having boys or girls runs in families, but a new study that examines the entire population of Sweden since 1932 says the sex of offspring is purely down to chance.",1.0,136,20,4,7,2,20.0,6.8,0,25.0,0.0,15.0,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,-9.0,-13.0,-3.0,-2.0,0.0,-13.0,2.41,0.0,10.71,0.0,15.0,0.0,-11.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-7.93,-2.54,0.23,-1.38,0.09,-2.49,0.2,-0.01,5.21,0.0,0.33,0.42,-1.5,0.0,0.1,0.16,-0.29,-0.05,0.07,0.03,0.0,-1.5,-0.12,0.07,0.07
27,"Nevada Democrats will host hundreds of caucuses on Saturday, the third contest in the state-by-state U.S. presidential nominating process, and nomination candidate Bernie Sanders will face a major test of his front-runner status.","The death toll from the novel coronavirus has reached 1,873, as almost half of China's 1.3 billion-strong population remain subject to varying forms of travel restrictions and other quarantine measures.",1.0,197,33,4,16,4,11.333333333333334,5.96969696969697,0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,24.0,3.0,1.0,3.0,1.0,-4.17,0.2,0.0,0.0,0.0,0.0,-6.67,-1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-6.54,-2.43,0.16,-1.17,0.15,-2.87,0.22,-0.01,4.53,0.0,0.23,0.29,-1.46,0.0,0.09,0.14,-0.3,-0.05,0.09,0.03,0.0,-1.46,-0.12,0.07,0.09
28,"Italy took a page from China's playbook Sunday, attempting to lock down 16 million people — more than a quarter of its population — for nearly a month to halt the relentless march of the novel coronavirus across Europe.","On most Tuesdays, you can usually find the back courtyard of the People Concern in Santa Monica filled with a bustling crowd of the area's homeless population picking up free groceries.",1.0,181,39,4,15,2,39.0,4.641025641025641,0,0.0,0.0,0.0,2.564102564102564,28,0,0,0,2,0,1,0,0,28,0,0,1,26.0,8.0,-1.0,5.0,0.0,8.0,-0.36,0.0,0.0,0.0,-3.23,2.56,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-5.8,-2.13,0.1,-1.01,0.13,-2.27,0.2,-0.01,3.89,0.0,0.15,0.26,-1.39,0.0,0.09,0.13,-0.24,-0.05,0.1,0.02,0.0,-1.39,-0.12,0.06,0.1
