,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"The B.C. family court system isn't consistently screening for family violence in custody disputes, according to lawyers and advocates.","Federal Judge Amy Berman Jackson swiftly and scathingly told President Donald Trump's long-time friend Roger Stone there's no legal reason he should be able to remove her from his criminal case, two days after he accused her of bias because she said jurors wh…",1.0,116.0,19.0,3.0,10.0,4.0,6.666666666666667,6.105263157894737,0.0,0.0,0.0,10.526315789473683,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-101.0,-25.0,-5.0,-6.0,3.0,-37.33,1.17,0.0,-12.5,0.0,10.53,-9.09,-23.0,0.0,-2.0,0.0,-1.0,0.0,-8.0,0.0,0.0,-23.0,0.0,0.0,-8.0,6.54,-1.88,-0.17,1.36,0.55,-2.13,0.48,0.0,-7.03,0.0,-0.13,1.24,-0.91,0.0,-0.13,-0.03,-0.39,0.0,-0.75,-0.07,0.0,-0.91,0.18,-0.03,-0.75
11,"A judge ended the last day of a nearly four-year trial by hinting that no matter which side wins in the fight over the expansion of private health care in British Columbia, the case will ultimately be decided by the Supreme Court of Canada.","President Donald Trump will extend his national emergency on the US-Mexico border for another year, according to a notice submitted to the Federal Register on Thursday.",1.0,197.0,44.0,6.0,15.0,2.0,44.0,4.4772727272727275,0.0,16.666666666666664,0.0,2.272727272727273,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,54.0,18.0,2.0,4.0,0.0,18.0,-1.02,0.0,16.67,0.0,2.27,-3.85,12.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,12.0,0.0,0.0,-1.0,7.93,-0.88,-0.15,1.5,0.5,-0.55,0.38,0.0,-5.95,0.0,-0.07,0.86,-0.53,0.0,-0.13,-0.05,-0.42,0.0,-0.82,-0.07,0.0,-0.53,0.17,-0.03,-0.82
12,This week's demonstrations are part of the same conflict around power and privilege that has coloured British Columbia's history.,"A recent Washington Post report told the story of young migrants whose therapy sessions are being used against them. David Perry says this alleged practice may be legal, but it's not an ethical position in which to place migrant teens badly in need of therape…",1.0,111.0,19.0,3.0,9.0,2.0,19.0,5.842105263157895,0.0,33.33333333333333,0.0,5.263157894736842,5.263157894736842,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-105.0,-26.0,-6.0,-5.0,0.0,-3.5,1.04,0.0,11.11,0.0,3.04,3.04,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,2.5,-1.97,-0.36,1.15,0.46,-1.13,0.4,0.0,-3.75,0.0,0.21,0.95,-1.21,0.0,-0.13,-0.07,-0.44,0.0,-0.87,-0.07,0.0,-1.21,0.15,-0.03,-0.87
14,"Many U.S. workers fear that taking time off or working from home, even when sick, can damage a career. Can the coronavirus COVID-19 permanently change workplace norms?",One woman testified that Harvey Weinstein used his hands to sexually assault her as employees sat nearby.,1.0,141.0,27.0,7.0,8.0,4.0,7.0,5.222222222222222,1.0,0.0,0.0,0.0,11.11111111111111,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,52.0,10.0,3.0,3.0,2.0,-10.0,-0.01,1.0,0.0,0.0,0.0,5.23,10.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,10.0,0.0,0.0,-3.0,3.05,-1.7,-0.24,1.13,0.53,-1.86,0.38,0.07,-1.75,0.0,0.43,1.69,-0.68,0.0,-0.12,-0.08,-0.42,0.0,-0.86,-0.06,0.0,-0.68,0.13,-0.03,-0.86
15,"If you want to grow your side gig into a full-time business, successful side hustlers say these are the seven things you need to do.","As airline seats continue to shrink, more and more people around the world find themselves unable to fit -- or else subject to invasive comments, touches and other humiliations by both airline employees and their fellow passengers.",1.0,108.0,25.0,6.0,6.0,2.0,25.0,4.32,0.0,16.666666666666664,0.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,3.0,-87.0,-12.0,2.0,-4.0,0.0,-12.0,-0.95,0.0,16.67,0.0,4.0,-5.41,-8.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,0.0,-8.0,0.0,0.0,2.0,-1.25,-2.16,-0.22,0.69,0.5,-1.88,0.3,0.06,-1.27,0.0,0.55,1.38,-1.22,0.0,-0.12,-0.09,-0.38,0.0,-0.72,-0.06,0.0,-1.22,0.12,-0.03,-0.72
16,Mayor Mike Little said he supported all 12 recommendations and hoped council would endorse them.,"The Supreme Court on Tuesday will take on a major challenge to the Consumer Financial Protection Bureau, the brainchild of Democratic presidential contender Elizabeth Warren back when she was a professor at Harvard Law School, that was created to combat unfai…",1.0,82.0,15.0,5.0,5.0,2.0,15.0,5.466666666666667,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,-138.0,-26.0,-1.0,-11.0,1.0,-26.0,0.1,0.0,-33.33,0.0,20.0,0.0,-16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-6.57,-3.15,-0.26,0.24,0.47,-2.48,0.3,0.06,-1.83,0.0,1.59,1.11,-1.93,0.0,-0.13,-0.05,-0.33,0.0,-0.71,-0.06,0.0,-1.93,0.12,-0.03,-0.71
17,The argument is part of a long-running constitutional challenge launched by orthopedic surgeon Dr. Brian Day.,"It was Maria Sharapova's mental toughness which set her apart from most of her peers. There may have been others with more talent, players who moved more elegantly on the court, yet few could match her spirit. She was the ultimate competitor.",1.0,94.0,16.0,2.0,7.0,3.0,8.0,5.875,0.0,50.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-107.0,-26.0,-7.0,-4.0,-1.0,-6.0,1.09,0.0,16.67,0.0,-4.76,-2.38,-17.0,0.0,0.0,-2.0,0.0,0.0,-6.0,0.0,0.0,-17.0,0.0,0.0,-6.0,-10.64,-3.97,-0.46,-0.06,0.5,-3.41,0.32,0.06,0.45,0.0,1.41,0.86,-2.51,0.0,-0.13,-0.06,-0.35,0.0,-0.76,-0.06,0.0,-2.51,0.11,-0.03,-0.76
18,The NDP's proposed legislation has unanimous support from all parties and is being broadly welcomed by business groups.,Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,102.0,18.0,4.0,6.0,2.0,18.0,5.666666666666667,0.0,25.0,0.0,5.555555555555555,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,47.0,2.0,0.0,2.0,0.0,2.0,2.23,0.0,25.0,0.0,5.56,0.0,5.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,5.0,0.0,0.0,-1.0,-13.85,-4.6,-0.54,-0.37,0.47,-3.71,0.33,0.05,1.18,0.0,1.54,0.65,-2.93,0.0,-0.13,-0.02,-0.37,0.0,-0.8,-0.06,0.0,-2.93,0.11,-0.03,-0.8
19,"""We are the level of government that's closest to the people, we're also closest to the impacts of climate change and we can move more quickly,"" said Megan Curren, a North Vancouver District councillor.",The New York Police Department says it will soon expunge DNA profiles of some people who've never been convicted of a crime from the city's local DNA database as part of a larger reform of its collection policies.,1.0,169.0,34.0,7.0,12.0,2.0,34.0,4.970588235294118,0.0,14.285714285714285,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,-7.0,-4.0,1.0,-3.0,0.0,-4.0,0.34,0.0,-2.38,0.0,-2.63,-5.26,-5.0,0.0,0.0,-2.0,0.0,1.0,-2.0,0.0,0.0,-5.0,0.0,1.0,-2.0,-13.4,-4.37,-0.46,-0.35,0.45,-3.18,0.3,0.05,1.29,0.0,1.38,0.45,-2.95,0.0,-0.13,-0.04,-0.38,0.05,-0.84,-0.06,0.0,-2.95,0.1,0.02,-0.84
20,"In 2016, snowboarder Jason Apps attempted Grouse Mountain’s XL jump in the North Vancouver terrain park. He's now in a wheelchair and wants to sue the resort for negligence.",Roberts has clearly laid the groundwork for an important Supreme Court decision that would reverse precedent and uphold new restrictions on physicians who perform abortions.,1.0,145.0,29.0,5.0,14.0,3.0,14.5,5.0,0.0,0.0,0.0,0.0,6.896551724137931,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-4.0,4.0,0.0,5.0,1.0,-10.5,-0.96,0.0,0.0,0.0,-12.0,6.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.13,-4.4,-0.48,-0.24,0.48,-3.63,0.28,0.05,0.72,0.0,1.24,0.6,-2.97,0.0,-0.13,-0.05,-0.35,0.05,-0.87,-0.06,0.0,-2.97,0.1,0.02,-0.87
21,"In 2016, Snowboarder Jason Apps attempted Grouse Mountain’s XL jump in the terrain park. He's now in a wheelchair and wants to sue the resort for negligence.","In Trump, politically conservative America has a once-in-a-generation opportunity to fundamentally alter the direction of the nation, writes Merrill Brown.",1.0,131.0,27.0,5.0,13.0,3.0,13.5,4.851851851851852,0.0,0.0,0.0,0.0,7.4074074074074066,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-5.0,7.0,2.0,6.0,1.0,-6.5,-1.95,0.0,0.0,0.0,0.0,2.41,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-15.43,-4.51,-0.5,-0.18,0.5,-4.09,0.25,0.05,0.2,0.0,1.11,0.76,-3.08,0.0,-0.13,-0.06,-0.32,0.05,-0.9,-0.06,0.0,-3.08,0.09,0.01,-0.9
22,"Apple Inc. has agreed to pay up to $500 million to settle litigation accusing it of quietly slowing down older iPhones as it launched new models, to induce owners to buy replacement phones or batteries.","For all the talk about Democrats trying to figure out whether to nominate a ""radical"" candidate or a ""moderate"" one, it's in fact the GOP that has already made its choice to veer so far from the center of American politics, writes Julian Zelizer.",1.0,168.0,35.0,9.0,8.0,3.0,17.5,4.8,0.0,0.0,0.0,0.0,2.857142857142857,28.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,-35.0,-9.0,1.0,-1.0,1.0,-26.5,0.19,0.0,0.0,0.0,0.0,0.58,-8.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-15.01,-4.27,-0.34,-0.35,0.52,-4.33,0.22,0.04,-0.28,0.0,0.99,0.71,-2.96,0.0,-0.13,-0.07,-0.25,0.04,-0.85,-0.06,0.0,-2.96,0.09,0.01,-0.85
23,"The conviction and 40-year prison term handed a young Canadian for plotting terrorist attacks on New York City was entirely justified, American prosecutors argue in a new appeal brief.","Before classes had even begun, a judge stood in front of Justin's law school class to tell them about the parts of their life that would be examined to determine if they were qualified to become lawyers. Along with questions about speeding tickets, academic h…",1.0,156.0,29.0,4.0,10.0,2.0,29.0,5.379310344827586,0.0,25.0,0.0,3.4482758620689653,6.896551724137931,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-60.0,-16.0,-7.0,-4.0,0.0,6.5,0.58,0.0,6.82,0.0,1.23,6.9,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-11.0,0.0,0.0,-2.0,-15.12,-4.3,-0.4,-0.42,0.5,-4.07,0.22,0.04,0.33,0.0,1.02,0.83,-2.89,0.0,-0.13,-0.08,-0.26,0.04,-0.88,-0.06,0.0,-2.89,0.08,0.01,-0.88
24,"About 5,000 outside workers at the city of Toronto could be on strike or locked out as of Feb. 27 now that the city has received a ""no board"" report from the Ontario labour ministry.","Hawaii, historically marketed as a playground full of escapist pleasures, finds itself needing to course correct. Seeking more responsible guests, the islands are looking for a bit of restraint -- and deference from visitors to the tropical paradise.",1.0,148.0,35.0,5.0,11.0,3.0,17.5,4.228571428571429,0.0,20.0,0.0,0.0,2.857142857142857,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-65.0,-3.0,-1.0,-1.0,0.0,-1.5,-1.38,0.0,3.33,0.0,-7.89,2.86,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-15.54,-4.09,-0.42,-0.44,0.52,-4.29,0.18,0.04,0.68,0.0,0.91,0.78,-2.79,0.0,-0.13,-0.09,-0.2,0.04,-0.9,-0.06,0.0,-2.79,0.08,0.01,-0.9
25,Social conservative Richard Décarie says he has no idea why the Conservative Party barred him from running for the party's leadership — but points out that party officials asked him questions about his statements on hot-button social issues during the intervi…,"""You can always spot a fool,"" wrote Robert Harris, ""for he is the man who will tell you he knows who is going to win an election."" This week, a left-for-dead candidacy sprang back to life and the coronavirus outbreak cast a long shadow over the world of polit…",1.0,220.0,41.0,5.0,16.0,1.0,41.0,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,36.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,4.0,8.0,-8.0,-7.0,3.0,-1.0,16.0,1.04,0.0,-16.67,0.0,-2.04,0.8,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-13.17,-3.66,-0.44,-0.27,0.46,-3.6,0.18,0.04,0.24,0.0,0.81,0.81,-2.39,0.0,-0.13,-0.1,-0.22,0.04,-0.78,-0.06,0.0,-2.39,0.08,0.01,-0.78
26,"A lot of commentary about Andrew Scheer's election loss in 2019 focused on the perceived shortcomings of his climate policy. So far, none of the people running to replace him as Conservative leader are talking about offering anything radically different.","President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",1.0,215.0,40.0,6.0,13.0,3.0,20.0,5.375,0.0,16.666666666666664,0.0,0.0,7.5,33.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,-1.0,2.0,0.0,-2.0,1.0,-18.0,-0.31,0.0,16.67,0.0,0.0,2.24,0.0,0.0,0.0,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.15,-3.3,-0.42,-0.22,0.48,-3.73,0.18,0.04,0.45,0.0,0.72,0.94,-2.13,0.0,-0.13,-0.07,-0.2,0.04,-0.73,-0.06,0.0,-2.13,0.07,0.0,-0.73
