,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Everything you need to know about the races tonight — including where Super Tuesday came from in the first place.,"The biggest day of the 2020 Democratic presidential race -- with more than a 1,300 delegates at stake in 14 states and American Samoa -- is behind us.",1.0,94.0,20.0,5.0,5.0,2.0,20.0,4.7,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,-29.0,-8.0,4.0,-2.0,0.0,-8.0,0.31,0.0,-100.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-27.16,-5.84,-0.36,-1.26,0.16,-7.3,0.03,0.07,11.67,0.0,0.03,-0.35,-3.63,0.0,0.07,0.25,0.48,0.0,-0.0,-0.01,-0.01,-3.63,0.15,-0.08,-0.0
11,Big wins on Super Tuesday and in South Carolina have turned Joe Biden's campaign for the Democratic nomination around. Is it his to lose again?,It could be a good thing: More sunlight year-round and no losing an hour of sleep. All the states need now is approval from Congress.,1.0,119.0,25.0,4.0,9.0,2.0,12.5,4.76,1.0,0.0,0.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,10.0,0.0,-1.0,2.0,-1.0,0.0,0.4,1.0,-40.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-29.31,-6.06,-0.44,-1.45,0.13,-7.71,-0.01,0.15,9.3,0.0,0.24,-0.24,-3.54,0.0,0.06,0.22,0.4,-0.01,0.1,-0.01,-0.01,-3.54,0.14,-0.08,0.1
12,Former U.S. vice-president Joe Biden has won South Carolina's Democratic primary.,"The total number of novel coronavirus cases in the United States jumped by two dozen over the weekend, as the first two deaths from the outbreak were confirmed.",1.0,71.0,11.0,2.0,7.0,4.0,4.0,6.454545454545454,0.0,0.0,0.0,9.090909090909092,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-62.0,-17.0,-1.0,-2.0,2.0,-24.0,1.7,0.0,-33.33,0.0,9.09,-3.57,-11.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-34.81,-7.31,-0.67,-1.77,0.25,-8.7,0.09,0.13,7.3,0.0,0.8,-0.46,-4.54,0.0,0.06,0.2,0.33,-0.01,0.04,-0.01,-0.01,-4.54,0.12,-0.08,0.04
13,"Officials in Austin, Texas, have cancelled the South by Southwest arts and technology festival.",CNN's Alex Marquardt has an exclusive look at how secret service agents train to protect the United States' leaders and presidential candidates.,1.0,82.0,14.0,2.0,8.0,2.0,14.0,5.857142857142857,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-41.0,-8.0,-1.0,-2.0,0.0,-8.0,0.27,0.0,0.0,0.0,-4.55,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-38.75,-8.18,-0.86,-1.98,0.21,-8.84,0.14,0.12,5.58,0.0,0.63,-0.65,-5.18,0.0,0.05,0.18,0.27,-0.02,-0.02,-0.01,-0.01,-5.18,0.11,-0.08,-0.02
14,"Many Canadian residents with U.S. citizenship could have problems with their banks and other financial institutions in coming months unless they provide them with a U.S. identification number, CBC News has learned. Experts say those who refuse or who can't co…","As an outbreak of a novel coronavirus has swept through Hubei province, China, the US Centers for Disease Control and Prevention has been preparing for its worst case scenario -- a widespread outbreak of illnesses in the United States.",1.0,220.0,41.0,9.0,13.0,6.0,7.166666666666667,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,23.0,2.0,4.0,-3.0,4.0,-31.83,0.31,0.0,-20.0,0.0,0.0,-2.81,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,-32.96,-7.12,-0.56,-1.82,0.44,-9.42,0.14,0.11,4.09,0.0,0.48,-0.49,-4.41,0.0,0.05,0.16,0.21,-0.02,0.07,-0.01,-0.01,-4.41,0.1,-0.08,0.07
15,"The U.S. government began outlining its extradition case against Julian Assange in a London court on Monday, arguing that the WikiLeaks founder is not a free-speech champion but an ""ordinary"" criminal who put many lives at risk with his secret-spilling.","The public charge rule, which goes into effect Monday, is a major step in the construction of what's known as Trump's ""invisible wall,"" a methodical overhaul of policies that's dramatically changing who can immigrate legally to the United States.",1.0,214.0,40.0,5.0,15.0,4.0,13.666666666666666,5.35,0.0,20.0,0.0,2.5,5.0,38.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,6.0,1.0,-3.0,3.0,2.0,-25.33,0.02,0.0,7.5,0.0,2.5,2.44,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,-28.27,-6.26,-0.55,-1.56,0.52,-9.52,0.14,0.1,4.04,0.0,0.51,-0.34,-3.48,0.0,0.04,0.2,0.17,-0.03,0.14,-0.01,-0.01,-3.48,0.1,-0.08,0.14
16,"The campaigns of three candidates who have withdrawn from the Democratic nomination for the U.S. presidency were important parts of the Dirtbag Left's strategy for electing Bernie Sanders. On Super Tuesday, the group's earlier excitement appears at best prema…","A substantial share of voters turning out to vote in two critical southern Super Tuesday states said they made up their minds about whom to support in the last few days, according to preliminary results from CNN exit polls.",1.0,222.0,39.0,5.0,16.0,4.0,10.0,5.6923076923076925,0.0,20.0,0.0,7.6923076923076925,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,37.0,0.0,-1.0,5.0,2.0,-29.0,0.95,0.0,20.0,0.0,5.13,-2.56,-3.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,-23.65,-5.57,-0.54,-1.27,0.59,-9.82,0.17,0.1,4.0,0.0,0.84,-0.5,-3.07,0.0,0.04,0.18,0.19,-0.03,0.09,-0.01,-0.01,-3.07,0.09,-0.08,0.09
17,"Mike Bloomberg has dropped out of the race for the Democratic nomination for president, one day after failing to convert his massive wealth into sufficient delegates in his first test at the ballot box.",Confusion and delays appear to persist in testing Americans for coronavirus even after an outcry from state and local health authorities that the United States was behind in determining the extent of the outbreak.,1.0,169.0,34.0,4.0,11.0,2.0,34.0,4.970588235294118,0.0,0.0,0.0,2.941176470588235,2.941176470588235,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,-11.0,0.0,-1.0,-1.0,0.0,0.0,-0.32,0.0,-20.0,0.0,2.94,-5.88,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-22.5,-5.22,-0.58,-1.29,0.54,-8.76,0.15,0.09,2.84,0.0,0.87,-0.48,-2.93,0.0,0.04,0.17,0.2,-0.03,0.16,-0.01,-0.01,-2.93,0.08,-0.08,0.16
18,"The U.S. government has begun outlining its extradition case against Julian Assange in a London court, arguing that the WikiLeaks founder is not a free-speech champion but an ""ordinary"" criminal who put many lives at risk with his secret-spilling.","Rising production in the United States, Norway, and Brazil is making life more complicated for the OPEC+ producers. And as the coronavirus spreads around the world, OPEC and its allies are considering emergency measures.",1.0,209.0,39.0,6.0,14.0,4.0,13.333333333333334,5.358974358974359,0.0,16.666666666666664,0.0,2.564102564102564,5.128205128205128,37.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,22.0,5.0,0.0,0.0,1.0,-3.67,-0.14,0.0,-16.67,0.0,2.56,-0.75,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,-19.36,-4.65,-0.52,-1.15,0.6,-8.89,0.15,0.09,2.69,0.0,0.88,-0.35,-2.28,0.0,0.03,0.21,0.16,-0.04,0.22,-0.01,-0.01,-2.28,0.08,-0.08,0.22
19,"Canada's Feminist International Assistance Policy is aimed at supporting the economic, political, and social empowerment of women and girls, but the government is falling short of the mark when it comes to addressing the Rohingya genocide and refugee crisis.","Lucy the Elephant, a Margate, New Jersey-based attraction whose claim to fame is being the world's largest elephant and the oldest roadside attraction in the United States, will soon open its doors to overnight guests for the first time in over 100 years.",1.0,220.0,39.0,7.0,14.0,2.0,39.0,5.641025641025641,0.0,28.57142857142857,0.0,5.128205128205128,7.6923076923076925,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,7.0,-4.0,3.0,-3.0,0.0,-4.0,0.69,0.0,3.57,0.0,-1.85,7.69,-4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-15.99,-4.14,-0.41,-1.02,0.56,-7.73,0.16,0.08,3.15,0.0,1.02,-0.11,-2.14,0.0,0.03,0.19,0.13,-0.04,0.22,-0.01,-0.01,-2.14,0.07,-0.08,0.22
20,"Former New York Mayor Mike Bloomberg has qualified for this week's Democratic presidential debate in Nevada, putting him on the same stage as his rivals for the first ti,e in the race for the party's nomination.","The United States ranks lower than 38 other countries on measurements of children's survival, health, education and nutrition -- and every country in the world has levels of excess carbon emissions that will prevent younger generations from a healthy and sust…",1.0,176.0,36.0,3.0,15.0,2.0,36.0,4.888888888888889,0.0,0.0,0.0,2.7777777777777777,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,-44.0,-5.0,-1.0,0.0,1.0,-5.0,-0.48,0.0,0.0,0.0,-2.1,0.0,-9.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-9.0,0.0,0.0,2.0,-15.03,-3.82,-0.5,-0.86,0.52,-6.82,0.14,0.08,2.2,0.0,1.03,-0.25,-2.06,0.0,0.03,0.18,0.1,-0.04,0.27,-0.01,-0.01,-2.06,0.07,-0.08,0.27
21,"The peace deal would call for negotiations between Afghans on both sides of the conflict to start next month, an eventual countrywide cease-fire and a commitment from the Taliban not to harbour terrorist groups like al-Qaeda, while setting a timetable for the…","Countries around the world have been eager to cash in on the rising spending power of Chinese travelers. Shops advertise Mandarin speaking salespeople, the United States and Japan offer 10-year visas, and hotels and duty-free retailers accept China's Alipay a…",1.0,219.0,42.0,5.0,15.0,1.0,42.0,5.214285714285714,0.0,0.0,0.0,7.142857142857142,2.380952380952381,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-2.0,2.0,0.0,-5.0,-1.0,22.0,-0.31,0.0,-20.0,0.0,4.64,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.21,-3.25,-0.5,-0.71,0.44,-5.73,0.14,0.07,1.34,0.0,1.23,-0.27,-1.68,0.0,0.03,0.16,0.07,-0.04,0.22,-0.01,-0.01,-1.68,0.06,-0.08,0.22
22,"What a setting for a socialist revolution: Las Vegas. Bernie Sanders swept Sin City on Saturday, dominating the Nevada caucuses in a victory that makes the senator the unequivocal 2020 Democratic presidential frontrunner.","Sen. Elizabeth Warren released a new campaign ad Tuesday, hitting Michael Bloomberg in the states that vote on Super Tuesday and attacking the billionaire for his campaign spending and past support of a Republican incumbent whom Warren ousted for her Senate s…",1.0,189.0,33.0,4.0,13.0,3.0,16.5,5.7272727272727275,0.0,0.0,0.0,6.0606060606060606,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-30.0,-9.0,-1.0,-6.0,1.0,-4.5,0.51,0.0,0.0,0.0,3.68,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,-3.0,-10.93,-3.13,-0.53,-0.66,0.45,-5.83,0.16,0.07,0.55,0.0,1.38,-0.39,-1.63,0.0,0.02,0.15,0.09,-0.05,0.18,-0.01,-0.01,-1.63,0.06,-0.08,0.18
23,Canada’s spy agency is now warning Canadians travelling abroad for work that they could be targeted by foreign intelligence services.,Harvey Weinstein's conviction is a win for New York state prosecutors and a win for sexual assault survivors throughout the United States. That he was not convicted on two counts of predatory sexual assault does not deter from that reality. After being remand…,1.0,114.0,20.0,7.0,7.0,2.0,20.0,5.7,0.0,28.57142857142857,0.0,10.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-104.0,-23.0,1.0,-10.0,-1.0,5.67,0.63,0.0,-4.76,0.0,5.35,-4.3,-11.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,-1.0,-12.89,-3.56,-0.44,-0.87,0.42,-5.78,0.17,0.06,1.02,0.0,1.67,-0.3,-1.87,0.0,0.02,0.14,0.06,-0.05,0.14,-0.01,-0.01,-1.87,0.05,-0.08,0.14
24,Joe Biden is staring down what could be the end of his political career. The former U.S. vice-president's campaign is hobbling toward its do-or-die moment this weekend in South Carolina. Katie Simpson looks at the major challenges facing Biden.,"Ford is bringing an all-electric version of its best-selling cargo van to North America. The electric version of the Transit, which is currently available in gasoline- and diesel-powered versions, will be available in the United States and Canada in 2021.",1.0,206.0,39.0,8.0,15.0,6.0,8.0,5.282051282051282,0.0,37.5,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,-10.0,-1.0,3.0,3.0,3.0,-12.0,-0.12,0.0,-22.5,0.0,-7.5,0.0,10.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,-11.01,-3.19,-0.32,-0.74,0.55,-6.22,0.17,0.06,1.81,0.0,1.54,-0.41,-1.5,0.0,0.02,0.13,0.04,-0.05,0.19,-0.01,-0.01,-1.5,0.05,-0.08,0.19
25,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","Black voters, particularly those in South Carolina and a handful of other southern states on Super Tuesday, led -- and the Democratic establishment followed. That's why former Vice President Joe Biden is on the verge of becoming the Democratic front-runner. A…",1.0,169.0,28.0,8.0,8.0,2.0,28.0,6.035714285714286,0.0,12.5,0.0,3.571428571428571,7.142857142857142,26.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,-51.0,-13.0,2.0,-7.0,-1.0,14.33,0.67,0.0,-4.17,0.0,1.13,7.14,-4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,-10.7,-3.27,-0.21,-0.89,0.52,-5.85,0.2,0.06,1.58,0.0,1.56,-0.24,-1.5,0.0,0.06,0.16,0.02,-0.05,0.19,-0.01,-0.01,-1.5,0.05,-0.08,0.19
