,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Facebook doesn't have enough women, black and Hispanic workers—here's what the company's global chief diversity officer says about that","President Donald Trump has repeatedly promised middle class Americans fresh tax cuts if he wins a second four-year term in office in November, a pledge that might clash with his efforts to reduce yawning federal deficits.",1.0,117,19,4,6,1,19.0,6.157894736842105,0,0.0,0.0,5.263157894736842,0.0,19,0,0,0,0,0,0,0,0,19,0,0,0,-69.0,-17.0,-3.0,-7.0,-1.0,-17.0,0.99,0.0,0.0,0.0,-3.07,-2.78,-13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-13.0,0.0,0.0,-2.0,-16.5,-4.58,-0.04,-1.43,0.58,-5.09,0.26,-0.04,-1.11,0.0,-1.14,-0.22,-2.27,-0.02,0.03,0.14,0.73,0.1,-0.39,0.0,0.0,-2.27,0.23,0.1,-0.39
11,Former New York City and billionaire businessman Mike Bloomberg has released plans to help shore up Social Security and increase retirement savings as part of his bid for the White House. Here's how his proposals aim to boost workers' bottom lines.,"The Trump administration wants to slash billions of dollars in federal support from Medicaid, food stamps and other safety net programs for the poor, while largely sparing the Medicare program that benefits seniors.",1.0,208,41,9,19,3,20.5,5.073170731707317,0,0.0,0.0,4.878048780487805,0.0,35,0,0,0,0,0,2,0,0,35,0,0,2,25.0,8.0,6.0,4.0,1.0,-12.5,-0.47,0.0,0.0,0.0,-1.18,-3.03,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,-11.86,-3.54,0.29,-0.74,0.61,-4.99,0.24,-0.04,-2.19,0.0,-0.94,-0.39,-1.48,-0.02,0.02,0.11,0.65,0.09,-0.24,0.0,0.0,-1.48,0.21,0.09,-0.24
12,"Judith Williams is head of people sustainability and chief diversity and inclusion officer at software giant SAP, which was recently named by Forbes as the best employer for diversity in 2020.","Housing and Urban Development Secretary Ben Carson got into a testy exchange Wednesday with a Democratic lawmaker who pressed him on the department's position on access to homeless shelters for transgender people, with the lawmaker appearing to accuse the sec…",1.0,162,31,3,14,2,31.0,5.225806451612903,0,66.66666666666666,0.0,6.451612903225806,0.0,27,0,0,0,1,0,0,0,0,27,0,0,0,-59.0,-9.0,-2.0,-3.0,1.0,-9.0,-0.3,0.0,66.67,0.0,6.45,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-11.47,-3.43,0.11,-0.55,0.55,-4.1,0.23,-0.04,2.02,0.0,-0.65,-0.54,-1.43,-0.02,0.02,0.08,0.66,0.07,-0.26,0.0,0.0,-1.43,0.19,0.07,-0.26
13,"President Donald Trump released his proposed budget, which assumes an extension of the individual tax cuts that were set to expire at the end of 2025. Here's what that means for you.","James Phillips writes that as an emergency physician at an urban hospital in Washington, D.C., this is personal: ""I will likely become infected in the next few months. It's just simple math that I have accepted."" But there are ways to stop the virus from over…",1.0,151,32,7,8,3,16.0,4.71875,0,14.285714285714285,0.0,0.0,3.125,26,0,0,0,1,0,1,0,0,26,0,0,1,-64.0,-14.0,-3.0,-4.0,-2.0,6.2,0.04,0.0,-5.71,0.0,0.0,-3.4,-12.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-12.0,-1.0,0.0,1.0,-11.92,-3.27,0.24,-0.82,0.57,-4.41,0.18,-0.04,1.89,0.0,-0.87,-0.44,-1.46,-0.02,0.01,0.06,0.66,0.06,-0.21,0.0,0.0,-1.46,0.17,0.06,-0.21
14,"As the White House considers different tax proposals, one idea that's floating around creates a tax incentive to encourage families to invest in stocks. Making this proposal a reality may be easier said than done.","Most evenings, Abigail Hounkpe can be found paddling her wooden canoe on the murky waters in Makoko, a waterfront community on the Lagos lagoon. She is part of a mapping project that is helping to keep the floating community alive.",1.0,179,35,11,11,3,17.5,5.114285714285714,0,9.090909090909092,0.0,5.714285714285714,0.0,29,0,0,0,1,0,0,0,0,29,0,0,0,-13.0,-5.0,2.0,-4.0,0.0,-2.5,0.31,0.0,-24.24,0.0,3.21,-2.5,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-10.44,-2.92,0.63,-0.84,0.59,-4.58,0.17,-0.04,1.43,0.0,-0.67,-0.57,-1.28,-0.02,0.01,0.04,0.67,0.05,-0.24,0.0,0.0,-1.28,0.16,0.05,-0.24
15,"Taliban militants will not take part in intra-Afghan talks until about 5,000 of their prisoners are released, a spokesman said on Monday, presenting a major possible barrier to ending the war. The statement came as a reduction of violence period came to and e…",UK firm Beemcar has signed an agreement to develop driverless pods that would operate above the city traffic.,1.0,217,44,10,12,2,22.0,4.931818181818182,0,10.0,0.0,0.0,0.0,35,0,0,0,1,0,1,0,0,35,0,0,1,125.0,26.0,5.0,5.0,0.0,4.0,-0.18,0.0,10.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,-6.78,-2.06,0.9,-0.81,0.54,-4.45,0.15,-0.04,1.09,0.0,-0.86,-0.67,-0.75,-0.02,0.0,0.03,0.67,0.04,-0.2,0.0,0.0,-0.75,0.15,0.04,-0.2
16,"U.S. President Donald Trump said he spoke Tuesday with the leader of the Taliban, days after the United States and the extremist group signed an agreement that calls for the withdrawal of American troops from Afghanistan after more than 18 years.","Bad Bunny does whatever he wants. And his latest album, which dropped Saturday at midnight, is a testament to that.",1.0,206,41,4,17,4,14.0,5.024390243902439,0,0.0,0.0,0.0,2.4390243902439024,32,0,0,0,1,0,1,0,0,32,0,0,1,110.0,21.0,-1.0,11.0,1.0,4.0,0.22,0.0,-20.0,0.0,0.0,2.44,12.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,12.0,0.0,0.0,-1.0,-4.19,-1.48,0.78,-0.48,0.62,-4.8,0.14,-0.04,0.19,0.0,-1.02,-0.63,-0.46,-0.02,-0.0,0.01,0.68,0.04,-0.16,0.0,0.0,-0.46,0.14,0.04,-0.16
17,Conversations on Indigenous justice at the centre of the Victoria Urban Reconciliation Dialogue event in Saanich Fairgrounds on Friday and Saturday on Vancouver Island.,"President Donald Trump on Tuesday abruptly withdrew the nomination for Jessie Liu, the former US attorney who headed the office that oversaw Roger Stone's prosecution, to serve in a top Treasury Department position, three sources told CNN.",1.0,145,24,1,14,2,24.0,6.041666666666667,0,0.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,19,0,0,0,-58.0,-13.0,-4.0,-4.0,0.0,-13.0,0.56,0.0,0.0,0.0,-2.7,-2.7,-15.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-5.28,-1.9,0.51,-0.36,0.58,-4.56,0.18,-0.04,-0.6,0.0,-1.17,-0.72,-0.93,-0.02,-0.01,-0.0,0.62,0.03,-0.18,0.0,0.0,-0.93,0.13,0.03,-0.18
18,"Kevin Khungay played high school basketball. His friend's older brother Sunny Basran was his coach. Years later, their unique designs are worn by some of the sports biggest stars.","While we're all planning out our spring break and summer trips, we've rounded up our favorite packing cubes across the internet, including picks from Away, eBags, J.Crew and Amazon.",1.0,151,29,4,13,4,9.666666666666666,5.206896551724138,0,50.0,0.0,0.0,3.4482758620689653,29,0,0,1,0,0,2,0,0,29,0,0,2,-2.0,0.0,-1.0,2.0,1.0,-5.33,-0.07,0.0,50.0,0.0,-3.45,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-2.0,2.0,-5.93,-2.02,0.43,-0.3,0.65,-5.09,0.18,-0.04,1.32,0.0,-1.3,-0.62,-0.82,-0.02,-0.01,0.04,0.58,0.02,-0.1,0.0,0.0,-0.82,0.12,0.02,-0.1
19,"Vancouver councillors Pete Fry and Michael Wiebe want to allow owners of dogs labelled ""aggressive"" to appeal the designation and have a chance to rehabilitate the animals through training.","The soft girl is the happy medium of VSCO and e-girls — she's emanating the happy vibes VSCO girls are known for, but she's also totally done up with the theatrical makeup and accessories that are beloved by e-girls. Oh, and there's lots of pink.",1.0,161,29,6,12,2,29.0,5.551724137931035,0,0.0,0.0,3.4482758620689653,3.4482758620689653,22,0,0,0,0,0,0,0,0,22,0,0,0,-41.0,-16.0,-4.0,1.0,-1.0,6.5,1.06,0.0,-30.0,0.0,-5.44,3.45,-7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-6.03,-2.12,0.46,-0.29,0.61,-4.61,0.19,-0.04,0.55,0.0,-1.25,-0.53,-1.07,-0.02,-0.01,0.03,0.53,0.02,-0.12,0.0,0.0,-1.07,0.11,0.02,-0.12
20,"It’s a New Westminster-based petition, but it addresses an issue that’s common all over Metro Vancouver — it’s tough to find a bathroom when you need one, especially if you’re homeless.","Pro-gun safety organization Brady: United Against Gun Violence endorsed former Vice President Joe Biden for president Sunday, citing his ""deep and consistent commitment to ending gun violence in the United States.""",1.0,155,31,9,8,2,31.0,5.0,0,0.0,0.0,3.225806451612903,3.225806451612903,29,0,0,1,1,0,2,0,0,29,0,0,2,-29.0,0.0,6.0,-10.0,0.0,15.0,-0.94,0.0,0.0,0.0,-6.45,3.23,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.39,-2.12,0.63,-0.48,0.57,-4.08,0.18,-0.04,-0.14,0.0,-1.21,-0.47,-0.96,-0.02,-0.01,0.06,0.54,0.01,-0.05,0.0,0.0,-0.96,0.1,0.01,-0.05
21,"The Fed should now focus on a vigilant oversight of the banking system it supervises and regulates, Dr. Michael Ivanovitch writes.",The US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quarantine and remain at sea for 14 days in order to monitor sailors for any symptoms of coronavirus.,1.0,110,21,5,7,3,10.5,5.238095238095238,0,0.0,0.0,4.761904761904762,4.761904761904762,21,0,0,0,0,0,1,0,0,21,0,0,1,-61.0,-14.0,-1.0,-5.0,1.0,-24.5,0.35,0.0,0.0,0.0,1.9,1.9,-8.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-8.78,-2.58,0.6,-0.7,0.58,-4.53,0.17,-0.04,-0.78,0.0,-1.1,-0.33,-1.23,-0.02,-0.02,0.05,0.51,0.01,-0.03,0.0,0.0,-1.23,0.1,0.01,-0.03
22,"Jerry Adams, an urban Nisga’a citizen living in Vancouver, B.C., didn’t start traditional singing and dancing until he was in his mid-sixties.","To celebrate International Women's Day, we rounded up the top brands that give back to women year-round, and have special IWD promotions this year.",1.0,121,22,2,12,4,8.0,5.5,0,50.0,0.0,0.0,0.0,20,0,0,0,0,0,2,0,0,20,0,0,2,-3.0,-2.0,-2.0,4.0,2.0,-16.0,0.33,0.0,50.0,0.0,-8.33,0.0,-4.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,-4.0,0.0,-1.0,2.0,-10.47,-2.95,0.44,-0.68,0.64,-5.05,0.18,-0.04,0.82,0.0,-1.21,-0.42,-1.51,-0.02,-0.02,0.04,0.47,0.01,0.04,0.0,0.0,-1.51,0.09,0.01,0.04
23,Every year the David Suzuki Foundation enlists butterfly rangers to plant species to help bees and butterflies. The citizen scientists help count species and give the insects an urban boost.,Wasl Tower in Dubai employs a novel design,1.0,161,30,5,15,3,15.0,5.366666666666666,0,0.0,0.0,3.3333333333333335,0.0,20,0,0,0,0,0,0,0,0,20,0,0,0,126.0,22.0,4.0,11.0,2.0,7.0,0.99,0.0,0.0,0.0,3.33,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-10.36,-2.96,0.42,-0.54,0.65,-5.23,0.19,-0.04,0.2,0.0,-1.18,-0.5,-1.77,-0.02,-0.02,0.03,0.44,0.0,0.01,0.0,0.0,-1.77,0.08,0.0,0.01
24,Helping his Nisga'a team win a basketball championship is a victory for Gene Wolf. But connecting to his home First Nation in northern B.C. is an even bigger win.,"Fleece is snuggly, warm and now available in every pattern imaginable. These are some of the most stylish fleece jackets across the internet, both pullover and zip-up.",1.0,134,29,5,12,5,7.5,4.620689655172414,0,40.0,0.0,10.344827586206897,0.0,23,0,0,0,0,0,2,0,0,23,0,0,2,-7.0,2.0,3.0,5.0,2.0,-6.0,-0.6,0.0,-60.0,0.0,-0.77,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.34,-3.0,0.4,-0.52,0.74,-5.7,0.16,-0.04,1.22,0.0,-0.86,-0.57,-1.9,-0.02,-0.02,0.02,0.41,-0.0,0.07,0.0,0.0,-1.9,0.08,-0.0,0.07
25,Mayor Mike Little said he supported all 12 recommendations and hoped council would endorse them.,"Michael Bloomberg said at the height of the housing crisis in 2008 that getting rid of ""redlining,"" the biased housing practice that stopped banks from providing mortgages in low-income, largely minority neighborhoods, was to blame for the collapse.",1.0,82,15,5,5,2,15.0,5.466666666666667,0,0.0,0.0,20.0,0.0,15,0,0,1,1,0,1,0,0,15,0,0,1,-130.0,-23.0,-1.0,-8.0,0.0,-23.0,-0.11,0.0,-16.67,0.0,20.0,-10.53,-11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.0,0.0,0.0,1.0,-14.24,-3.58,0.38,-0.78,0.7,-5.84,0.17,-0.04,0.64,0.0,-0.2,-0.64,-2.32,-0.02,-0.02,0.04,0.43,-0.0,0.08,0.0,0.0,-2.32,0.07,-0.0,0.08
26,"Delta Coun. Lois Jackson — who has served as a mayor and councillor in Delta for decades — drew widespread anger for her comments during a public hearing last week, when council rejected a 40-unit townhouse development to replace seven single-family homes.","From sofa beds to nesting tables and corner desks, this is the sort of innovative furniture that can transform a small space.",1.0,215,42,5,18,3,21.0,5.119047619047619,0,0.0,0.0,0.0,4.761904761904762,33,0,0,0,1,0,2,0,0,33,0,0,2,111.0,20.0,2.0,11.0,1.0,-1.0,0.39,0.0,-33.33,0.0,-4.55,4.76,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,-12.0,-3.12,0.37,-0.54,0.71,-5.75,0.16,-0.04,0.09,0.0,-0.33,-0.52,-2.04,-0.02,-0.02,0.03,0.44,-0.01,0.13,0.0,0.0,-2.04,0.07,-0.01,0.13
27,"Before construction of the controversial Coastal GasLink pipeline started, hereditary chiefs with the Office of the Wet'suwet'en proposed an alternate route through their territory. The company behind the project said the path wasn't feasible and moved forwar…",What have we learned from the March 3 voting? John Avlon digs into the exit polls to get a sense of the wave caused by the center lane solidifying behind Joe Biden and the very real ceiling Bernie Sanders faces on the far left.,1.0,224,37,5,14,2,18.5,6.054054054054054,0,0.0,0.0,2.7027027027027026,2.7027027027027026,30,0,0,0,0,0,1,0,0,30,0,0,1,40.0,-7.0,-2.0,-2.0,0.0,-3.5,1.87,-1.0,0.0,0.0,2.7,2.7,-8.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-8.0,0.0,-1.0,1.0,-9.6,-2.87,0.35,-0.46,0.68,-5.76,0.19,-0.04,-0.42,0.0,-0.35,-0.49,-1.89,-0.02,-0.03,0.03,0.41,-0.01,0.14,0.0,0.0,-1.89,0.07,-0.01,0.14
